"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",0,25.5,-37.107976,-56.8656527,2021-01-29
"2","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",1,17.25,-37.107976,-56.8656527,2021-01-29
"3","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",2,15,-37.107976,-56.8656527,2021-01-29
"4","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",3,15,-37.107976,-56.8656527,2021-01-29
"5","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",4,15,-37.107976,-56.8656527,2021-01-29
"6","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",5,12,-37.107976,-56.8656527,2021-01-29
"7","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",6,6.75,-37.107976,-56.8656527,2021-01-29
"8","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",7,4.5,-37.107976,-56.8656527,2021-01-29
"9","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",8,3,-37.107976,-56.8656527,2021-01-29
"10","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",9,3,-37.107976,-56.8656527,2021-01-29
"11","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",10,6.75,-37.107976,-56.8656527,2021-01-29
"12","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",11,13.5,-37.107976,-56.8656527,2021-01-29
"13","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",12,18.75,-37.107976,-56.8656527,2021-01-29
"14","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",13,22.5,-37.107976,-56.8656527,2021-01-29
"15","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",14,18.75,-37.107976,-56.8656527,2021-01-29
"16","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",15,12,-37.107976,-56.8656527,2021-01-29
"17","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",16,0,-37.107976,-56.8656527,2021-01-29
"18","Madrid Pizza &amp; Restó, Pinamar, Argentina","lunes",17,0,-37.107976,-56.8656527,2021-01-29
"19","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",6,0,-37.107976,-56.8656527,2021-01-29
"20","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",7,0,-37.107976,-56.8656527,2021-01-29
"21","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",8,0,-37.107976,-56.8656527,2021-01-29
"22","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",9,0,-37.107976,-56.8656527,2021-01-29
"23","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",10,0,-37.107976,-56.8656527,2021-01-29
"24","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",11,8.25,-37.107976,-56.8656527,2021-01-29
"25","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",12,9.75,-37.107976,-56.8656527,2021-01-29
"26","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",13,12,-37.107976,-56.8656527,2021-01-29
"27","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",14,12,-37.107976,-56.8656527,2021-01-29
"28","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",15,12,-37.107976,-56.8656527,2021-01-29
"29","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",16,9.75,-37.107976,-56.8656527,2021-01-29
"30","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",17,0,-37.107976,-56.8656527,2021-01-29
"31","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",18,0,-37.107976,-56.8656527,2021-01-29
"32","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",19,12,-37.107976,-56.8656527,2021-01-29
"33","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",20,34.5,-37.107976,-56.8656527,2021-01-29
"34","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",21,62.25,-37.107976,-56.8656527,2021-01-29
"35","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",22,59.25,-37.107976,-56.8656527,2021-01-29
"36","Madrid Pizza &amp; Restó, Pinamar, Argentina","martes",23,34.5,-37.107976,-56.8656527,2021-01-29
"37","Madrid Pizza &amp; Restó, Pinamar, Argentina","miercoles",6,0,-37.107976,-56.8656527,2021-01-29
"38","Madrid Pizza &amp; Restó, Pinamar, Argentina","miercoles",7,0,-37.107976,-56.8656527,2021-01-29
"39","Madrid Pizza &amp; Restó, Pinamar, Argentina","miercoles",8,0,-37.107976,-56.8656527,2021-01-29
"40","Madrid Pizza &amp; Restó, Pinamar, Argentina","miercoles",9,0,-37.107976,-56.8656527,2021-01-29
"41","Madrid Pizza &amp; Restó, Pinamar, Argentina","miercoles",10,0,-37.107976,-56.8656527,2021-01-29
"42","Madrid Pizza &amp; Restó, Pinamar, Argentina","miercoles",11,12,-37.107976,-56.8656527,2021-01-29
