"X","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
70,"Banana, San Mart<ed>n 273, Ushuaia","jueves",18,42.75,-54.8056221,-68.3020402,"2021-01-20"
71,"Banana, San Mart<ed>n 273, Ushuaia","jueves",19,33.75,-54.8056221,-68.3020402,"2021-01-20"
72,"Banana, San Mart<ed>n 273, Ushuaia","jueves",20,27.75,-54.8056221,-68.3020402,"2021-01-20"
73,"Banana, San Mart<ed>n 273, Ushuaia","jueves",21,26.25,-54.8056221,-68.3020402,"2021-01-20"
74,"Banana, San Mart<ed>n 273, Ushuaia","jueves",22,24.75,-54.8056221,-68.3020402,"2021-01-20"
75,"Banana, San Mart<ed>n 273, Ushuaia","jueves",23,18.75,-54.8056221,-68.3020402,"2021-01-20"
76,"Banana, San Mart<ed>n 273, Ushuaia","viernes",0,12,-54.8056221,-68.3020402,"2021-01-20"
77,"Banana, San Mart<ed>n 273, Ushuaia","viernes",6,0,-54.8056221,-68.3020402,"2021-01-20"
78,"Banana, San Mart<ed>n 273, Ushuaia","viernes",7,0,-54.8056221,-68.3020402,"2021-01-20"
79,"Banana, San Mart<ed>n 273, Ushuaia","viernes",8,27,-54.8056221,-68.3020402,"2021-01-20"
80,"Banana, San Mart<ed>n 273, Ushuaia","viernes",9,40.5,-54.8056221,-68.3020402,"2021-01-20"
81,"Banana, San Mart<ed>n 273, Ushuaia","viernes",10,52.5,-54.8056221,-68.3020402,"2021-01-20"
82,"Banana, San Mart<ed>n 273, Ushuaia","viernes",11,60,-54.8056221,-68.3020402,"2021-01-20"
83,"Banana, San Mart<ed>n 273, Ushuaia","viernes",12,63,-54.8056221,-68.3020402,"2021-01-20"
84,"Banana, San Mart<ed>n 273, Ushuaia","viernes",13,61.5,-54.8056221,-68.3020402,"2021-01-20"
85,"Banana, San Mart<ed>n 273, Ushuaia","viernes",14,57.75,-54.8056221,-68.3020402,"2021-01-20"
86,"Banana, San Mart<ed>n 273, Ushuaia","viernes",15,52.5,-54.8056221,-68.3020402,"2021-01-20"
87,"Banana, San Mart<ed>n 273, Ushuaia","viernes",16,47.25,-54.8056221,-68.3020402,"2021-01-20"
88,"Banana, San Mart<ed>n 273, Ushuaia","viernes",17,42,-54.8056221,-68.3020402,"2021-01-20"
89,"Banana, San Mart<ed>n 273, Ushuaia","viernes",18,38.25,-54.8056221,-68.3020402,"2021-01-20"
90,"Banana, San Mart<ed>n 273, Ushuaia","viernes",19,39,-54.8056221,-68.3020402,"2021-01-20"
91,"Banana, San Mart<ed>n 273, Ushuaia","viernes",20,42,-54.8056221,-68.3020402,"2021-01-20"
92,"Banana, San Mart<ed>n 273, Ushuaia","viernes",21,42,-54.8056221,-68.3020402,"2021-01-20"
93,"Banana, San Mart<ed>n 273, Ushuaia","viernes",22,35.25,-54.8056221,-68.3020402,"2021-01-20"
94,"Banana, San Mart<ed>n 273, Ushuaia","viernes",23,23.25,-54.8056221,-68.3020402,"2021-01-20"
95,"Banana, San Mart<ed>n 273, Ushuaia","sabado",0,11.25,-54.8056221,-68.3020402,"2021-01-20"
96,"Banana, San Mart<ed>n 273, Ushuaia","sabado",6,0,-54.8056221,-68.3020402,"2021-01-20"
97,"Banana, San Mart<ed>n 273, Ushuaia","sabado",7,0,-54.8056221,-68.3020402,"2021-01-20"
98,"Banana, San Mart<ed>n 273, Ushuaia","sabado",8,0,-54.8056221,-68.3020402,"2021-01-20"
99,"Banana, San Mart<ed>n 273, Ushuaia","sabado",9,25.5,-54.8056221,-68.3020402,"2021-01-20"
100,"Banana, San Mart<ed>n 273, Ushuaia","sabado",10,38.25,-54.8056221,-68.3020402,"2021-01-20"
101,"Banana, San Mart<ed>n 273, Ushuaia","sabado",11,51,-54.8056221,-68.3020402,"2021-01-20"
102,"Banana, San Mart<ed>n 273, Ushuaia","sabado",12,61.5,-54.8056221,-68.3020402,"2021-01-20"
103,"Banana, San Mart<ed>n 273, Ushuaia","sabado",13,66,-54.8056221,-68.3020402,"2021-01-20"
104,"Banana, San Mart<ed>n 273, Ushuaia","sabado",14,63,-54.8056221,-68.3020402,"2021-01-20"
105,"Banana, San Mart<ed>n 273, Ushuaia","sabado",15,55.5,-54.8056221,-68.3020402,"2021-01-20"
106,"Banana, San Mart<ed>n 273, Ushuaia","sabado",16,48,-54.8056221,-68.3020402,"2021-01-20"
107,"Banana, San Mart<ed>n 273, Ushuaia","sabado",17,44.25,-54.8056221,-68.3020402,"2021-01-20"
108,"Banana, San Mart<ed>n 273, Ushuaia","sabado",18,47.25,-54.8056221,-68.3020402,"2021-01-20"
109,"Banana, San Mart<ed>n 273, Ushuaia","sabado",19,53.25,-54.8056221,-68.3020402,"2021-01-20"
110,"Banana, San Mart<ed>n 273, Ushuaia","sabado",20,57.75,-54.8056221,-68.3020402,"2021-01-20"
111,"Banana, San Mart<ed>n 273, Ushuaia","sabado",21,57,-54.8056221,-68.3020402,"2021-01-20"
112,"Banana, San Mart<ed>n 273, Ushuaia","sabado",22,48.75,-54.8056221,-68.3020402,"2021-01-20"
113,"Banana, San Mart<ed>n 273, Ushuaia","sabado",23,36,-54.8056221,-68.3020402,"2021-01-20"
114,"Banana, San Mart<ed>n 273, Ushuaia","domingo",0,23.25,-54.8056221,-68.3020402,"2021-01-20"
115,"Banana, San Mart<ed>n 273, Ushuaia","domingo",1,12,-54.8056221,-68.3020402,"2021-01-20"
116,"Banana, San Mart<ed>n 273, Ushuaia","domingo",6,0,-54.8056221,-68.3020402,"2021-01-20"
117,"Banana, San Mart<ed>n 273, Ushuaia","domingo",7,0,-54.8056221,-68.3020402,"2021-01-20"
118,"Banana, San Mart<ed>n 273, Ushuaia","domingo",8,0,-54.8056221,-68.3020402,"2021-01-20"
119,"Banana, San Mart<ed>n 273, Ushuaia","domingo",9,15.75,-54.8056221,-68.3020402,"2021-01-20"
120,"Banana, San Mart<ed>n 273, Ushuaia","domingo",10,18.75,-54.8056221,-68.3020402,"2021-01-20"
121,"Banana, San Mart<ed>n 273, Ushuaia","domingo",11,21,-54.8056221,-68.3020402,"2021-01-20"
122,"Banana, San Mart<ed>n 273, Ushuaia","domingo",12,23.25,-54.8056221,-68.3020402,"2021-01-20"
123,"Banana, San Mart<ed>n 273, Ushuaia","domingo",13,25.5,-54.8056221,-68.3020402,"2021-01-20"
124,"Banana, San Mart<ed>n 273, Ushuaia","domingo",14,27.75,-54.8056221,-68.3020402,"2021-01-20"
125,"Banana, San Mart<ed>n 273, Ushuaia","domingo",15,30,-54.8056221,-68.3020402,"2021-01-20"
126,"Banana, San Mart<ed>n 273, Ushuaia","domingo",16,30.75,-54.8056221,-68.3020402,"2021-01-20"
127,"Banana, San Mart<ed>n 273, Ushuaia","domingo",17,30,-54.8056221,-68.3020402,"2021-01-20"
128,"Banana, San Mart<ed>n 273, Ushuaia","domingo",18,27,-54.8056221,-68.3020402,"2021-01-20"
129,"Banana, San Mart<ed>n 273, Ushuaia","domingo",19,22.5,-54.8056221,-68.3020402,"2021-01-20"
130,"Banana, San Mart<ed>n 273, Ushuaia","domingo",20,18.75,-54.8056221,-68.3020402,"2021-01-20"
131,"Banana, San Mart<ed>n 273, Ushuaia","domingo",21,18.75,-54.8056221,-68.3020402,"2021-01-20"
132,"Banana, San Mart<ed>n 273, Ushuaia","domingo",22,18.75,-54.8056221,-68.3020402,"2021-01-20"
133,"Banana, San Mart<ed>n 273, Ushuaia","domingo",23,14.25,-54.8056221,-68.3020402,"2021-01-20"
134,"Banana, San Mart<ed>n 273, Ushuaia","lunes",0,6,-54.8056221,-68.3020402,"2021-01-20"
1,"Chicho s, Rivadavia 72, Ushuaia","lunes",6,0,-54.8057222,-68.3009799,"2021-01-21"
2,"Chicho s, Rivadavia 72, Ushuaia","lunes",7,0,-54.8057222,-68.3009799,"2021-01-21"
3,"Chicho s, Rivadavia 72, Ushuaia","lunes",8,0,-54.8057222,-68.3009799,"2021-01-21"
4,"Chicho s, Rivadavia 72, Ushuaia","lunes",9,0,-54.8057222,-68.3009799,"2021-01-21"
5,"Chicho s, Rivadavia 72, Ushuaia","lunes",10,0,-54.8057222,-68.3009799,"2021-01-21"
6,"Chicho s, Rivadavia 72, Ushuaia","lunes",11,0,-54.8057222,-68.3009799,"2021-01-21"
7,"Chicho s, Rivadavia 72, Ushuaia","lunes",12,23.25,-54.8057222,-68.3009799,"2021-01-21"
8,"Chicho s, Rivadavia 72, Ushuaia","lunes",13,0,-54.8057222,-68.3009799,"2021-01-21"
9,"Chicho s, Rivadavia 72, Ushuaia","lunes",14,6.75,-54.8057222,-68.3009799,"2021-01-21"
10,"Chicho s, Rivadavia 72, Ushuaia","lunes",15,16.5,-54.8057222,-68.3009799,"2021-01-21"
11,"Chicho s, Rivadavia 72, Ushuaia","lunes",16,13.5,-54.8057222,-68.3009799,"2021-01-21"
12,"Chicho s, Rivadavia 72, Ushuaia","lunes",17,9.75,-54.8057222,-68.3009799,"2021-01-21"
13,"Chicho s, Rivadavia 72, Ushuaia","lunes",18,16.5,-54.8057222,-68.3009799,"2021-01-21"
14,"Chicho s, Rivadavia 72, Ushuaia","lunes",19,27,-54.8057222,-68.3009799,"2021-01-21"
15,"Chicho s, Rivadavia 72, Ushuaia","lunes",20,33.75,-54.8057222,-68.3009799,"2021-01-21"
16,"Chicho s, Rivadavia 72, Ushuaia","lunes",21,30,-54.8057222,-68.3009799,"2021-01-21"
17,"Chicho s, Rivadavia 72, Ushuaia","lunes",22,20.25,-54.8057222,-68.3009799,"2021-01-21"
18,"Chicho s, Rivadavia 72, Ushuaia","lunes",23,0,-54.8057222,-68.3009799,"2021-01-21"
19,"Chicho s, Rivadavia 72, Ushuaia","martes",6,0,-54.8057222,-68.3009799,"2021-01-21"
20,"Chicho s, Rivadavia 72, Ushuaia","martes",7,0,-54.8057222,-68.3009799,"2021-01-21"
21,"Chicho s, Rivadavia 72, Ushuaia","martes",8,0,-54.8057222,-68.3009799,"2021-01-21"
22,"Chicho s, Rivadavia 72, Ushuaia","martes",9,0,-54.8057222,-68.3009799,"2021-01-21"
23,"Chicho s, Rivadavia 72, Ushuaia","martes",10,0,-54.8057222,-68.3009799,"2021-01-21"
24,"Chicho s, Rivadavia 72, Ushuaia","martes",11,0,-54.8057222,-68.3009799,"2021-01-21"
25,"Chicho s, Rivadavia 72, Ushuaia","martes",12,23.25,-54.8057222,-68.3009799,"2021-01-21"
26,"Chicho s, Rivadavia 72, Ushuaia","martes",13,0,-54.8057222,-68.3009799,"2021-01-21"
27,"Chicho s, Rivadavia 72, Ushuaia","martes",14,6.75,-54.8057222,-68.3009799,"2021-01-21"
28,"Chicho s, Rivadavia 72, Ushuaia","martes",15,16.5,-54.8057222,-68.3009799,"2021-01-21"
29,"Chicho s, Rivadavia 72, Ushuaia","martes",16,13.5,-54.8057222,-68.3009799,"2021-01-21"
30,"Chicho s, Rivadavia 72, Ushuaia","martes",17,9.75,-54.8057222,-68.3009799,"2021-01-21"
31,"Chicho s, Rivadavia 72, Ushuaia","martes",18,16.5,-54.8057222,-68.3009799,"2021-01-21"
32,"Chicho s, Rivadavia 72, Ushuaia","martes",19,27,-54.8057222,-68.3009799,"2021-01-21"
33,"Chicho s, Rivadavia 72, Ushuaia","martes",20,33.75,-54.8057222,-68.3009799,"2021-01-21"
34,"Chicho s, Rivadavia 72, Ushuaia","martes",21,30,-54.8057222,-68.3009799,"2021-01-21"
35,"Chicho s, Rivadavia 72, Ushuaia","martes",22,20.25,-54.8057222,-68.3009799,"2021-01-21"
36,"Chicho s, Rivadavia 72, Ushuaia","martes",23,0,-54.8057222,-68.3009799,"2021-01-21"
37,"Chicho s, Rivadavia 72, Ushuaia","jueves",6,0,-54.8057222,-68.3009799,"2021-01-21"
38,"Chicho s, Rivadavia 72, Ushuaia","jueves",7,0,-54.8057222,-68.3009799,"2021-01-21"
39,"Chicho s, Rivadavia 72, Ushuaia","jueves",8,0,-54.8057222,-68.3009799,"2021-01-21"
40,"Chicho s, Rivadavia 72, Ushuaia","jueves",9,0,-54.8057222,-68.3009799,"2021-01-21"
41,"Chicho s, Rivadavia 72, Ushuaia","jueves",10,0,-54.8057222,-68.3009799,"2021-01-21"
42,"Chicho s, Rivadavia 72, Ushuaia","jueves",11,0,-54.8057222,-68.3009799,"2021-01-21"
43,"Chicho s, Rivadavia 72, Ushuaia","jueves",12,23.25,-54.8057222,-68.3009799,"2021-01-21"
44,"Chicho s, Rivadavia 72, Ushuaia","jueves",13,0,-54.8057222,-68.3009799,"2021-01-21"
45,"Chicho s, Rivadavia 72, Ushuaia","jueves",14,6.75,-54.8057222,-68.3009799,"2021-01-21"
46,"Chicho s, Rivadavia 72, Ushuaia","jueves",15,16.5,-54.8057222,-68.3009799,"2021-01-21"
47,"Chicho s, Rivadavia 72, Ushuaia","jueves",16,13.5,-54.8057222,-68.3009799,"2021-01-21"
48,"Chicho s, Rivadavia 72, Ushuaia","jueves",17,9.75,-54.8057222,-68.3009799,"2021-01-21"
49,"Chicho s, Rivadavia 72, Ushuaia","jueves",18,16.5,-54.8057222,-68.3009799,"2021-01-21"
50,"Chicho s, Rivadavia 72, Ushuaia","jueves",19,27,-54.8057222,-68.3009799,"2021-01-21"
51,"Chicho s, Rivadavia 72, Ushuaia","jueves",20,33.75,-54.8057222,-68.3009799,"2021-01-21"
52,"Chicho s, Rivadavia 72, Ushuaia","jueves",21,30,-54.8057222,-68.3009799,"2021-01-21"
53,"Chicho s, Rivadavia 72, Ushuaia","jueves",22,20.25,-54.8057222,-68.3009799,"2021-01-21"
54,"Chicho s, Rivadavia 72, Ushuaia","jueves",23,0,-54.8057222,-68.3009799,"2021-01-21"
55,"Chicho s, Rivadavia 72, Ushuaia","viernes",6,0,-54.8057222,-68.3009799,"2021-01-21"
56,"Chicho s, Rivadavia 72, Ushuaia","viernes",7,0,-54.8057222,-68.3009799,"2021-01-21"
57,"Chicho s, Rivadavia 72, Ushuaia","viernes",8,0,-54.8057222,-68.3009799,"2021-01-21"
58,"Chicho s, Rivadavia 72, Ushuaia","viernes",9,0,-54.8057222,-68.3009799,"2021-01-21"
59,"Chicho s, Rivadavia 72, Ushuaia","viernes",10,0,-54.8057222,-68.3009799,"2021-01-21"
60,"Chicho s, Rivadavia 72, Ushuaia","viernes",11,0,-54.8057222,-68.3009799,"2021-01-21"
61,"Chicho s, Rivadavia 72, Ushuaia","viernes",12,23.25,-54.8057222,-68.3009799,"2021-01-21"
62,"Chicho s, Rivadavia 72, Ushuaia","viernes",13,0,-54.8057222,-68.3009799,"2021-01-21"
63,"Chicho s, Rivadavia 72, Ushuaia","viernes",14,6.75,-54.8057222,-68.3009799,"2021-01-21"
64,"Chicho s, Rivadavia 72, Ushuaia","viernes",15,16.5,-54.8057222,-68.3009799,"2021-01-21"
65,"Chicho s, Rivadavia 72, Ushuaia","viernes",16,13.5,-54.8057222,-68.3009799,"2021-01-21"
66,"Chicho s, Rivadavia 72, Ushuaia","viernes",17,9.75,-54.8057222,-68.3009799,"2021-01-21"
67,"Chicho s, Rivadavia 72, Ushuaia","viernes",18,16.5,-54.8057222,-68.3009799,"2021-01-21"
68,"Chicho s, Rivadavia 72, Ushuaia","viernes",19,27,-54.8057222,-68.3009799,"2021-01-21"
69,"Chicho s, Rivadavia 72, Ushuaia","viernes",20,33.75,-54.8057222,-68.3009799,"2021-01-21"
70,"Chicho s, Rivadavia 72, Ushuaia","viernes",21,30,-54.8057222,-68.3009799,"2021-01-21"
71,"Chicho s, Rivadavia 72, Ushuaia","viernes",22,20.25,-54.8057222,-68.3009799,"2021-01-21"
72,"Chicho s, Rivadavia 72, Ushuaia","viernes",23,0,-54.8057222,-68.3009799,"2021-01-21"
73,"Chicho s, Rivadavia 72, Ushuaia","sabado",6,0,-54.8057222,-68.3009799,"2021-01-21"
74,"Chicho s, Rivadavia 72, Ushuaia","sabado",7,0,-54.8057222,-68.3009799,"2021-01-21"
75,"Chicho s, Rivadavia 72, Ushuaia","sabado",8,0,-54.8057222,-68.3009799,"2021-01-21"
76,"Chicho s, Rivadavia 72, Ushuaia","sabado",9,0,-54.8057222,-68.3009799,"2021-01-21"
77,"Chicho s, Rivadavia 72, Ushuaia","sabado",10,0,-54.8057222,-68.3009799,"2021-01-21"
78,"Chicho s, Rivadavia 72, Ushuaia","sabado",11,0,-54.8057222,-68.3009799,"2021-01-21"
79,"Chicho s, Rivadavia 72, Ushuaia","sabado",12,23.25,-54.8057222,-68.3009799,"2021-01-21"
80,"Chicho s, Rivadavia 72, Ushuaia","sabado",13,0,-54.8057222,-68.3009799,"2021-01-21"
81,"Chicho s, Rivadavia 72, Ushuaia","sabado",14,6.75,-54.8057222,-68.3009799,"2021-01-21"
82,"Chicho s, Rivadavia 72, Ushuaia","sabado",15,16.5,-54.8057222,-68.3009799,"2021-01-21"
83,"Chicho s, Rivadavia 72, Ushuaia","sabado",16,13.5,-54.8057222,-68.3009799,"2021-01-21"
84,"Chicho s, Rivadavia 72, Ushuaia","sabado",17,9.75,-54.8057222,-68.3009799,"2021-01-21"
85,"Chicho s, Rivadavia 72, Ushuaia","sabado",18,16.5,-54.8057222,-68.3009799,"2021-01-21"
86,"Chicho s, Rivadavia 72, Ushuaia","sabado",19,27,-54.8057222,-68.3009799,"2021-01-21"
87,"Chicho s, Rivadavia 72, Ushuaia","sabado",20,33.75,-54.8057222,-68.3009799,"2021-01-21"
88,"Chicho s, Rivadavia 72, Ushuaia","sabado",21,30,-54.8057222,-68.3009799,"2021-01-21"
89,"Chicho s, Rivadavia 72, Ushuaia","sabado",22,20.25,-54.8057222,-68.3009799,"2021-01-21"
90,"Chicho s, Rivadavia 72, Ushuaia","sabado",23,0,-54.8057222,-68.3009799,"2021-01-21"
91,"Chicho s, Rivadavia 72, Ushuaia","domingo",6,0,-54.8057222,-68.3009799,"2021-01-21"
92,"Chicho s, Rivadavia 72, Ushuaia","domingo",7,0,-54.8057222,-68.3009799,"2021-01-21"
93,"Chicho s, Rivadavia 72, Ushuaia","domingo",8,0,-54.8057222,-68.3009799,"2021-01-21"
94,"Chicho s, Rivadavia 72, Ushuaia","domingo",9,0,-54.8057222,-68.3009799,"2021-01-21"
95,"Chicho s, Rivadavia 72, Ushuaia","domingo",10,0,-54.8057222,-68.3009799,"2021-01-21"
96,"Chicho s, Rivadavia 72, Ushuaia","domingo",11,0,-54.8057222,-68.3009799,"2021-01-21"
97,"Chicho s, Rivadavia 72, Ushuaia","domingo",12,20.25,-54.8057222,-68.3009799,"2021-01-21"
98,"Chicho s, Rivadavia 72, Ushuaia","domingo",13,23.25,-54.8057222,-68.3009799,"2021-01-21"
99,"Chicho s, Rivadavia 72, Ushuaia","domingo",14,23.25,-54.8057222,-68.3009799,"2021-01-21"
100,"Chicho s, Rivadavia 72, Ushuaia","domingo",15,13.5,-54.8057222,-68.3009799,"2021-01-21"
101,"Chicho s, Rivadavia 72, Ushuaia","domingo",16,9.75,-54.8057222,-68.3009799,"2021-01-21"
102,"Chicho s, Rivadavia 72, Ushuaia","domingo",17,13.5,-54.8057222,-68.3009799,"2021-01-21"
103,"Chicho s, Rivadavia 72, Ushuaia","domingo",18,30,-54.8057222,-68.3009799,"2021-01-21"
104,"Chicho s, Rivadavia 72, Ushuaia","domingo",19,47.25,-54.8057222,-68.3009799,"2021-01-21"
105,"Chicho s, Rivadavia 72, Ushuaia","domingo",20,54,-54.8057222,-68.3009799,"2021-01-21"
106,"Chicho s, Rivadavia 72, Ushuaia","domingo",21,44.25,-54.8057222,-68.3009799,"2021-01-21"
107,"Chicho s, Rivadavia 72, Ushuaia","domingo",22,20.25,-54.8057222,-68.3009799,"2021-01-21"
108,"Chicho s, Rivadavia 72, Ushuaia","domingo",23,0,-54.8057222,-68.3009799,"2021-01-21"
1,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",6,0,-54.807135,-68.3063079,"2021-01-20"
2,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",7,0,-54.807135,-68.3063079,"2021-01-20"
3,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",8,0,-54.807135,-68.3063079,"2021-01-20"
4,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",9,0,-54.807135,-68.3063079,"2021-01-20"
5,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",10,0,-54.807135,-68.3063079,"2021-01-20"
6,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",11,0,-54.807135,-68.3063079,"2021-01-20"
7,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",12,19.5,-54.807135,-68.3063079,"2021-01-20"
8,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",13,24.75,-54.807135,-68.3063079,"2021-01-20"
9,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",14,19.5,-54.807135,-68.3063079,"2021-01-20"
10,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",15,9,-54.807135,-68.3063079,"2021-01-20"
11,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",16,0,-54.807135,-68.3063079,"2021-01-20"
12,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",17,0,-54.807135,-68.3063079,"2021-01-20"
13,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",18,0,-54.807135,-68.3063079,"2021-01-20"
14,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",19,7.5,-54.807135,-68.3063079,"2021-01-20"
15,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",20,18.75,-54.807135,-68.3063079,"2021-01-20"
16,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",21,30.75,-54.807135,-68.3063079,"2021-01-20"
17,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",22,34.5,-54.807135,-68.3063079,"2021-01-20"
18,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","lunes",23,26.25,-54.807135,-68.3063079,"2021-01-20"
19,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",6,0,-54.807135,-68.3063079,"2021-01-20"
20,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",7,0,-54.807135,-68.3063079,"2021-01-20"
21,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",8,0,-54.807135,-68.3063079,"2021-01-20"
22,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",9,0,-54.807135,-68.3063079,"2021-01-20"
23,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",10,0,-54.807135,-68.3063079,"2021-01-20"
24,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",11,0,-54.807135,-68.3063079,"2021-01-20"
25,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",12,14.25,-54.807135,-68.3063079,"2021-01-20"
26,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",13,18,-54.807135,-68.3063079,"2021-01-20"
27,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",14,16.5,-54.807135,-68.3063079,"2021-01-20"
28,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",15,9.75,-54.807135,-68.3063079,"2021-01-20"
29,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",16,0,-54.807135,-68.3063079,"2021-01-20"
30,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",17,0,-54.807135,-68.3063079,"2021-01-20"
31,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",18,0,-54.807135,-68.3063079,"2021-01-20"
32,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",19,12.75,-54.807135,-68.3063079,"2021-01-20"
33,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",20,21,-54.807135,-68.3063079,"2021-01-20"
34,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",21,24.75,-54.807135,-68.3063079,"2021-01-20"
35,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",22,20.25,-54.807135,-68.3063079,"2021-01-20"
36,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","martes",23,12,-54.807135,-68.3063079,"2021-01-20"
37,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",6,0,-54.807135,-68.3063079,"2021-01-20"
38,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",7,0,-54.807135,-68.3063079,"2021-01-20"
39,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",8,0,-54.807135,-68.3063079,"2021-01-20"
40,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",9,0,-54.807135,-68.3063079,"2021-01-20"
41,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",10,0,-54.807135,-68.3063079,"2021-01-20"
42,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",11,0,-54.807135,-68.3063079,"2021-01-20"
43,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",12,27.75,-54.807135,-68.3063079,"2021-01-20"
44,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",13,25.5,-54.807135,-68.3063079,"2021-01-20"
45,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",14,18,-54.807135,-68.3063079,"2021-01-20"
46,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",15,12,-54.807135,-68.3063079,"2021-01-20"
47,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",16,0,-54.807135,-68.3063079,"2021-01-20"
48,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",17,0,-54.807135,-68.3063079,"2021-01-20"
49,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",18,0,-54.807135,-68.3063079,"2021-01-20"
50,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",19,9,-54.807135,-68.3063079,"2021-01-20"
51,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",20,17.25,-54.807135,-68.3063079,"2021-01-20"
52,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",21,20.25,-54.807135,-68.3063079,"2021-01-20"
53,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",22,12.75,-54.807135,-68.3063079,"2021-01-20"
54,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","miercoles",23,3.75,-54.807135,-68.3063079,"2021-01-20"
55,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","jueves",6,0,-54.807135,-68.3063079,"2021-01-20"
56,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","jueves",7,0,-54.807135,-68.3063079,"2021-01-20"
57,"Chiko Restor<e1>n, Ant<e1>rtida Argentina 182, Ushuaia","jueves",8,0,-54.807135,-68.3063079,"2021-01-20"
