"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"1","sarkis","lunes",6,0,2021-01-14
"2","sarkis","lunes",7,0,2021-01-14
"3","sarkis","lunes",8,0,2021-01-14
"4","sarkis","lunes",9,0,2021-01-14
"5","sarkis","lunes",10,0,2021-01-14
"6","sarkis","lunes",11,3.75,2021-01-14
"7","sarkis","lunes",12,11.25,2021-01-14
"8","sarkis","lunes",13,18,2021-01-14
"9","sarkis","lunes",14,18.75,2021-01-14
"10","sarkis","lunes",15,0,2021-01-14
"11","sarkis","lunes",16,0,2021-01-14
"12","sarkis","lunes",17,0,2021-01-14
"13","sarkis","lunes",18,0,2021-01-14
"14","sarkis","lunes",19,18,2021-01-14
"15","sarkis","lunes",20,31.5,2021-01-14
"16","sarkis","lunes",21,39.75,2021-01-14
"17","sarkis","lunes",22,35.25,2021-01-14
"18","sarkis","lunes",23,22.5,2021-01-14
"19","sarkis","martes",6,0,2021-01-14
"20","sarkis","martes",7,0,2021-01-14
"21","sarkis","martes",8,0,2021-01-14
"22","sarkis","martes",9,0,2021-01-14
"23","sarkis","martes",10,0,2021-01-14
"24","sarkis","martes",11,3.75,2021-01-14
"25","sarkis","martes",12,11.25,2021-01-14
"26","sarkis","martes",13,20.25,2021-01-14
"27","sarkis","martes",14,23.25,2021-01-14
"28","sarkis","martes",15,0,2021-01-14
"29","sarkis","martes",16,0,2021-01-14
"30","sarkis","martes",17,0,2021-01-14
"31","sarkis","martes",18,0,2021-01-14
"32","sarkis","martes",19,15,2021-01-14
"33","sarkis","martes",20,30,2021-01-14
"34","sarkis","martes",21,40.5,2021-01-14
"35","sarkis","martes",22,36.75,2021-01-14
"36","sarkis","martes",23,23.25,2021-01-14
"37","sarkis","miercoles",6,0,2021-01-14
"38","sarkis","miercoles",7,0,2021-01-14
"39","sarkis","miercoles",8,0,2021-01-14
"40","sarkis","miercoles",9,0,2021-01-14
"41","sarkis","miercoles",10,0,2021-01-14
"42","sarkis","miercoles",11,6,2021-01-14
"43","sarkis","miercoles",12,13.5,2021-01-14
"44","sarkis","miercoles",13,18,2021-01-14
"45","sarkis","miercoles",14,15.75,2021-01-14
"46","sarkis","miercoles",15,0,2021-01-14
"47","sarkis","miercoles",16,0,2021-01-14
"48","sarkis","miercoles",17,0,2021-01-14
"49","sarkis","miercoles",18,0,2021-01-14
"50","sarkis","miercoles",19,14.25,2021-01-14
"51","sarkis","miercoles",20,32.25,2021-01-14
"52","sarkis","miercoles",21,45.75,2021-01-14
"53","sarkis","miercoles",22,42,2021-01-14
"54","sarkis","miercoles",23,24,2021-01-14
"55","sarkis","jueves",6,0,2021-01-14
"56","sarkis","jueves",7,0,2021-01-14
"57","sarkis","jueves",8,0,2021-01-14
"58","sarkis","jueves",9,0,2021-01-14
"59","sarkis","jueves",10,0,2021-01-14
"60","sarkis","jueves",11,3,2021-01-14
"61","sarkis","jueves",12,13.5,2021-01-14
"62","sarkis","jueves",13,25.5,2021-01-14
"63","sarkis","jueves",14,23.25,2021-01-14
"64","sarkis","jueves",15,0,2021-01-14
"65","sarkis","jueves",16,0,2021-01-14
"66","sarkis","jueves",17,0,2021-01-14
"67","sarkis","jueves",18,0,2021-01-14
"68","sarkis","jueves",19,17.25,2021-01-14
"69","sarkis","jueves",20,30.75,2021-01-14
"70","sarkis","jueves",21,39.75,2021-01-14
"71","sarkis","jueves",22,37.5,2021-01-14
"72","sarkis","jueves",23,25.5,2021-01-14
"73","sarkis","viernes",6,0,2021-01-14
"74","sarkis","viernes",7,0,2021-01-14
"75","sarkis","viernes",8,0,2021-01-14
"76","sarkis","viernes",9,0,2021-01-14
"77","sarkis","viernes",10,0,2021-01-14
"78","sarkis","viernes",11,5.25,2021-01-14
"79","sarkis","viernes",12,13.5,2021-01-14
"80","sarkis","viernes",13,18.75,2021-01-14
"81","sarkis","viernes",14,17.25,2021-01-14
"82","sarkis","viernes",15,0,2021-01-14
"83","sarkis","viernes",16,0,2021-01-14
"84","sarkis","viernes",17,0,2021-01-14
"85","sarkis","viernes",18,0,2021-01-14
"86","sarkis","viernes",19,24.75,2021-01-14
