"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"77","mirador Mingo moreno ushuaia","jueves",8,6.75,2021-01-15
"78","mirador Mingo moreno ushuaia","jueves",9,6.75,2021-01-15
"79","mirador Mingo moreno ushuaia","jueves",10,6.75,2021-01-15
"80","mirador Mingo moreno ushuaia","jueves",11,10.5,2021-01-15
"81","mirador Mingo moreno ushuaia","jueves",12,10.5,2021-01-15
"82","mirador Mingo moreno ushuaia","jueves",13,14.25,2021-01-15
"83","mirador Mingo moreno ushuaia","jueves",14,14.25,2021-01-15
"84","mirador Mingo moreno ushuaia","jueves",15,17.25,2021-01-15
"85","mirador Mingo moreno ushuaia","jueves",16,21,2021-01-15
"86","mirador Mingo moreno ushuaia","jueves",17,21,2021-01-15
"87","mirador Mingo moreno ushuaia","jueves",18,24.75,2021-01-15
"88","mirador Mingo moreno ushuaia","jueves",19,24.75,2021-01-15
"89","mirador Mingo moreno ushuaia","jueves",20,21,2021-01-15
"90","mirador Mingo moreno ushuaia","jueves",21,21,2021-01-15
"91","mirador Mingo moreno ushuaia","jueves",22,17.25,2021-01-15
"92","mirador Mingo moreno ushuaia","jueves",23,14.25,2021-01-15
"93","mirador Mingo moreno ushuaia","jueves",24,10.5,2021-01-15
"94","mirador Mingo moreno ushuaia","jueves",25,6.75,2021-01-15
"95","mirador Mingo moreno ushuaia","jueves",26,6.75,2021-01-15
"96","mirador Mingo moreno ushuaia","jueves",27,3,2021-01-15
"97","mirador Mingo moreno ushuaia","viernes",4,3,2021-01-15
"98","mirador Mingo moreno ushuaia","viernes",5,3,2021-01-15
"99","mirador Mingo moreno ushuaia","viernes",6,6.75,2021-01-15
"100","mirador Mingo moreno ushuaia","viernes",7,6.75,2021-01-15
"101","mirador Mingo moreno ushuaia","viernes",8,6.75,2021-01-15
"102","mirador Mingo moreno ushuaia","viernes",9,6.75,2021-01-15
"103","mirador Mingo moreno ushuaia","viernes",10,6.75,2021-01-15
"104","mirador Mingo moreno ushuaia","viernes",11,6.75,2021-01-15
"105","mirador Mingo moreno ushuaia","viernes",12,6.75,2021-01-15
"106","mirador Mingo moreno ushuaia","viernes",13,0,2021-01-15
"107","mirador Mingo moreno ushuaia","viernes",14,0,2021-01-15
"108","mirador Mingo moreno ushuaia","viernes",15,21,2021-01-15
"109","mirador Mingo moreno ushuaia","viernes",16,39,2021-01-15
"110","mirador Mingo moreno ushuaia","viernes",17,53.25,2021-01-15
"111","mirador Mingo moreno ushuaia","viernes",18,57,2021-01-15
"112","mirador Mingo moreno ushuaia","viernes",19,53.25,2021-01-15
"113","mirador Mingo moreno ushuaia","viernes",20,39,2021-01-15
"114","mirador Mingo moreno ushuaia","viernes",21,0,2021-01-15
"115","mirador Mingo moreno ushuaia","viernes",22,6.75,2021-01-15
"116","mirador Mingo moreno ushuaia","viernes",23,3,2021-01-15
"117","mirador Mingo moreno ushuaia","viernes",24,0,2021-01-15
"118","mirador Mingo moreno ushuaia","viernes",25,0,2021-01-15
"119","mirador Mingo moreno ushuaia","viernes",26,0,2021-01-15
"120","mirador Mingo moreno ushuaia","viernes",27,0,2021-01-15
"121","mirador Mingo moreno ushuaia","sabado",4,0,2021-01-15
"122","mirador Mingo moreno ushuaia","sabado",5,0,2021-01-15
"123","mirador Mingo moreno ushuaia","sabado",6,0,2021-01-15
"124","mirador Mingo moreno ushuaia","sabado",7,3,2021-01-15
"125","mirador Mingo moreno ushuaia","sabado",8,6.75,2021-01-15
"126","mirador Mingo moreno ushuaia","sabado",9,6.75,2021-01-15
"127","mirador Mingo moreno ushuaia","sabado",10,10.5,2021-01-15
"128","mirador Mingo moreno ushuaia","sabado",11,14.25,2021-01-15
"129","mirador Mingo moreno ushuaia","sabado",12,17.25,2021-01-15
"130","mirador Mingo moreno ushuaia","sabado",13,21,2021-01-15
"131","mirador Mingo moreno ushuaia","sabado",14,24.75,2021-01-15
"132","mirador Mingo moreno ushuaia","sabado",15,35.25,2021-01-15
"133","mirador Mingo moreno ushuaia","sabado",16,75,2021-01-15
"134","mirador Mingo moreno ushuaia","sabado",17,57,2021-01-15
"135","mirador Mingo moreno ushuaia","sabado",18,24.75,2021-01-15
"136","mirador Mingo moreno ushuaia","sabado",19,21,2021-01-15
"137","mirador Mingo moreno ushuaia","sabado",20,17.25,2021-01-15
"138","mirador Mingo moreno ushuaia","sabado",21,14.25,2021-01-15
"139","mirador Mingo moreno ushuaia","sabado",22,10.5,2021-01-15
"140","mirador Mingo moreno ushuaia","sabado",23,0,2021-01-15
"141","mirador Mingo moreno ushuaia","sabado",24,6.75,2021-01-15
"142","mirador Mingo moreno ushuaia","sabado",25,3,2021-01-15
"143","mirador Mingo moreno ushuaia","sabado",26,3,2021-01-15
"144","mirador Mingo moreno ushuaia","sabado",27,3,2021-01-15
"145","mirador Mingo moreno ushuaia","domingo",4,3,2021-01-15
"146","mirador Mingo moreno ushuaia","domingo",5,3,2021-01-15
"147","mirador Mingo moreno ushuaia","domingo",6,3,2021-01-15
"148","mirador Mingo moreno ushuaia","domingo",7,3,2021-01-15
"149","mirador Mingo moreno ushuaia","domingo",8,3,2021-01-15
"150","mirador Mingo moreno ushuaia","domingo",9,3,2021-01-15
"151","mirador Mingo moreno ushuaia","domingo",10,6.75,2021-01-15
"152","mirador Mingo moreno ushuaia","domingo",11,17.25,2021-01-15
"153","mirador Mingo moreno ushuaia","domingo",12,17.25,2021-01-15
"154","mirador Mingo moreno ushuaia","domingo",13,10.5,2021-01-15
"155","mirador Mingo moreno ushuaia","domingo",14,14.25,2021-01-15
"156","mirador Mingo moreno ushuaia","domingo",15,35.25,2021-01-15
"157","mirador Mingo moreno ushuaia","domingo",16,57,2021-01-15
"158","mirador Mingo moreno ushuaia","domingo",17,67.5,2021-01-15
"159","mirador Mingo moreno ushuaia","domingo",18,57,2021-01-15
"160","mirador Mingo moreno ushuaia","domingo",19,31.5,2021-01-15
"161","mirador Mingo moreno ushuaia","domingo",20,14.25,2021-01-15
"162","mirador Mingo moreno ushuaia","domingo",21,6.75,2021-01-15
"163","mirador Mingo moreno ushuaia","domingo",22,3,2021-01-15
"164","mirador Mingo moreno ushuaia","domingo",23,3,2021-01-15
"165","mirador Mingo moreno ushuaia","domingo",24,3,2021-01-15
"166","mirador Mingo moreno ushuaia","domingo",25,3,2021-01-15
"167","mirador Mingo moreno ushuaia","domingo",26,3,2021-01-15
"168","mirador Mingo moreno ushuaia","domingo",27,3,2021-01-15
