"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"44","monumento a los heroes de malvinas ushuaia","martes",23,10.5,2021-01-15
"45","monumento a los heroes de malvinas ushuaia","martes",24,10.5,2021-01-15
"46","monumento a los heroes de malvinas ushuaia","martes",25,7.5,2021-01-15
"47","monumento a los heroes de malvinas ushuaia","martes",26,5.25,2021-01-15
"48","monumento a los heroes de malvinas ushuaia","martes",27,5.25,2021-01-15
"49","monumento a los heroes de malvinas ushuaia","miercoles",4,2.25,2021-01-15
"50","monumento a los heroes de malvinas ushuaia","miercoles",5,2.25,2021-01-15
"51","monumento a los heroes de malvinas ushuaia","miercoles",6,2.25,2021-01-15
"52","monumento a los heroes de malvinas ushuaia","miercoles",7,5.25,2021-01-15
"53","monumento a los heroes de malvinas ushuaia","miercoles",8,7.5,2021-01-15
"54","monumento a los heroes de malvinas ushuaia","miercoles",9,7.5,2021-01-15
"55","monumento a los heroes de malvinas ushuaia","miercoles",10,10.5,2021-01-15
"56","monumento a los heroes de malvinas ushuaia","miercoles",11,12.75,2021-01-15
"57","monumento a los heroes de malvinas ushuaia","miercoles",12,15.75,2021-01-15
"58","monumento a los heroes de malvinas ushuaia","miercoles",13,15.75,2021-01-15
"59","monumento a los heroes de malvinas ushuaia","miercoles",14,18.75,2021-01-15
"60","monumento a los heroes de malvinas ushuaia","miercoles",15,21,2021-01-15
"61","monumento a los heroes de malvinas ushuaia","miercoles",16,26.25,2021-01-15
"62","monumento a los heroes de malvinas ushuaia","miercoles",17,26.25,2021-01-15
"63","monumento a los heroes de malvinas ushuaia","miercoles",18,21,2021-01-15
"64","monumento a los heroes de malvinas ushuaia","miercoles",19,10.5,2021-01-15
"65","monumento a los heroes de malvinas ushuaia","miercoles",20,5.25,2021-01-15
"66","monumento a los heroes de malvinas ushuaia","miercoles",21,2.25,2021-01-15
"67","monumento a los heroes de malvinas ushuaia","miercoles",22,2.25,2021-01-15
"68","monumento a los heroes de malvinas ushuaia","miercoles",23,0,2021-01-15
"69","monumento a los heroes de malvinas ushuaia","miercoles",24,2.25,2021-01-15
"70","monumento a los heroes de malvinas ushuaia","miercoles",25,2.25,2021-01-15
"71","monumento a los heroes de malvinas ushuaia","miercoles",26,2.25,2021-01-15
"72","monumento a los heroes de malvinas ushuaia","miercoles",27,0,2021-01-15
"73","monumento a los heroes de malvinas ushuaia","jueves",4,0,2021-01-15
"74","monumento a los heroes de malvinas ushuaia","jueves",5,0,2021-01-15
"75","monumento a los heroes de malvinas ushuaia","jueves",6,0,2021-01-15
"76","monumento a los heroes de malvinas ushuaia","jueves",7,0,2021-01-15
"77","monumento a los heroes de malvinas ushuaia","jueves",8,0,2021-01-15
"78","monumento a los heroes de malvinas ushuaia","jueves",9,2.25,2021-01-15
"79","monumento a los heroes de malvinas ushuaia","jueves",10,7.5,2021-01-15
"80","monumento a los heroes de malvinas ushuaia","jueves",11,18.75,2021-01-15
"81","monumento a los heroes de malvinas ushuaia","jueves",12,26.25,2021-01-15
"82","monumento a los heroes de malvinas ushuaia","jueves",13,26.25,2021-01-15
"83","monumento a los heroes de malvinas ushuaia","jueves",14,18.75,2021-01-15
"84","monumento a los heroes de malvinas ushuaia","jueves",15,10.5,2021-01-15
"85","monumento a los heroes de malvinas ushuaia","jueves",16,7.5,2021-01-15
"86","monumento a los heroes de malvinas ushuaia","jueves",17,18.75,2021-01-15
"87","monumento a los heroes de malvinas ushuaia","jueves",18,37.5,2021-01-15
"88","monumento a los heroes de malvinas ushuaia","jueves",19,50.25,2021-01-15
"89","monumento a los heroes de malvinas ushuaia","jueves",20,48,2021-01-15
"90","monumento a los heroes de malvinas ushuaia","jueves",21,34.5,2021-01-15
"91","monumento a los heroes de malvinas ushuaia","jueves",22,24,2021-01-15
"92","monumento a los heroes de malvinas ushuaia","jueves",23,21,2021-01-15
"93","monumento a los heroes de malvinas ushuaia","jueves",24,18.75,2021-01-15
"94","monumento a los heroes de malvinas ushuaia","jueves",25,12.75,2021-01-15
"95","monumento a los heroes de malvinas ushuaia","jueves",26,5.25,2021-01-15
"96","monumento a los heroes de malvinas ushuaia","jueves",27,2.25,2021-01-15
"97","monumento a los heroes de malvinas ushuaia","viernes",4,2.25,2021-01-15
"98","monumento a los heroes de malvinas ushuaia","viernes",5,2.25,2021-01-15
"99","monumento a los heroes de malvinas ushuaia","viernes",6,2.25,2021-01-15
"100","monumento a los heroes de malvinas ushuaia","viernes",7,5.25,2021-01-15
"101","monumento a los heroes de malvinas ushuaia","viernes",8,12.75,2021-01-15
"102","monumento a los heroes de malvinas ushuaia","viernes",9,29.25,2021-01-15
"103","monumento a los heroes de malvinas ushuaia","viernes",10,21,2021-01-15
"104","monumento a los heroes de malvinas ushuaia","viernes",11,7.5,2021-01-15
"105","monumento a los heroes de malvinas ushuaia","viernes",12,5.25,2021-01-15
"106","monumento a los heroes de malvinas ushuaia","viernes",13,7.5,2021-01-15
"107","monumento a los heroes de malvinas ushuaia","viernes",14,7.5,2021-01-15
"108","monumento a los heroes de malvinas ushuaia","viernes",15,10.5,2021-01-15
"109","monumento a los heroes de malvinas ushuaia","viernes",16,12.75,2021-01-15
"110","monumento a los heroes de malvinas ushuaia","viernes",17,12.75,2021-01-15
"111","monumento a los heroes de malvinas ushuaia","viernes",18,12.75,2021-01-15
"112","monumento a los heroes de malvinas ushuaia","viernes",19,12.75,2021-01-15
"113","monumento a los heroes de malvinas ushuaia","viernes",20,10.5,2021-01-15
"114","monumento a los heroes de malvinas ushuaia","viernes",21,10.5,2021-01-15
"115","monumento a los heroes de malvinas ushuaia","viernes",22,0,2021-01-15
"116","monumento a los heroes de malvinas ushuaia","viernes",23,5.25,2021-01-15
"117","monumento a los heroes de malvinas ushuaia","viernes",24,5.25,2021-01-15
"118","monumento a los heroes de malvinas ushuaia","viernes",25,2.25,2021-01-15
"119","monumento a los heroes de malvinas ushuaia","viernes",26,0,2021-01-15
"120","monumento a los heroes de malvinas ushuaia","viernes",27,2.25,2021-01-15
"121","monumento a los heroes de malvinas ushuaia","sabado",4,0,2021-01-15
"122","monumento a los heroes de malvinas ushuaia","sabado",5,0,2021-01-15
"123","monumento a los heroes de malvinas ushuaia","sabado",6,0,2021-01-15
"124","monumento a los heroes de malvinas ushuaia","sabado",7,0,2021-01-15
"125","monumento a los heroes de malvinas ushuaia","sabado",8,5.25,2021-01-15
"126","monumento a los heroes de malvinas ushuaia","sabado",9,7.5,2021-01-15
"127","monumento a los heroes de malvinas ushuaia","sabado",10,10.5,2021-01-15
"128","monumento a los heroes de malvinas ushuaia","sabado",11,12.75,2021-01-15
"129","monumento a los heroes de malvinas ushuaia","sabado",12,15.75,2021-01-15
"130","monumento a los heroes de malvinas ushuaia","sabado",13,15.75,2021-01-15
"131","monumento a los heroes de malvinas ushuaia","sabado",14,15.75,2021-01-15
"132","monumento a los heroes de malvinas ushuaia","sabado",15,21,2021-01-15
"133","monumento a los heroes de malvinas ushuaia","sabado",16,34.5,2021-01-15
"134","monumento a los heroes de malvinas ushuaia","sabado",17,42.75,2021-01-15
"135","monumento a los heroes de malvinas ushuaia","sabado",18,34.5,2021-01-15
"136","monumento a los heroes de malvinas ushuaia","sabado",19,21,2021-01-15
"137","monumento a los heroes de malvinas ushuaia","sabado",20,12.75,2021-01-15
"138","monumento a los heroes de malvinas ushuaia","sabado",21,10.5,2021-01-15
"139","monumento a los heroes de malvinas ushuaia","sabado",22,12.75,2021-01-15
"140","monumento a los heroes de malvinas ushuaia","sabado",23,12.75,2021-01-15
"141","monumento a los heroes de malvinas ushuaia","sabado",24,12.75,2021-01-15
"142","monumento a los heroes de malvinas ushuaia","sabado",25,10.5,2021-01-15
"143","monumento a los heroes de malvinas ushuaia","sabado",26,5.25,2021-01-15
"144","monumento a los heroes de malvinas ushuaia","sabado",27,2.25,2021-01-15
"145","monumento a los heroes de malvinas ushuaia","domingo",4,5.25,2021-01-15
"146","monumento a los heroes de malvinas ushuaia","domingo",5,5.25,2021-01-15
"147","monumento a los heroes de malvinas ushuaia","domingo",6,5.25,2021-01-15
"148","monumento a los heroes de malvinas ushuaia","domingo",7,5.25,2021-01-15
"149","monumento a los heroes de malvinas ushuaia","domingo",8,5.25,2021-01-15
"150","monumento a los heroes de malvinas ushuaia","domingo",9,5.25,2021-01-15
"151","monumento a los heroes de malvinas ushuaia","domingo",10,5.25,2021-01-15
"152","monumento a los heroes de malvinas ushuaia","domingo",11,7.5,2021-01-15
"153","monumento a los heroes de malvinas ushuaia","domingo",12,21,2021-01-15
"154","monumento a los heroes de malvinas ushuaia","domingo",13,10.5,2021-01-15
"155","monumento a los heroes de malvinas ushuaia","domingo",14,18.75,2021-01-15
"156","monumento a los heroes de malvinas ushuaia","domingo",15,34.5,2021-01-15
"157","monumento a los heroes de malvinas ushuaia","domingo",16,56.25,2021-01-15
"158","monumento a los heroes de malvinas ushuaia","domingo",17,75,2021-01-15
"159","monumento a los heroes de malvinas ushuaia","domingo",18,75,2021-01-15
"160","monumento a los heroes de malvinas ushuaia","domingo",19,61.5,2021-01-15
"161","monumento a los heroes de malvinas ushuaia","domingo",20,37.5,2021-01-15
"162","monumento a los heroes de malvinas ushuaia","domingo",21,18.75,2021-01-15
"163","monumento a los heroes de malvinas ushuaia","domingo",22,7.5,2021-01-15
"164","monumento a los heroes de malvinas ushuaia","domingo",23,2.25,2021-01-15
"165","monumento a los heroes de malvinas ushuaia","domingo",24,2.25,2021-01-15
"166","monumento a los heroes de malvinas ushuaia","domingo",25,2.25,2021-01-15
"167","monumento a los heroes de malvinas ushuaia","domingo",26,2.25,2021-01-15
"168","monumento a los heroes de malvinas ushuaia","domingo",27,2.25,2021-01-15
