"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"42","Santos cerveceria ushuaia","miercoles",25,18,2021-01-15
"43","Santos cerveceria ushuaia","miercoles",26,8.25,2021-01-15
"44","Santos cerveceria ushuaia","miercoles",27,3,2021-01-15
"45","Santos cerveceria ushuaia","jueves",6,0,2021-01-15
"46","Santos cerveceria ushuaia","jueves",7,0,2021-01-15
"47","Santos cerveceria ushuaia","jueves",8,0,2021-01-15
"48","Santos cerveceria ushuaia","jueves",9,0,2021-01-15
"49","Santos cerveceria ushuaia","jueves",10,0,2021-01-15
"50","Santos cerveceria ushuaia","jueves",11,0,2021-01-15
"51","Santos cerveceria ushuaia","jueves",12,0,2021-01-15
"52","Santos cerveceria ushuaia","jueves",13,0,2021-01-15
"53","Santos cerveceria ushuaia","jueves",14,0,2021-01-15
"54","Santos cerveceria ushuaia","jueves",15,0,2021-01-15
"55","Santos cerveceria ushuaia","jueves",16,0,2021-01-15
"56","Santos cerveceria ushuaia","jueves",17,6,2021-01-15
"57","Santos cerveceria ushuaia","jueves",18,9.75,2021-01-15
"58","Santos cerveceria ushuaia","jueves",19,14.25,2021-01-15
"59","Santos cerveceria ushuaia","jueves",20,20.25,2021-01-15
"60","Santos cerveceria ushuaia","jueves",21,29.25,2021-01-15
"61","Santos cerveceria ushuaia","jueves",22,38.25,2021-01-15
"62","Santos cerveceria ushuaia","jueves",23,37.5,2021-01-15
"63","Santos cerveceria ushuaia","jueves",24,25.5,2021-01-15
"64","Santos cerveceria ushuaia","jueves",25,12,2021-01-15
"65","Santos cerveceria ushuaia","jueves",26,3.75,2021-01-15
"66","Santos cerveceria ushuaia","jueves",27,0.75,2021-01-15
"67","Santos cerveceria ushuaia","viernes",6,0,2021-01-15
"68","Santos cerveceria ushuaia","viernes",7,0,2021-01-15
"69","Santos cerveceria ushuaia","viernes",8,0,2021-01-15
"70","Santos cerveceria ushuaia","viernes",9,0,2021-01-15
"71","Santos cerveceria ushuaia","viernes",10,0,2021-01-15
"72","Santos cerveceria ushuaia","viernes",11,0,2021-01-15
"73","Santos cerveceria ushuaia","viernes",12,0,2021-01-15
"74","Santos cerveceria ushuaia","viernes",13,0,2021-01-15
"75","Santos cerveceria ushuaia","viernes",14,0,2021-01-15
"76","Santos cerveceria ushuaia","viernes",15,0,2021-01-15
"77","Santos cerveceria ushuaia","viernes",16,0,2021-01-15
"78","Santos cerveceria ushuaia","viernes",17,5.25,2021-01-15
"79","Santos cerveceria ushuaia","viernes",18,7.5,2021-01-15
"80","Santos cerveceria ushuaia","viernes",19,13.5,2021-01-15
"81","Santos cerveceria ushuaia","viernes",20,25.5,2021-01-15
"82","Santos cerveceria ushuaia","viernes",21,42.75,2021-01-15
"83","Santos cerveceria ushuaia","viernes",22,58.5,2021-01-15
"84","Santos cerveceria ushuaia","viernes",23,62.25,2021-01-15
"85","Santos cerveceria ushuaia","viernes",24,51,2021-01-15
"86","Santos cerveceria ushuaia","viernes",25,31.5,2021-01-15
"87","Santos cerveceria ushuaia","viernes",26,15,2021-01-15
"88","Santos cerveceria ushuaia","viernes",27,5.25,2021-01-15
"89","Santos cerveceria ushuaia","viernes",28,1.5,2021-01-15
"90","Santos cerveceria ushuaia","sabado",6,0,2021-01-15
"91","Santos cerveceria ushuaia","sabado",7,0,2021-01-15
"92","Santos cerveceria ushuaia","sabado",8,0,2021-01-15
"93","Santos cerveceria ushuaia","sabado",9,0,2021-01-15
"94","Santos cerveceria ushuaia","sabado",10,0,2021-01-15
"95","Santos cerveceria ushuaia","sabado",11,0,2021-01-15
"96","Santos cerveceria ushuaia","sabado",12,0,2021-01-15
"97","Santos cerveceria ushuaia","sabado",13,0,2021-01-15
"98","Santos cerveceria ushuaia","sabado",14,0,2021-01-15
"99","Santos cerveceria ushuaia","sabado",15,0,2021-01-15
"100","Santos cerveceria ushuaia","sabado",16,0,2021-01-15
"101","Santos cerveceria ushuaia","sabado",17,7.5,2021-01-15
"102","Santos cerveceria ushuaia","sabado",18,9.75,2021-01-15
"103","Santos cerveceria ushuaia","sabado",19,17.25,2021-01-15
"104","Santos cerveceria ushuaia","sabado",20,34.5,2021-01-15
"105","Santos cerveceria ushuaia","sabado",21,57.75,2021-01-15
"106","Santos cerveceria ushuaia","sabado",22,75,2021-01-15
"107","Santos cerveceria ushuaia","sabado",23,71.25,2021-01-15
"108","Santos cerveceria ushuaia","sabado",24,50.25,2021-01-15
"109","Santos cerveceria ushuaia","sabado",25,26.25,2021-01-15
"110","Santos cerveceria ushuaia","sabado",26,10.5,2021-01-15
"111","Santos cerveceria ushuaia","sabado",27,3.75,2021-01-15
"112","Santos cerveceria ushuaia","sabado",28,1.5,2021-01-15
"113","Santos cerveceria ushuaia","domingo",6,0,2021-01-15
"114","Santos cerveceria ushuaia","domingo",7,0,2021-01-15
"115","Santos cerveceria ushuaia","domingo",8,0,2021-01-15
"116","Santos cerveceria ushuaia","domingo",9,0,2021-01-15
"117","Santos cerveceria ushuaia","domingo",10,0,2021-01-15
"118","Santos cerveceria ushuaia","domingo",11,0,2021-01-15
"119","Santos cerveceria ushuaia","domingo",12,0,2021-01-15
"120","Santos cerveceria ushuaia","domingo",13,0,2021-01-15
"121","Santos cerveceria ushuaia","domingo",14,0,2021-01-15
"122","Santos cerveceria ushuaia","domingo",15,0,2021-01-15
"123","Santos cerveceria ushuaia","domingo",16,0,2021-01-15
"124","Santos cerveceria ushuaia","domingo",17,6,2021-01-15
"125","Santos cerveceria ushuaia","domingo",18,10.5,2021-01-15
"126","Santos cerveceria ushuaia","domingo",19,18.75,2021-01-15
"127","Santos cerveceria ushuaia","domingo",20,30.75,2021-01-15
"128","Santos cerveceria ushuaia","domingo",21,42.75,2021-01-15
"129","Santos cerveceria ushuaia","domingo",22,48.75,2021-01-15
"130","Santos cerveceria ushuaia","domingo",23,44.25,2021-01-15
"131","Santos cerveceria ushuaia","domingo",24,30.75,2021-01-15
"132","Santos cerveceria ushuaia","domingo",25,16.5,2021-01-15
"133","Santos cerveceria ushuaia","domingo",26,7.5,2021-01-15
"134","Santos cerveceria ushuaia","domingo",27,3,2021-01-15
