"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"56","Freddo san martin ushuaia","miercoles",23,21.75,2021-01-15
"57","Freddo san martin ushuaia","miercoles",24,16.5,2021-01-15
"58","Freddo san martin ushuaia","jueves",6,0,2021-01-15
"59","Freddo san martin ushuaia","jueves",7,0,2021-01-15
"60","Freddo san martin ushuaia","jueves",8,0,2021-01-15
"61","Freddo san martin ushuaia","jueves",9,0,2021-01-15
"62","Freddo san martin ushuaia","jueves",10,11.25,2021-01-15
"63","Freddo san martin ushuaia","jueves",11,15,2021-01-15
"64","Freddo san martin ushuaia","jueves",12,19.5,2021-01-15
"65","Freddo san martin ushuaia","jueves",13,23.25,2021-01-15
"66","Freddo san martin ushuaia","jueves",14,27.75,2021-01-15
"67","Freddo san martin ushuaia","jueves",15,30.75,2021-01-15
"68","Freddo san martin ushuaia","jueves",16,33.75,2021-01-15
"69","Freddo san martin ushuaia","jueves",17,35.25,2021-01-15
"70","Freddo san martin ushuaia","jueves",18,35.25,2021-01-15
"71","Freddo san martin ushuaia","jueves",19,34.5,2021-01-15
"72","Freddo san martin ushuaia","jueves",20,31.5,2021-01-15
"73","Freddo san martin ushuaia","jueves",21,27,2021-01-15
"74","Freddo san martin ushuaia","jueves",22,22.5,2021-01-15
"75","Freddo san martin ushuaia","jueves",23,16.5,2021-01-15
"76","Freddo san martin ushuaia","jueves",24,11.25,2021-01-15
"77","Freddo san martin ushuaia","viernes",6,0,2021-01-15
"78","Freddo san martin ushuaia","viernes",7,0,2021-01-15
"79","Freddo san martin ushuaia","viernes",8,0,2021-01-15
"80","Freddo san martin ushuaia","viernes",9,0,2021-01-15
"81","Freddo san martin ushuaia","viernes",10,9,2021-01-15
"82","Freddo san martin ushuaia","viernes",11,12,2021-01-15
"83","Freddo san martin ushuaia","viernes",12,15,2021-01-15
"84","Freddo san martin ushuaia","viernes",13,18.75,2021-01-15
"85","Freddo san martin ushuaia","viernes",14,22.5,2021-01-15
"86","Freddo san martin ushuaia","viernes",15,27.75,2021-01-15
"87","Freddo san martin ushuaia","viernes",16,34.5,2021-01-15
"88","Freddo san martin ushuaia","viernes",17,42,2021-01-15
"89","Freddo san martin ushuaia","viernes",18,45.75,2021-01-15
"90","Freddo san martin ushuaia","viernes",19,44.25,2021-01-15
"91","Freddo san martin ushuaia","viernes",20,42.75,2021-01-15
"92","Freddo san martin ushuaia","viernes",21,45.75,2021-01-15
"93","Freddo san martin ushuaia","viernes",22,42.75,2021-01-15
"94","Freddo san martin ushuaia","viernes",23,27.75,2021-01-15
"95","Freddo san martin ushuaia","viernes",24,12.75,2021-01-15
"96","Freddo san martin ushuaia","sabado",6,0,2021-01-15
"97","Freddo san martin ushuaia","sabado",7,0,2021-01-15
"98","Freddo san martin ushuaia","sabado",8,0,2021-01-15
"99","Freddo san martin ushuaia","sabado",9,0,2021-01-15
"100","Freddo san martin ushuaia","sabado",10,12.75,2021-01-15
"101","Freddo san martin ushuaia","sabado",11,16.5,2021-01-15
"102","Freddo san martin ushuaia","sabado",12,20.25,2021-01-15
"103","Freddo san martin ushuaia","sabado",13,23.25,2021-01-15
"104","Freddo san martin ushuaia","sabado",14,26.25,2021-01-15
"105","Freddo san martin ushuaia","sabado",15,32.25,2021-01-15
"106","Freddo san martin ushuaia","sabado",16,45,2021-01-15
"107","Freddo san martin ushuaia","sabado",17,63,2021-01-15
"108","Freddo san martin ushuaia","sabado",18,75,2021-01-15
"109","Freddo san martin ushuaia","sabado",19,68.25,2021-01-15
"110","Freddo san martin ushuaia","sabado",20,52.5,2021-01-15
"111","Freddo san martin ushuaia","sabado",21,45.75,2021-01-15
"112","Freddo san martin ushuaia","sabado",22,51,2021-01-15
"113","Freddo san martin ushuaia","sabado",23,48.75,2021-01-15
"114","Freddo san martin ushuaia","sabado",24,32.25,2021-01-15
"115","Freddo san martin ushuaia","sabado",25,14.25,2021-01-15
"116","Freddo san martin ushuaia","domingo",6,0,2021-01-15
"117","Freddo san martin ushuaia","domingo",7,0,2021-01-15
"118","Freddo san martin ushuaia","domingo",8,0,2021-01-15
"119","Freddo san martin ushuaia","domingo",9,0,2021-01-15
"120","Freddo san martin ushuaia","domingo",10,7.5,2021-01-15
"121","Freddo san martin ushuaia","domingo",11,9.75,2021-01-15
"122","Freddo san martin ushuaia","domingo",12,13.5,2021-01-15
"123","Freddo san martin ushuaia","domingo",13,18.75,2021-01-15
"124","Freddo san martin ushuaia","domingo",14,26.25,2021-01-15
"125","Freddo san martin ushuaia","domingo",15,34.5,2021-01-15
"126","Freddo san martin ushuaia","domingo",16,41.25,2021-01-15
"127","Freddo san martin ushuaia","domingo",17,45.75,2021-01-15
"128","Freddo san martin ushuaia","domingo",18,48,2021-01-15
"129","Freddo san martin ushuaia","domingo",19,48,2021-01-15
"130","Freddo san martin ushuaia","domingo",20,46.5,2021-01-15
"131","Freddo san martin ushuaia","domingo",21,42,2021-01-15
"132","Freddo san martin ushuaia","domingo",22,35.25,2021-01-15
"133","Freddo san martin ushuaia","domingo",23,25.5,2021-01-15
"134","Freddo san martin ushuaia","domingo",24,15.75,2021-01-15
