"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"43","La anonima San martin ushuaia","miercoles",12,31.5,2021-01-15
"44","La anonima San martin ushuaia","miercoles",13,31.5,2021-01-15
"45","La anonima San martin ushuaia","miercoles",14,29.25,2021-01-15
"46","La anonima San martin ushuaia","miercoles",15,27.75,2021-01-15
"47","La anonima San martin ushuaia","miercoles",16,30.75,2021-01-15
"48","La anonima San martin ushuaia","miercoles",17,39,2021-01-15
"49","La anonima San martin ushuaia","miercoles",18,45,2021-01-15
"50","La anonima San martin ushuaia","miercoles",19,40.5,2021-01-15
"51","La anonima San martin ushuaia","miercoles",20,27,2021-01-15
"52","La anonima San martin ushuaia","miercoles",21,12,2021-01-15
"53","La anonima San martin ushuaia","miercoles",22,0,2021-01-15
"54","La anonima San martin ushuaia","miercoles",23,0,2021-01-15
"55","La anonima San martin ushuaia","jueves",6,0,2021-01-15
"56","La anonima San martin ushuaia","jueves",7,0,2021-01-15
"57","La anonima San martin ushuaia","jueves",8,0,2021-01-15
"58","La anonima San martin ushuaia","jueves",9,15,2021-01-15
"59","La anonima San martin ushuaia","jueves",10,21,2021-01-15
"60","La anonima San martin ushuaia","jueves",11,27,2021-01-15
"61","La anonima San martin ushuaia","jueves",12,30.75,2021-01-15
"62","La anonima San martin ushuaia","jueves",13,33,2021-01-15
"63","La anonima San martin ushuaia","jueves",14,33,2021-01-15
"64","La anonima San martin ushuaia","jueves",15,30.75,2021-01-15
"65","La anonima San martin ushuaia","jueves",16,30,2021-01-15
"66","La anonima San martin ushuaia","jueves",17,36,2021-01-15
"67","La anonima San martin ushuaia","jueves",18,35.25,2021-01-15
"68","La anonima San martin ushuaia","jueves",19,31.5,2021-01-15
"69","La anonima San martin ushuaia","jueves",20,30,2021-01-15
"70","La anonima San martin ushuaia","jueves",21,9,2021-01-15
"71","La anonima San martin ushuaia","jueves",22,0,2021-01-15
"72","La anonima San martin ushuaia","jueves",23,0,2021-01-15
"73","La anonima San martin ushuaia","viernes",6,0,2021-01-15
"74","La anonima San martin ushuaia","viernes",7,0,2021-01-15
"75","La anonima San martin ushuaia","viernes",8,0,2021-01-15
"76","La anonima San martin ushuaia","viernes",9,12,2021-01-15
"77","La anonima San martin ushuaia","viernes",10,21.75,2021-01-15
"78","La anonima San martin ushuaia","viernes",11,30,2021-01-15
"79","La anonima San martin ushuaia","viernes",12,33.75,2021-01-15
"80","La anonima San martin ushuaia","viernes",13,33,2021-01-15
"81","La anonima San martin ushuaia","viernes",14,27.75,2021-01-15
"82","La anonima San martin ushuaia","viernes",15,24,2021-01-15
"83","La anonima San martin ushuaia","viernes",16,27,2021-01-15
"84","La anonima San martin ushuaia","viernes",17,38.25,2021-01-15
"85","La anonima San martin ushuaia","viernes",18,48,2021-01-15
"86","La anonima San martin ushuaia","viernes",19,43.5,2021-01-15
"87","La anonima San martin ushuaia","viernes",20,27,2021-01-15
"88","La anonima San martin ushuaia","viernes",21,10.5,2021-01-15
"89","La anonima San martin ushuaia","viernes",22,0,2021-01-15
"90","La anonima San martin ushuaia","viernes",23,0,2021-01-15
"91","La anonima San martin ushuaia","sabado",6,0,2021-01-15
"92","La anonima San martin ushuaia","sabado",7,0,2021-01-15
"93","La anonima San martin ushuaia","sabado",8,0,2021-01-15
"94","La anonima San martin ushuaia","sabado",9,15,2021-01-15
"95","La anonima San martin ushuaia","sabado",10,21.75,2021-01-15
"96","La anonima San martin ushuaia","sabado",11,27.75,2021-01-15
"97","La anonima San martin ushuaia","sabado",12,32.25,2021-01-15
"98","La anonima San martin ushuaia","sabado",13,35.25,2021-01-15
"99","La anonima San martin ushuaia","sabado",14,35.25,2021-01-15
"100","La anonima San martin ushuaia","sabado",15,34.5,2021-01-15
"101","La anonima San martin ushuaia","sabado",16,38.25,2021-01-15
"102","La anonima San martin ushuaia","sabado",17,50.25,2021-01-15
"103","La anonima San martin ushuaia","sabado",18,68.25,2021-01-15
"104","La anonima San martin ushuaia","sabado",19,75,2021-01-15
"105","La anonima San martin ushuaia","sabado",20,54,2021-01-15
"106","La anonima San martin ushuaia","sabado",21,21.75,2021-01-15
"107","La anonima San martin ushuaia","sabado",22,0,2021-01-15
"108","La anonima San martin ushuaia","sabado",23,0,2021-01-15
"109","La anonima San martin ushuaia","domingo",6,0,2021-01-15
"110","La anonima San martin ushuaia","domingo",7,0,2021-01-15
"111","La anonima San martin ushuaia","domingo",8,0,2021-01-15
"112","La anonima San martin ushuaia","domingo",9,6,2021-01-15
"113","La anonima San martin ushuaia","domingo",10,14.25,2021-01-15
"114","La anonima San martin ushuaia","domingo",11,21.75,2021-01-15
"115","La anonima San martin ushuaia","domingo",12,26.25,2021-01-15
"116","La anonima San martin ushuaia","domingo",13,24.75,2021-01-15
"117","La anonima San martin ushuaia","domingo",14,19.5,2021-01-15
"118","La anonima San martin ushuaia","domingo",15,17.25,2021-01-15
"119","La anonima San martin ushuaia","domingo",16,21.75,2021-01-15
"120","La anonima San martin ushuaia","domingo",17,32.25,2021-01-15
"121","La anonima San martin ushuaia","domingo",18,38.25,2021-01-15
"122","La anonima San martin ushuaia","domingo",19,32.25,2021-01-15
"123","La anonima San martin ushuaia","domingo",20,18.75,2021-01-15
"124","La anonima San martin ushuaia","domingo",21,6,2021-01-15
"125","La anonima San martin ushuaia","domingo",22,0,2021-01-15
"126","La anonima San martin ushuaia","domingo",23,0,2021-01-15
