"","lugar","dia","hora","concurrencia","fecha.de.busqueda"
"114","La anonima gdor paz ushuaia","domingo",11,23.25,2021-01-15
"115","La anonima gdor paz ushuaia","domingo",12,27,2021-01-15
"116","La anonima gdor paz ushuaia","domingo",13,25.5,2021-01-15
"117","La anonima gdor paz ushuaia","domingo",14,21.75,2021-01-15
"118","La anonima gdor paz ushuaia","domingo",15,17.25,2021-01-15
"119","La anonima gdor paz ushuaia","domingo",16,18,2021-01-15
"120","La anonima gdor paz ushuaia","domingo",17,24.75,2021-01-15
"121","La anonima gdor paz ushuaia","domingo",18,32.25,2021-01-15
"122","La anonima gdor paz ushuaia","domingo",19,32.25,2021-01-15
"123","La anonima gdor paz ushuaia","domingo",20,23.25,2021-01-15
"124","La anonima gdor paz ushuaia","domingo",21,10.5,2021-01-15
"125","La anonima gdor paz ushuaia","domingo",22,0,2021-01-15
"126","La anonima gdor paz ushuaia","domingo",23,0,2021-01-15
