"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",6,0,-34.6023991,-58.3801384,2021-03-29
"2","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",7,0,-34.6023991,-58.3801384,2021-03-29
"3","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",8,0,-34.6023991,-58.3801384,2021-03-29
"4","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",9,0,-34.6023991,-58.3801384,2021-03-29
"5","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",10,0,-34.6023991,-58.3801384,2021-03-29
"6","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",11,0,-34.6023991,-58.3801384,2021-03-29
"7","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",12,22.5,-34.6023991,-58.3801384,2021-03-29
"8","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",13,30.75,-34.6023991,-58.3801384,2021-03-29
"9","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",14,33,-34.6023991,-58.3801384,2021-03-29
"10","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",15,27.75,-34.6023991,-58.3801384,2021-03-29
"11","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",16,18,-34.6023991,-58.3801384,2021-03-29
"12","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",17,8.25,-34.6023991,-58.3801384,2021-03-29
"13","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",18,3,-34.6023991,-58.3801384,2021-03-29
"14","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",19,5.25,-34.6023991,-58.3801384,2021-03-29
"15","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",20,12.75,-34.6023991,-58.3801384,2021-03-29
"16","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",21,20.25,-34.6023991,-58.3801384,2021-03-29
"17","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",22,20.25,-34.6023991,-58.3801384,2021-03-29
"18","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","lunes",23,12,-34.6023991,-58.3801384,2021-03-29
"19","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",0,2.25,-34.6023991,-58.3801384,2021-03-29
"20","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",6,0,-34.6023991,-58.3801384,2021-03-29
"21","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",7,0,-34.6023991,-58.3801384,2021-03-29
"22","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",8,0,-34.6023991,-58.3801384,2021-03-29
"23","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",9,0,-34.6023991,-58.3801384,2021-03-29
"24","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",10,0,-34.6023991,-58.3801384,2021-03-29
"25","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",11,0,-34.6023991,-58.3801384,2021-03-29
"26","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",12,25.5,-34.6023991,-58.3801384,2021-03-29
"27","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",13,35.25,-34.6023991,-58.3801384,2021-03-29
"28","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",14,39,-34.6023991,-58.3801384,2021-03-29
"29","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",15,34.5,-34.6023991,-58.3801384,2021-03-29
"30","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",16,24,-34.6023991,-58.3801384,2021-03-29
"31","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",17,13.5,-34.6023991,-58.3801384,2021-03-29
"32","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",18,7.5,-34.6023991,-58.3801384,2021-03-29
"33","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",19,9,-34.6023991,-58.3801384,2021-03-29
"34","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",20,17.25,-34.6023991,-58.3801384,2021-03-29
"35","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",21,24,-34.6023991,-58.3801384,2021-03-29
"36","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",22,23.25,-34.6023991,-58.3801384,2021-03-29
"37","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","martes",23,15,-34.6023991,-58.3801384,2021-03-29
"38","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",0,4.5,-34.6023991,-58.3801384,2021-03-29
"39","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",6,0,-34.6023991,-58.3801384,2021-03-29
"40","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",7,0,-34.6023991,-58.3801384,2021-03-29
"41","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",8,0,-34.6023991,-58.3801384,2021-03-29
"42","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",9,0,-34.6023991,-58.3801384,2021-03-29
"43","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",10,0,-34.6023991,-58.3801384,2021-03-29
"44","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",11,0,-34.6023991,-58.3801384,2021-03-29
"45","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",12,25.5,-34.6023991,-58.3801384,2021-03-29
"46","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",13,37.5,-34.6023991,-58.3801384,2021-03-29
"47","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",14,42.75,-34.6023991,-58.3801384,2021-03-29
"48","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",15,39,-34.6023991,-58.3801384,2021-03-29
"49","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",16,27.75,-34.6023991,-58.3801384,2021-03-29
"50","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",17,16.5,-34.6023991,-58.3801384,2021-03-29
"51","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",18,11.25,-34.6023991,-58.3801384,2021-03-29
"52","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",19,12,-34.6023991,-58.3801384,2021-03-29
"53","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",20,15.75,-34.6023991,-58.3801384,2021-03-29
"54","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",21,17.25,-34.6023991,-58.3801384,2021-03-29
"55","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",22,12.75,-34.6023991,-58.3801384,2021-03-29
"56","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","miercoles",23,5.25,-34.6023991,-58.3801384,2021-03-29
"57","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",0,0.75,-34.6023991,-58.3801384,2021-03-29
"58","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",6,0,-34.6023991,-58.3801384,2021-03-29
"59","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",7,0,-34.6023991,-58.3801384,2021-03-29
"60","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",8,0,-34.6023991,-58.3801384,2021-03-29
"61","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",9,0,-34.6023991,-58.3801384,2021-03-29
"62","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",10,0,-34.6023991,-58.3801384,2021-03-29
"63","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",11,0,-34.6023991,-58.3801384,2021-03-29
"64","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",12,30.75,-34.6023991,-58.3801384,2021-03-29
"65","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",13,42,-34.6023991,-58.3801384,2021-03-29
"66","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",14,42.75,-34.6023991,-58.3801384,2021-03-29
"67","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",15,33,-34.6023991,-58.3801384,2021-03-29
"68","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",16,17.25,-34.6023991,-58.3801384,2021-03-29
"69","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",17,4.5,-34.6023991,-58.3801384,2021-03-29
"70","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",18,0.75,-34.6023991,-58.3801384,2021-03-29
"71","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",19,0.75,-34.6023991,-58.3801384,2021-03-29
"72","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",20,11.25,-34.6023991,-58.3801384,2021-03-29
"73","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",21,24.75,-34.6023991,-58.3801384,2021-03-29
"74","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",22,30,-34.6023991,-58.3801384,2021-03-29
"75","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","jueves",23,21,-34.6023991,-58.3801384,2021-03-29
"76","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","viernes",0,7.5,-34.6023991,-58.3801384,2021-03-29
"77","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","viernes",6,0,-34.6023991,-58.3801384,2021-03-29
"78","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","viernes",7,0,-34.6023991,-58.3801384,2021-03-29
"79","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","viernes",8,0,-34.6023991,-58.3801384,2021-03-29
"80","La Bicicleta Bodegon &amp; Asador Criollo, Ciudad de Buenos Aires","viernes",9,0,-34.6023991,-58.3801384,2021-03-29
