"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",6,0,-34.5582365,-58.4461219,2021-03-26
"2","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",7,0,-34.5582365,-58.4461219,2021-03-26
"3","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",8,0,-34.5582365,-58.4461219,2021-03-26
"4","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",9,0,-34.5582365,-58.4461219,2021-03-26
"5","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",10,0,-34.5582365,-58.4461219,2021-03-26
"6","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",11,0,-34.5582365,-58.4461219,2021-03-26
"7","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",12,11.25,-34.5582365,-58.4461219,2021-03-26
"8","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",13,18,-34.5582365,-58.4461219,2021-03-26
"9","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",14,21,-34.5582365,-58.4461219,2021-03-26
"10","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",15,17.25,-34.5582365,-58.4461219,2021-03-26
"11","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",16,10.5,-34.5582365,-58.4461219,2021-03-26
"12","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",17,3.75,-34.5582365,-58.4461219,2021-03-26
"13","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",18,3,-34.5582365,-58.4461219,2021-03-26
"14","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",19,12,-34.5582365,-58.4461219,2021-03-26
"15","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",20,31.5,-34.5582365,-58.4461219,2021-03-26
"16","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",21,54,-34.5582365,-58.4461219,2021-03-26
"17","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",22,62.25,-34.5582365,-58.4461219,2021-03-26
"18","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","lunes",23,49.5,-34.5582365,-58.4461219,2021-03-26
"19","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",6,0,-34.5582365,-58.4461219,2021-03-26
"20","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",7,0,-34.5582365,-58.4461219,2021-03-26
"21","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",8,0,-34.5582365,-58.4461219,2021-03-26
"22","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",9,0,-34.5582365,-58.4461219,2021-03-26
"23","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",10,0,-34.5582365,-58.4461219,2021-03-26
"24","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",11,0,-34.5582365,-58.4461219,2021-03-26
"25","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",12,11.25,-34.5582365,-58.4461219,2021-03-26
"26","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",13,18,-34.5582365,-58.4461219,2021-03-26
"27","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",14,21,-34.5582365,-58.4461219,2021-03-26
"28","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",15,17.25,-34.5582365,-58.4461219,2021-03-26
"29","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",16,10.5,-34.5582365,-58.4461219,2021-03-26
"30","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",17,3.75,-34.5582365,-58.4461219,2021-03-26
"31","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",18,3,-34.5582365,-58.4461219,2021-03-26
"32","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",19,12,-34.5582365,-58.4461219,2021-03-26
"33","La Parolaccia Dolce &amp; Caffe, Ciudad de Buenos Aires","martes",20,31.5,-34.5582365,-58.4461219,2021-03-26
