"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",6,0,-34.5799863,-58.4058837,2021-03-26
"2","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",7,0,-34.5799863,-58.4058837,2021-03-26
"3","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",8,0,-34.5799863,-58.4058837,2021-03-26
"4","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",9,18,-34.5799863,-58.4058837,2021-03-26
"5","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",10,22.5,-34.5799863,-58.4058837,2021-03-26
"6","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",11,27.75,-34.5799863,-58.4058837,2021-03-26
"7","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",12,31.5,-34.5799863,-58.4058837,2021-03-26
"8","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",13,35.25,-34.5799863,-58.4058837,2021-03-26
"9","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",14,36.75,-34.5799863,-58.4058837,2021-03-26
"10","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",15,36.75,-34.5799863,-58.4058837,2021-03-26
"11","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",16,35.25,-34.5799863,-58.4058837,2021-03-26
"12","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",17,33.75,-34.5799863,-58.4058837,2021-03-26
"13","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",18,33.75,-34.5799863,-58.4058837,2021-03-26
"14","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",19,38.25,-34.5799863,-58.4058837,2021-03-26
"15","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",20,45,-34.5799863,-58.4058837,2021-03-26
"16","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",21,46.5,-34.5799863,-58.4058837,2021-03-26
"17","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",22,39.75,-34.5799863,-58.4058837,2021-03-26
"18","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","lunes",23,26.25,-34.5799863,-58.4058837,2021-03-26
"19","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",6,0,-34.5799863,-58.4058837,2021-03-26
"20","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",7,0,-34.5799863,-58.4058837,2021-03-26
"21","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",8,0,-34.5799863,-58.4058837,2021-03-26
"22","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",9,20.25,-34.5799863,-58.4058837,2021-03-26
"23","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",10,28.5,-34.5799863,-58.4058837,2021-03-26
"24","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",11,36.75,-34.5799863,-58.4058837,2021-03-26
"25","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",12,42.75,-34.5799863,-58.4058837,2021-03-26
"26","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",13,45,-34.5799863,-58.4058837,2021-03-26
"27","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",14,44.25,-34.5799863,-58.4058837,2021-03-26
"28","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",15,42.75,-34.5799863,-58.4058837,2021-03-26
"29","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",16,41.25,-34.5799863,-58.4058837,2021-03-26
"30","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",17,42.75,-34.5799863,-58.4058837,2021-03-26
"31","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",18,46.5,-34.5799863,-58.4058837,2021-03-26
"32","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",19,51,-34.5799863,-58.4058837,2021-03-26
"33","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",20,53.25,-34.5799863,-58.4058837,2021-03-26
"34","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",21,49.5,-34.5799863,-58.4058837,2021-03-26
"35","Dandy Bar &amp; Grill, Ciudad de Buenos Aires","martes",22,40.5,-34.5799863,-58.4058837,2021-03-26
