"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",6,0,-34.6184377,-58.3730759,2021-03-29
"2","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",7,0,-34.6184377,-58.3730759,2021-03-29
"3","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",8,0,-34.6184377,-58.3730759,2021-03-29
"4","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",9,0,-34.6184377,-58.3730759,2021-03-29
"5","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",10,0,-34.6184377,-58.3730759,2021-03-29
"6","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",11,0,-34.6184377,-58.3730759,2021-03-29
"7","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",12,0,-34.6184377,-58.3730759,2021-03-29
"8","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",13,0,-34.6184377,-58.3730759,2021-03-29
"9","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",14,0,-34.6184377,-58.3730759,2021-03-29
"10","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",15,0,-34.6184377,-58.3730759,2021-03-29
"11","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",16,0,-34.6184377,-58.3730759,2021-03-29
"12","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",17,7.5,-34.6184377,-58.3730759,2021-03-29
"13","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",18,12.75,-34.6184377,-58.3730759,2021-03-29
"14","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",19,18.75,-34.6184377,-58.3730759,2021-03-29
"15","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",20,26.25,-34.6184377,-58.3730759,2021-03-29
"16","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",21,34.5,-34.6184377,-58.3730759,2021-03-29
"17","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",22,39.75,-34.6184377,-58.3730759,2021-03-29
"18","Tacos &amp; Burros, Ciudad de Buenos Aires","lunes",23,33.75,-34.6184377,-58.3730759,2021-03-29
"19","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",0,19.5,-34.6184377,-58.3730759,2021-03-29
"20","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",6,0,-34.6184377,-58.3730759,2021-03-29
"21","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",7,0,-34.6184377,-58.3730759,2021-03-29
"22","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",8,0,-34.6184377,-58.3730759,2021-03-29
"23","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",9,0,-34.6184377,-58.3730759,2021-03-29
"24","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",10,0,-34.6184377,-58.3730759,2021-03-29
"25","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",11,0,-34.6184377,-58.3730759,2021-03-29
"26","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",12,0,-34.6184377,-58.3730759,2021-03-29
"27","Tacos &amp; Burros, Ciudad de Buenos Aires","martes",13,0,-34.6184377,-58.3730759,2021-03-29
