"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",6,0,-34.5963244,-58.4073452,2021-03-27
"2","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",7,0,-34.5963244,-58.4073452,2021-03-27
"3","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",8,0,-34.5963244,-58.4073452,2021-03-27
"4","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",9,0,-34.5963244,-58.4073452,2021-03-27
"5","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",10,0,-34.5963244,-58.4073452,2021-03-27
"6","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",11,1.5,-34.5963244,-58.4073452,2021-03-27
"7","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",12,1.5,-34.5963244,-58.4073452,2021-03-27
"8","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",13,1.5,-34.5963244,-58.4073452,2021-03-27
"9","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",14,1.5,-34.5963244,-58.4073452,2021-03-27
"10","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",15,2.25,-34.5963244,-58.4073452,2021-03-27
"11","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",16,3.75,-34.5963244,-58.4073452,2021-03-27
"12","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",17,6.75,-34.5963244,-58.4073452,2021-03-27
"13","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",18,9.75,-34.5963244,-58.4073452,2021-03-27
"14","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",19,13.5,-34.5963244,-58.4073452,2021-03-27
"15","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",20,20.25,-34.5963244,-58.4073452,2021-03-27
"16","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",21,28.5,-34.5963244,-58.4073452,2021-03-27
"17","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",22,33.75,-34.5963244,-58.4073452,2021-03-27
"18","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","lunes",23,28.5,-34.5963244,-58.4073452,2021-03-27
"19","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",0,17.25,-34.5963244,-58.4073452,2021-03-27
"20","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",6,0,-34.5963244,-58.4073452,2021-03-27
"21","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",7,0,-34.5963244,-58.4073452,2021-03-27
"22","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",8,0,-34.5963244,-58.4073452,2021-03-27
"23","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",9,0,-34.5963244,-58.4073452,2021-03-27
"24","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",10,0,-34.5963244,-58.4073452,2021-03-27
"25","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",11,3,-34.5963244,-58.4073452,2021-03-27
"26","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",12,4.5,-34.5963244,-58.4073452,2021-03-27
"27","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",13,7.5,-34.5963244,-58.4073452,2021-03-27
"28","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",14,11.25,-34.5963244,-58.4073452,2021-03-27
"29","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",15,15,-34.5963244,-58.4073452,2021-03-27
"30","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",16,17.25,-34.5963244,-58.4073452,2021-03-27
"31","Ricky’s Beer &amp; Burger, Ciudad de Buenos Aires","martes",17,17.25,-34.5963244,-58.4073452,2021-03-27
