"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",6,0,-34.591721,-58.417726,2021-03-28
"2","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",7,0,-34.591721,-58.417726,2021-03-28
"3","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",8,21,-34.591721,-58.417726,2021-03-28
"4","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",9,25.5,-34.591721,-58.417726,2021-03-28
"5","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",10,30,-34.591721,-58.417726,2021-03-28
"6","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",11,36,-34.591721,-58.417726,2021-03-28
"7","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",12,42,-34.591721,-58.417726,2021-03-28
"8","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",13,45,-34.591721,-58.417726,2021-03-28
"9","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",14,48,-34.591721,-58.417726,2021-03-28
"10","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",15,48,-34.591721,-58.417726,2021-03-28
"11","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",16,44.25,-34.591721,-58.417726,2021-03-28
"12","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",17,38.25,-34.591721,-58.417726,2021-03-28
"13","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",18,31.5,-34.591721,-58.417726,2021-03-28
"14","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",19,25.5,-34.591721,-58.417726,2021-03-28
"15","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",20,0,-34.591721,-58.417726,2021-03-28
"16","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",21,0,-34.591721,-58.417726,2021-03-28
"17","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",22,0,-34.591721,-58.417726,2021-03-28
"18","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","lunes",23,0,-34.591721,-58.417726,2021-03-28
"19","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",6,0,-34.591721,-58.417726,2021-03-28
"20","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",7,0,-34.591721,-58.417726,2021-03-28
"21","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",8,15,-34.591721,-58.417726,2021-03-28
"22","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",9,24,-34.591721,-58.417726,2021-03-28
"23","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",10,34.5,-34.591721,-58.417726,2021-03-28
"24","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",11,45,-34.591721,-58.417726,2021-03-28
"25","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",12,51,-34.591721,-58.417726,2021-03-28
"26","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",13,51,-34.591721,-58.417726,2021-03-28
"27","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",14,42.75,-34.591721,-58.417726,2021-03-28
"28","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",15,33.75,-34.591721,-58.417726,2021-03-28
"29","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",16,25.5,-34.591721,-58.417726,2021-03-28
"30","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",17,36,-34.591721,-58.417726,2021-03-28
"31","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",18,54.75,-34.591721,-58.417726,2021-03-28
"32","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",19,36,-34.591721,-58.417726,2021-03-28
"33","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",20,0,-34.591721,-58.417726,2021-03-28
"34","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",21,0,-34.591721,-58.417726,2021-03-28
"35","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",22,0,-34.591721,-58.417726,2021-03-28
"36","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","martes",23,0,-34.591721,-58.417726,2021-03-28
"37","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",6,0,-34.591721,-58.417726,2021-03-28
"38","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",7,0,-34.591721,-58.417726,2021-03-28
"39","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",8,13.5,-34.591721,-58.417726,2021-03-28
"40","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",9,18.75,-34.591721,-58.417726,2021-03-28
"41","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",10,26.25,-34.591721,-58.417726,2021-03-28
"42","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",11,36,-34.591721,-58.417726,2021-03-28
"43","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",12,46.5,-34.591721,-58.417726,2021-03-28
"44","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",13,54.75,-34.591721,-58.417726,2021-03-28
"45","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",14,58.5,-34.591721,-58.417726,2021-03-28
"46","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",15,58.5,-34.591721,-58.417726,2021-03-28
"47","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",16,52.5,-34.591721,-58.417726,2021-03-28
"48","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",17,42.75,-34.591721,-58.417726,2021-03-28
"49","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",18,33.75,-34.591721,-58.417726,2021-03-28
"50","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",19,24,-34.591721,-58.417726,2021-03-28
"51","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",20,0,-34.591721,-58.417726,2021-03-28
"52","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",21,0,-34.591721,-58.417726,2021-03-28
"53","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",22,0,-34.591721,-58.417726,2021-03-28
"54","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","miercoles",23,0,-34.591721,-58.417726,2021-03-28
"55","Blas Parera. Coffee, Sweet &amp; Deli, Ciudad de Buenos Aires","jueves",6,0,-34.591721,-58.417726,2021-03-28
