"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",6,0,-34.6235785,-58.3709407,2021-03-28
"2","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",7,0,-34.6235785,-58.3709407,2021-03-28
"3","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",8,0,-34.6235785,-58.3709407,2021-03-28
"4","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",9,6,-34.6235785,-58.3709407,2021-03-28
"5","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",10,9.75,-34.6235785,-58.3709407,2021-03-28
"6","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",11,14.25,-34.6235785,-58.3709407,2021-03-28
"7","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",12,18,-34.6235785,-58.3709407,2021-03-28
"8","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",13,20.25,-34.6235785,-58.3709407,2021-03-28
"9","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",14,20.25,-34.6235785,-58.3709407,2021-03-28
"10","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",15,18.75,-34.6235785,-58.3709407,2021-03-28
"11","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",16,15.75,-34.6235785,-58.3709407,2021-03-28
"12","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",17,12,-34.6235785,-58.3709407,2021-03-28
"13","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",18,8.25,-34.6235785,-58.3709407,2021-03-28
"14","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",19,8.25,-34.6235785,-58.3709407,2021-03-28
"15","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",20,12.75,-34.6235785,-58.3709407,2021-03-28
"16","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",21,19.5,-34.6235785,-58.3709407,2021-03-28
"17","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",22,21.75,-34.6235785,-58.3709407,2021-03-28
"18","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","lunes",23,15,-34.6235785,-58.3709407,2021-03-28
"19","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",6,0,-34.6235785,-58.3709407,2021-03-28
"20","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",7,0,-34.6235785,-58.3709407,2021-03-28
"21","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",8,0,-34.6235785,-58.3709407,2021-03-28
"22","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",9,2.25,-34.6235785,-58.3709407,2021-03-28
"23","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",10,6,-34.6235785,-58.3709407,2021-03-28
"24","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",11,9.75,-34.6235785,-58.3709407,2021-03-28
"25","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",12,13.5,-34.6235785,-58.3709407,2021-03-28
"26","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",13,16.5,-34.6235785,-58.3709407,2021-03-28
"27","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",14,18,-34.6235785,-58.3709407,2021-03-28
"28","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",15,16.5,-34.6235785,-58.3709407,2021-03-28
"29","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",16,13.5,-34.6235785,-58.3709407,2021-03-28
"30","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",17,10.5,-34.6235785,-58.3709407,2021-03-28
"31","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",18,9.75,-34.6235785,-58.3709407,2021-03-28
"32","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",19,11.25,-34.6235785,-58.3709407,2021-03-28
"33","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",20,15,-34.6235785,-58.3709407,2021-03-28
"34","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",21,19.5,-34.6235785,-58.3709407,2021-03-28
"35","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",22,20.25,-34.6235785,-58.3709407,2021-03-28
"36","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","martes",23,15.75,-34.6235785,-58.3709407,2021-03-28
"37","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","miercoles",6,0,-34.6235785,-58.3709407,2021-03-28
"38","Pulperia Le Volant - Almacen &amp; Bar, Ciudad de Buenos Aires","miercoles",7,0,-34.6235785,-58.3709407,2021-03-28
