"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",6,0,-34.5855146,-58.490322,2021-03-27
"2","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",7,0,-34.5855146,-58.490322,2021-03-27
"3","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",8,0.75,-34.5855146,-58.490322,2021-03-27
"4","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",9,2.25,-34.5855146,-58.490322,2021-03-27
"5","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",10,4.5,-34.5855146,-58.490322,2021-03-27
"6","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",11,6,-34.5855146,-58.490322,2021-03-27
"7","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",12,8.25,-34.5855146,-58.490322,2021-03-27
"8","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",13,9.75,-34.5855146,-58.490322,2021-03-27
"9","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",14,10.5,-34.5855146,-58.490322,2021-03-27
"10","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",15,11.25,-34.5855146,-58.490322,2021-03-27
"11","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",16,11.25,-34.5855146,-58.490322,2021-03-27
"12","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",17,11.25,-34.5855146,-58.490322,2021-03-27
"13","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",18,12,-34.5855146,-58.490322,2021-03-27
"14","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",19,16.5,-34.5855146,-58.490322,2021-03-27
"15","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",20,24.75,-34.5855146,-58.490322,2021-03-27
"16","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",21,31.5,-34.5855146,-58.490322,2021-03-27
"17","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",22,27,-34.5855146,-58.490322,2021-03-27
"18","Cacio &amp; Pepe, Ciudad de Buenos Aires","lunes",23,15,-34.5855146,-58.490322,2021-03-27
"19","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",6,0,-34.5855146,-58.490322,2021-03-27
"20","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",7,0,-34.5855146,-58.490322,2021-03-27
"21","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",8,0.75,-34.5855146,-58.490322,2021-03-27
"22","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",9,2.25,-34.5855146,-58.490322,2021-03-27
"23","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",10,4.5,-34.5855146,-58.490322,2021-03-27
"24","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",11,6.75,-34.5855146,-58.490322,2021-03-27
"25","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",12,9,-34.5855146,-58.490322,2021-03-27
"26","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",13,10.5,-34.5855146,-58.490322,2021-03-27
"27","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",14,12,-34.5855146,-58.490322,2021-03-27
"28","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",15,13.5,-34.5855146,-58.490322,2021-03-27
"29","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",16,13.5,-34.5855146,-58.490322,2021-03-27
"30","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",17,13.5,-34.5855146,-58.490322,2021-03-27
"31","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",18,14.25,-34.5855146,-58.490322,2021-03-27
"32","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",19,18.75,-34.5855146,-58.490322,2021-03-27
"33","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",20,28.5,-34.5855146,-58.490322,2021-03-27
"34","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",21,36.75,-34.5855146,-58.490322,2021-03-27
"35","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",22,34.5,-34.5855146,-58.490322,2021-03-27
"36","Cacio &amp; Pepe, Ciudad de Buenos Aires","martes",23,21.75,-34.5855146,-58.490322,2021-03-27
"37","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",6,0,-34.5855146,-58.490322,2021-03-27
"38","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",7,0,-34.5855146,-58.490322,2021-03-27
"39","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",8,0.75,-34.5855146,-58.490322,2021-03-27
"40","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",9,0.75,-34.5855146,-58.490322,2021-03-27
"41","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",10,5.25,-34.5855146,-58.490322,2021-03-27
"42","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",11,9.75,-34.5855146,-58.490322,2021-03-27
"43","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",12,14.25,-34.5855146,-58.490322,2021-03-27
"44","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",13,17.25,-34.5855146,-58.490322,2021-03-27
"45","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",14,17.25,-34.5855146,-58.490322,2021-03-27
"46","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",15,15,-34.5855146,-58.490322,2021-03-27
"47","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",16,12,-34.5855146,-58.490322,2021-03-27
"48","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",17,11.25,-34.5855146,-58.490322,2021-03-27
"49","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",18,15,-34.5855146,-58.490322,2021-03-27
"50","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",19,22.5,-34.5855146,-58.490322,2021-03-27
"51","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",20,30.75,-34.5855146,-58.490322,2021-03-27
"52","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",21,36.75,-34.5855146,-58.490322,2021-03-27
"53","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",22,36,-34.5855146,-58.490322,2021-03-27
"54","Cacio &amp; Pepe, Ciudad de Buenos Aires","miercoles",23,29.25,-34.5855146,-58.490322,2021-03-27
"55","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",6,0,-34.5855146,-58.490322,2021-03-27
"56","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",7,0,-34.5855146,-58.490322,2021-03-27
"57","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",8,3,-34.5855146,-58.490322,2021-03-27
"58","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",9,5.25,-34.5855146,-58.490322,2021-03-27
"59","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",10,7.5,-34.5855146,-58.490322,2021-03-27
"60","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",11,8.25,-34.5855146,-58.490322,2021-03-27
"61","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",12,9.75,-34.5855146,-58.490322,2021-03-27
"62","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",13,9.75,-34.5855146,-58.490322,2021-03-27
"63","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",14,9.75,-34.5855146,-58.490322,2021-03-27
"64","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",15,9,-34.5855146,-58.490322,2021-03-27
"65","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",16,9,-34.5855146,-58.490322,2021-03-27
"66","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",17,11.25,-34.5855146,-58.490322,2021-03-27
"67","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",18,18,-34.5855146,-58.490322,2021-03-27
"68","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",19,27.75,-34.5855146,-58.490322,2021-03-27
"69","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",20,38.25,-34.5855146,-58.490322,2021-03-27
"70","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",21,44.25,-34.5855146,-58.490322,2021-03-27
"71","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",22,39.75,-34.5855146,-58.490322,2021-03-27
"72","Cacio &amp; Pepe, Ciudad de Buenos Aires","jueves",23,28.5,-34.5855146,-58.490322,2021-03-27
"73","Cacio &amp; Pepe, Ciudad de Buenos Aires","viernes",6,0,-34.5855146,-58.490322,2021-03-27
"74","Cacio &amp; Pepe, Ciudad de Buenos Aires","viernes",7,0,-34.5855146,-58.490322,2021-03-27
"75","Cacio &amp; Pepe, Ciudad de Buenos Aires","viernes",8,1.5,-34.5855146,-58.490322,2021-03-27
"76","Cacio &amp; Pepe, Ciudad de Buenos Aires","viernes",9,4.5,-34.5855146,-58.490322,2021-03-27
"77","Cacio &amp; Pepe, Ciudad de Buenos Aires","viernes",10,8.25,-34.5855146,-58.490322,2021-03-27
