"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",6,0,-34.565854,-58.462983,2021-03-30
"2","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",7,0,-34.565854,-58.462983,2021-03-30
"3","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",8,0,-34.565854,-58.462983,2021-03-30
"4","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",9,0,-34.565854,-58.462983,2021-03-30
"5","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",10,0,-34.565854,-58.462983,2021-03-30
"6","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",11,0,-34.565854,-58.462983,2021-03-30
"7","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",12,54.75,-34.565854,-58.462983,2021-03-30
"8","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",13,58.5,-34.565854,-58.462983,2021-03-30
"9","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",14,45.75,-34.565854,-58.462983,2021-03-30
"10","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",15,31.5,-34.565854,-58.462983,2021-03-30
"11","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",16,26.25,-34.565854,-58.462983,2021-03-30
"12","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",17,33.75,-34.565854,-58.462983,2021-03-30
"13","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",18,40.5,-34.565854,-58.462983,2021-03-30
"14","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",19,49.5,-34.565854,-58.462983,2021-03-30
"15","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",20,45.75,-34.565854,-58.462983,2021-03-30
"16","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",21,0,-34.565854,-58.462983,2021-03-30
"17","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",22,0,-34.565854,-58.462983,2021-03-30
"18","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","lunes",23,0,-34.565854,-58.462983,2021-03-30
"19","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",6,0,-34.565854,-58.462983,2021-03-30
"20","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",7,0,-34.565854,-58.462983,2021-03-30
"21","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",8,0,-34.565854,-58.462983,2021-03-30
"22","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",9,0,-34.565854,-58.462983,2021-03-30
"23","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",10,0,-34.565854,-58.462983,2021-03-30
"24","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",11,0,-34.565854,-58.462983,2021-03-30
"25","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",12,54.75,-34.565854,-58.462983,2021-03-30
"26","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",13,58.5,-34.565854,-58.462983,2021-03-30
"27","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",14,45.75,-34.565854,-58.462983,2021-03-30
"28","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",15,31.5,-34.565854,-58.462983,2021-03-30
"29","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",16,26.25,-34.565854,-58.462983,2021-03-30
"30","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",17,33.75,-34.565854,-58.462983,2021-03-30
"31","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",18,40.5,-34.565854,-58.462983,2021-03-30
"32","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",19,49.5,-34.565854,-58.462983,2021-03-30
"33","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",20,45.75,-34.565854,-58.462983,2021-03-30
"34","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",21,0,-34.565854,-58.462983,2021-03-30
"35","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",22,0,-34.565854,-58.462983,2021-03-30
"36","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","martes",23,0,-34.565854,-58.462983,2021-03-30
"37","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",6,0,-34.565854,-58.462983,2021-03-30
"38","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",7,0,-34.565854,-58.462983,2021-03-30
"39","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",8,0,-34.565854,-58.462983,2021-03-30
"40","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",9,0,-34.565854,-58.462983,2021-03-30
"41","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",10,0,-34.565854,-58.462983,2021-03-30
"42","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",11,0,-34.565854,-58.462983,2021-03-30
"43","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",12,54.75,-34.565854,-58.462983,2021-03-30
"44","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",13,58.5,-34.565854,-58.462983,2021-03-30
"45","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",14,45.75,-34.565854,-58.462983,2021-03-30
"46","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",15,31.5,-34.565854,-58.462983,2021-03-30
"47","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",16,26.25,-34.565854,-58.462983,2021-03-30
"48","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",17,33.75,-34.565854,-58.462983,2021-03-30
"49","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",18,40.5,-34.565854,-58.462983,2021-03-30
"50","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",19,49.5,-34.565854,-58.462983,2021-03-30
"51","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",20,45.75,-34.565854,-58.462983,2021-03-30
"52","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",21,0,-34.565854,-58.462983,2021-03-30
"53","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",22,0,-34.565854,-58.462983,2021-03-30
"54","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","miercoles",23,0,-34.565854,-58.462983,2021-03-30
"55","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",6,0,-34.565854,-58.462983,2021-03-30
"56","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",7,0,-34.565854,-58.462983,2021-03-30
"57","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",8,0,-34.565854,-58.462983,2021-03-30
"58","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",9,0,-34.565854,-58.462983,2021-03-30
"59","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",10,0,-34.565854,-58.462983,2021-03-30
"60","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",11,0,-34.565854,-58.462983,2021-03-30
"61","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",12,54.75,-34.565854,-58.462983,2021-03-30
"62","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",13,58.5,-34.565854,-58.462983,2021-03-30
"63","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",14,45.75,-34.565854,-58.462983,2021-03-30
"64","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",15,31.5,-34.565854,-58.462983,2021-03-30
"65","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",16,26.25,-34.565854,-58.462983,2021-03-30
"66","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",17,33.75,-34.565854,-58.462983,2021-03-30
"67","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",18,40.5,-34.565854,-58.462983,2021-03-30
"68","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",19,49.5,-34.565854,-58.462983,2021-03-30
"69","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",20,45.75,-34.565854,-58.462983,2021-03-30
"70","ANATANI Yummy &amp; Gluten Free, Ciudad de Buenos Aires","jueves",21,0,-34.565854,-58.462983,2021-03-30
