"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",6,0,-34.5838955,-58.4286327,2021-03-27
"2","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",7,0,-34.5838955,-58.4286327,2021-03-27
"3","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",8,0,-34.5838955,-58.4286327,2021-03-27
"4","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",9,0,-34.5838955,-58.4286327,2021-03-27
"5","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",10,0,-34.5838955,-58.4286327,2021-03-27
"6","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",11,0,-34.5838955,-58.4286327,2021-03-27
"7","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",12,15.75,-34.5838955,-58.4286327,2021-03-27
"8","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",13,20.25,-34.5838955,-58.4286327,2021-03-27
"9","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",14,21,-34.5838955,-58.4286327,2021-03-27
"10","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",15,20.25,-34.5838955,-58.4286327,2021-03-27
"11","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",16,20.25,-34.5838955,-58.4286327,2021-03-27
"12","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",17,21.75,-34.5838955,-58.4286327,2021-03-27
"13","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",18,24,-34.5838955,-58.4286327,2021-03-27
"14","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",19,26.25,-34.5838955,-58.4286327,2021-03-27
"15","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",20,28.5,-34.5838955,-58.4286327,2021-03-27
"16","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",21,29.25,-34.5838955,-58.4286327,2021-03-27
"17","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",22,25.5,-34.5838955,-58.4286327,2021-03-27
"18","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","martes",23,18,-34.5838955,-58.4286327,2021-03-27
"19","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",6,0,-34.5838955,-58.4286327,2021-03-27
"20","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",7,0,-34.5838955,-58.4286327,2021-03-27
"21","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",8,0,-34.5838955,-58.4286327,2021-03-27
"22","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",9,0,-34.5838955,-58.4286327,2021-03-27
"23","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",10,0,-34.5838955,-58.4286327,2021-03-27
"24","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",11,0,-34.5838955,-58.4286327,2021-03-27
"25","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",12,12,-34.5838955,-58.4286327,2021-03-27
"26","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",13,13.5,-34.5838955,-58.4286327,2021-03-27
"27","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",14,15,-34.5838955,-58.4286327,2021-03-27
"28","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",15,15.75,-34.5838955,-58.4286327,2021-03-27
"29","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",16,15.75,-34.5838955,-58.4286327,2021-03-27
"30","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",17,17.25,-34.5838955,-58.4286327,2021-03-27
"31","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",18,20.25,-34.5838955,-58.4286327,2021-03-27
"32","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",19,25.5,-34.5838955,-58.4286327,2021-03-27
"33","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",20,30.75,-34.5838955,-58.4286327,2021-03-27
"34","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",21,32.25,-34.5838955,-58.4286327,2021-03-27
"35","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",22,29.25,-34.5838955,-58.4286327,2021-03-27
"36","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","miercoles",23,21.75,-34.5838955,-58.4286327,2021-03-27
"37","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",6,0,-34.5838955,-58.4286327,2021-03-27
"38","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",7,0,-34.5838955,-58.4286327,2021-03-27
"39","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",8,0,-34.5838955,-58.4286327,2021-03-27
"40","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",9,0,-34.5838955,-58.4286327,2021-03-27
"41","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",10,0,-34.5838955,-58.4286327,2021-03-27
"42","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",11,0,-34.5838955,-58.4286327,2021-03-27
"43","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",12,17.25,-34.5838955,-58.4286327,2021-03-27
"44","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",13,21.75,-34.5838955,-58.4286327,2021-03-27
"45","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",14,22.5,-34.5838955,-58.4286327,2021-03-27
"46","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",15,19.5,-34.5838955,-58.4286327,2021-03-27
"47","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",16,16.5,-34.5838955,-58.4286327,2021-03-27
"48","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",17,16.5,-34.5838955,-58.4286327,2021-03-27
"49","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",18,20.25,-34.5838955,-58.4286327,2021-03-27
"50","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",19,26.25,-34.5838955,-58.4286327,2021-03-27
"51","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",20,30.75,-34.5838955,-58.4286327,2021-03-27
"52","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",21,32.25,-34.5838955,-58.4286327,2021-03-27
"53","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",22,28.5,-34.5838955,-58.4286327,2021-03-27
"54","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","jueves",23,21,-34.5838955,-58.4286327,2021-03-27
"55","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",6,0,-34.5838955,-58.4286327,2021-03-27
"56","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",7,0,-34.5838955,-58.4286327,2021-03-27
"57","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",8,0,-34.5838955,-58.4286327,2021-03-27
"58","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",9,0,-34.5838955,-58.4286327,2021-03-27
"59","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",10,0,-34.5838955,-58.4286327,2021-03-27
"60","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",11,0,-34.5838955,-58.4286327,2021-03-27
"61","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",12,11.25,-34.5838955,-58.4286327,2021-03-27
"62","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",13,15,-34.5838955,-58.4286327,2021-03-27
"63","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",14,17.25,-34.5838955,-58.4286327,2021-03-27
"64","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",15,18,-34.5838955,-58.4286327,2021-03-27
"65","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",16,17.25,-34.5838955,-58.4286327,2021-03-27
"66","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",17,18,-34.5838955,-58.4286327,2021-03-27
"67","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",18,21.75,-34.5838955,-58.4286327,2021-03-27
"68","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",19,30.75,-34.5838955,-58.4286327,2021-03-27
"69","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",20,42,-34.5838955,-58.4286327,2021-03-27
"70","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",21,52.5,-34.5838955,-58.4286327,2021-03-27
"71","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",22,55.5,-34.5838955,-58.4286327,2021-03-27
"72","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","viernes",23,48.75,-34.5838955,-58.4286327,2021-03-27
"73","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",6,0,-34.5838955,-58.4286327,2021-03-27
"74","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",7,0,-34.5838955,-58.4286327,2021-03-27
"75","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",8,0,-34.5838955,-58.4286327,2021-03-27
"76","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",9,0,-34.5838955,-58.4286327,2021-03-27
"77","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",10,0,-34.5838955,-58.4286327,2021-03-27
"78","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",11,0,-34.5838955,-58.4286327,2021-03-27
"79","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",12,18.75,-34.5838955,-58.4286327,2021-03-27
"80","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",13,26.25,-34.5838955,-58.4286327,2021-03-27
"81","La Boqueria Grill &amp; Beer, Ciudad de Buenos Aires","sabado",14,31.5,-34.5838955,-58.4286327,2021-03-27
