"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",6,0,-34.5846614,-58.4425463,2021-03-29
"2","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",7,0,-34.5846614,-58.4425463,2021-03-29
"3","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",8,0,-34.5846614,-58.4425463,2021-03-29
"4","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",9,6.75,-34.5846614,-58.4425463,2021-03-29
"5","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",10,10.5,-34.5846614,-58.4425463,2021-03-29
"6","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",11,15,-34.5846614,-58.4425463,2021-03-29
"7","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",12,18,-34.5846614,-58.4425463,2021-03-29
"8","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",13,18.75,-34.5846614,-58.4425463,2021-03-29
"9","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",14,17.25,-34.5846614,-58.4425463,2021-03-29
"10","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",15,13.5,-34.5846614,-58.4425463,2021-03-29
"11","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",16,12.75,-34.5846614,-58.4425463,2021-03-29
"12","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",17,12.75,-34.5846614,-58.4425463,2021-03-29
"13","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",18,15,-34.5846614,-58.4425463,2021-03-29
"14","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",19,17.25,-34.5846614,-58.4425463,2021-03-29
"15","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",20,18,-34.5846614,-58.4425463,2021-03-29
"16","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",21,17.25,-34.5846614,-58.4425463,2021-03-29
"17","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",22,15.75,-34.5846614,-58.4425463,2021-03-29
"18","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","lunes",23,12,-34.5846614,-58.4425463,2021-03-29
"19","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","martes",6,0,-34.5846614,-58.4425463,2021-03-29
"20","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","martes",7,0,-34.5846614,-58.4425463,2021-03-29
"21","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","martes",8,0,-34.5846614,-58.4425463,2021-03-29
"22","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","martes",9,16.5,-34.5846614,-58.4425463,2021-03-29
"23","Köuzer Grill &amp; Bar, Ciudad de Buenos Aires","martes",10,21.75,-34.5846614,-58.4425463,2021-03-29
