"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",6,0,-34.5831612,-58.4240221,2021-03-26
"2","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",7,0,-34.5831612,-58.4240221,2021-03-26
"3","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",8,0.75,-34.5831612,-58.4240221,2021-03-26
"4","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",9,0.75,-34.5831612,-58.4240221,2021-03-26
"5","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",10,0.75,-34.5831612,-58.4240221,2021-03-26
"6","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",11,10.5,-34.5831612,-58.4240221,2021-03-26
"7","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",12,22.5,-34.5831612,-58.4240221,2021-03-26
"8","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",13,30.75,-34.5831612,-58.4240221,2021-03-26
"9","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",14,30.75,-34.5831612,-58.4240221,2021-03-26
"10","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",15,22.5,-34.5831612,-58.4240221,2021-03-26
"11","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",16,11.25,-34.5831612,-58.4240221,2021-03-26
"12","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",17,4.5,-34.5831612,-58.4240221,2021-03-26
"13","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",18,9,-34.5831612,-58.4240221,2021-03-26
"14","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",19,23.25,-34.5831612,-58.4240221,2021-03-26
"15","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",20,39.75,-34.5831612,-58.4240221,2021-03-26
"16","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",21,39.75,-34.5831612,-58.4240221,2021-03-26
"17","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",22,24,-34.5831612,-58.4240221,2021-03-26
"18","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","lunes",23,6.75,-34.5831612,-58.4240221,2021-03-26
"19","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",0,0.75,-34.5831612,-58.4240221,2021-03-26
"20","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",6,0,-34.5831612,-58.4240221,2021-03-26
"21","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",7,0,-34.5831612,-58.4240221,2021-03-26
"22","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",8,0.75,-34.5831612,-58.4240221,2021-03-26
"23","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",9,0.75,-34.5831612,-58.4240221,2021-03-26
"24","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",10,0.75,-34.5831612,-58.4240221,2021-03-26
"25","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",11,9,-34.5831612,-58.4240221,2021-03-26
"26","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",12,24.75,-34.5831612,-58.4240221,2021-03-26
"27","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",13,36,-34.5831612,-58.4240221,2021-03-26
"28","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",14,30.75,-34.5831612,-58.4240221,2021-03-26
"29","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",15,17.25,-34.5831612,-58.4240221,2021-03-26
"30","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",16,7.5,-34.5831612,-58.4240221,2021-03-26
"31","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",17,6,-34.5831612,-58.4240221,2021-03-26
"32","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",18,11.25,-34.5831612,-58.4240221,2021-03-26
"33","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",19,26.25,-34.5831612,-58.4240221,2021-03-26
"34","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",20,45,-34.5831612,-58.4240221,2021-03-26
"35","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",21,52.5,-34.5831612,-58.4240221,2021-03-26
"36","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",22,39.75,-34.5831612,-58.4240221,2021-03-26
"37","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","martes",23,18.75,-34.5831612,-58.4240221,2021-03-26
"38","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",0,4.5,-34.5831612,-58.4240221,2021-03-26
"39","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",6,0,-34.5831612,-58.4240221,2021-03-26
"40","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",7,0,-34.5831612,-58.4240221,2021-03-26
"41","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",8,0.75,-34.5831612,-58.4240221,2021-03-26
"42","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",9,3.75,-34.5831612,-58.4240221,2021-03-26
"43","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",10,12,-34.5831612,-58.4240221,2021-03-26
"44","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",11,21.75,-34.5831612,-58.4240221,2021-03-26
"45","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",12,28.5,-34.5831612,-58.4240221,2021-03-26
"46","Tonno Pizza &amp; Cafe, Ciudad de Buenos Aires","miercoles",13,29.25,-34.5831612,-58.4240221,2021-03-26
