"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",6,0,-34.5975069,-58.3769937,2021-03-27
"2","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",7,4.5,-34.5975069,-58.3769937,2021-03-27
"3","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",8,8.25,-34.5975069,-58.3769937,2021-03-27
"4","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",9,14.25,-34.5975069,-58.3769937,2021-03-27
"5","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",10,21.75,-34.5975069,-58.3769937,2021-03-27
"6","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",11,31.5,-34.5975069,-58.3769937,2021-03-27
"7","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",12,39.75,-34.5975069,-58.3769937,2021-03-27
"8","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",13,46.5,-34.5975069,-58.3769937,2021-03-27
"9","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",14,48,-34.5975069,-58.3769937,2021-03-27
"10","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",15,45,-34.5975069,-58.3769937,2021-03-27
"11","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",16,38.25,-34.5975069,-58.3769937,2021-03-27
"12","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",17,29.25,-34.5975069,-58.3769937,2021-03-27
"13","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",18,21.75,-34.5975069,-58.3769937,2021-03-27
"14","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",19,20.25,-34.5975069,-58.3769937,2021-03-27
"15","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",20,28.5,-34.5975069,-58.3769937,2021-03-27
"16","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",21,40.5,-34.5975069,-58.3769937,2021-03-27
"17","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",22,41.25,-34.5975069,-58.3769937,2021-03-27
"18","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","lunes",23,28.5,-34.5975069,-58.3769937,2021-03-27
"19","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",0,12.75,-34.5975069,-58.3769937,2021-03-27
"20","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",6,0,-34.5975069,-58.3769937,2021-03-27
"21","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",7,5.25,-34.5975069,-58.3769937,2021-03-27
"22","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",8,9.75,-34.5975069,-58.3769937,2021-03-27
"23","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",9,16.5,-34.5975069,-58.3769937,2021-03-27
"24","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",10,25.5,-34.5975069,-58.3769937,2021-03-27
"25","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",11,36,-34.5975069,-58.3769937,2021-03-27
"26","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",12,46.5,-34.5975069,-58.3769937,2021-03-27
"27","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",13,52.5,-34.5975069,-58.3769937,2021-03-27
"28","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",14,54,-34.5975069,-58.3769937,2021-03-27
"29","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",15,49.5,-34.5975069,-58.3769937,2021-03-27
"30","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",16,41.25,-34.5975069,-58.3769937,2021-03-27
"31","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",17,31.5,-34.5975069,-58.3769937,2021-03-27
"32","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",18,24.75,-34.5975069,-58.3769937,2021-03-27
"33","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",19,27,-34.5975069,-58.3769937,2021-03-27
"34","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",20,40.5,-34.5975069,-58.3769937,2021-03-27
"35","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",21,52.5,-34.5975069,-58.3769937,2021-03-27
"36","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",22,46.5,-34.5975069,-58.3769937,2021-03-27
"37","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","martes",23,30,-34.5975069,-58.3769937,2021-03-27
"38","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","miercoles",0,15,-34.5975069,-58.3769937,2021-03-27
"39","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","miercoles",6,0,-34.5975069,-58.3769937,2021-03-27
"40","Ditali Pizzas &amp; Comidas, Ciudad de Buenos Aires","miercoles",7,10.5,-34.5975069,-58.3769937,2021-03-27
