"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",6,0,-34.6306723,-58.4701091,2021-03-28
"2","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",7,0,-34.6306723,-58.4701091,2021-03-28
"3","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",8,0,-34.6306723,-58.4701091,2021-03-28
"4","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",9,0,-34.6306723,-58.4701091,2021-03-28
"5","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",10,0.75,-34.6306723,-58.4701091,2021-03-28
"6","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",11,0.75,-34.6306723,-58.4701091,2021-03-28
"7","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",12,1.5,-34.6306723,-58.4701091,2021-03-28
"8","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",13,2.25,-34.6306723,-58.4701091,2021-03-28
"9","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",14,2.25,-34.6306723,-58.4701091,2021-03-28
"10","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",15,3,-34.6306723,-58.4701091,2021-03-28
"11","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",16,3.75,-34.6306723,-58.4701091,2021-03-28
"12","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",17,5.25,-34.6306723,-58.4701091,2021-03-28
"13","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",18,8.25,-34.6306723,-58.4701091,2021-03-28
"14","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",19,13.5,-34.6306723,-58.4701091,2021-03-28
"15","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",20,20.25,-34.6306723,-58.4701091,2021-03-28
"16","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",21,27.75,-34.6306723,-58.4701091,2021-03-28
"17","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",22,33,-34.6306723,-58.4701091,2021-03-28
"18","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","martes",23,33,-34.6306723,-58.4701091,2021-03-28
"19","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",0,28.5,-34.6306723,-58.4701091,2021-03-28
"20","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",1,20.25,-34.6306723,-58.4701091,2021-03-28
"21","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",2,12.75,-34.6306723,-58.4701091,2021-03-28
"22","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",6,0,-34.6306723,-58.4701091,2021-03-28
"23","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",7,0,-34.6306723,-58.4701091,2021-03-28
"24","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",8,0,-34.6306723,-58.4701091,2021-03-28
"25","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",9,0,-34.6306723,-58.4701091,2021-03-28
"26","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",10,3,-34.6306723,-58.4701091,2021-03-28
"27","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",11,3,-34.6306723,-58.4701091,2021-03-28
"28","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",12,2.25,-34.6306723,-58.4701091,2021-03-28
"29","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",13,2.25,-34.6306723,-58.4701091,2021-03-28
"30","Sobek Bowl &amp; Drinks, Ciudad de Buenos Aires","miercoles",14,2.25,-34.6306723,-58.4701091,2021-03-28
