"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",6,0,-34.5817108,-58.4337841,2021-03-27
"2","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",7,0,-34.5817108,-58.4337841,2021-03-27
"3","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",8,0,-34.5817108,-58.4337841,2021-03-27
"4","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",9,5.25,-34.5817108,-58.4337841,2021-03-27
"5","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",10,11.25,-34.5817108,-58.4337841,2021-03-27
"6","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",11,19.5,-34.5817108,-58.4337841,2021-03-27
"7","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",12,26.25,-34.5817108,-58.4337841,2021-03-27
"8","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",13,28.5,-34.5817108,-58.4337841,2021-03-27
"9","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",14,24,-34.5817108,-58.4337841,2021-03-27
"10","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",15,15,-34.5817108,-58.4337841,2021-03-27
"11","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",16,0,-34.5817108,-58.4337841,2021-03-27
"12","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",17,0,-34.5817108,-58.4337841,2021-03-27
"13","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",18,7.5,-34.5817108,-58.4337841,2021-03-27
"14","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",19,17.25,-34.5817108,-58.4337841,2021-03-27
"15","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",20,30,-34.5817108,-58.4337841,2021-03-27
"16","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",21,35.25,-34.5817108,-58.4337841,2021-03-27
"17","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",22,30,-34.5817108,-58.4337841,2021-03-27
"18","Hana Poke &amp; Bar, Ciudad de Buenos Aires","lunes",23,17.25,-34.5817108,-58.4337841,2021-03-27
"19","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",6,0,-34.5817108,-58.4337841,2021-03-27
"20","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",7,0,-34.5817108,-58.4337841,2021-03-27
"21","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",8,0,-34.5817108,-58.4337841,2021-03-27
"22","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",9,0,-34.5817108,-58.4337841,2021-03-27
"23","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",10,6,-34.5817108,-58.4337841,2021-03-27
"24","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",11,15,-34.5817108,-58.4337841,2021-03-27
"25","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",12,24.75,-34.5817108,-58.4337841,2021-03-27
"26","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",13,30,-34.5817108,-58.4337841,2021-03-27
"27","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",14,27.75,-34.5817108,-58.4337841,2021-03-27
"28","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",15,19.5,-34.5817108,-58.4337841,2021-03-27
"29","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",16,0,-34.5817108,-58.4337841,2021-03-27
"30","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",17,0,-34.5817108,-58.4337841,2021-03-27
"31","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",18,2.25,-34.5817108,-58.4337841,2021-03-27
"32","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",19,14.25,-34.5817108,-58.4337841,2021-03-27
"33","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",20,40.5,-34.5817108,-58.4337841,2021-03-27
"34","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",21,62.25,-34.5817108,-58.4337841,2021-03-27
"35","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",22,54,-34.5817108,-58.4337841,2021-03-27
"36","Hana Poke &amp; Bar, Ciudad de Buenos Aires","martes",23,25.5,-34.5817108,-58.4337841,2021-03-27
"37","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",6,0,-34.5817108,-58.4337841,2021-03-27
"38","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",7,0,-34.5817108,-58.4337841,2021-03-27
"39","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",8,0,-34.5817108,-58.4337841,2021-03-27
"40","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",9,0.75,-34.5817108,-58.4337841,2021-03-27
"41","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",10,3.75,-34.5817108,-58.4337841,2021-03-27
"42","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",11,14.25,-34.5817108,-58.4337841,2021-03-27
"43","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",12,27,-34.5817108,-58.4337841,2021-03-27
"44","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",13,36.75,-34.5817108,-58.4337841,2021-03-27
"45","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",14,34.5,-34.5817108,-58.4337841,2021-03-27
"46","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",15,23.25,-34.5817108,-58.4337841,2021-03-27
"47","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",16,0,-34.5817108,-58.4337841,2021-03-27
"48","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",17,0,-34.5817108,-58.4337841,2021-03-27
"49","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",18,12,-34.5817108,-58.4337841,2021-03-27
"50","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",19,25.5,-34.5817108,-58.4337841,2021-03-27
"51","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",20,40.5,-34.5817108,-58.4337841,2021-03-27
"52","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",21,48.75,-34.5817108,-58.4337841,2021-03-27
"53","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",22,43.5,-34.5817108,-58.4337841,2021-03-27
"54","Hana Poke &amp; Bar, Ciudad de Buenos Aires","miercoles",23,28.5,-34.5817108,-58.4337841,2021-03-27
"55","Hana Poke &amp; Bar, Ciudad de Buenos Aires","jueves",6,0,-34.5817108,-58.4337841,2021-03-27
"56","Hana Poke &amp; Bar, Ciudad de Buenos Aires","jueves",7,0,-34.5817108,-58.4337841,2021-03-27
"57","Hana Poke &amp; Bar, Ciudad de Buenos Aires","jueves",8,0,-34.5817108,-58.4337841,2021-03-27
"58","Hana Poke &amp; Bar, Ciudad de Buenos Aires","jueves",9,3,-34.5817108,-58.4337841,2021-03-27
"59","Hana Poke &amp; Bar, Ciudad de Buenos Aires","jueves",10,9,-34.5817108,-58.4337841,2021-03-27
"60","Hana Poke &amp; Bar, Ciudad de Buenos Aires","jueves",11,18,-34.5817108,-58.4337841,2021-03-27
