"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",6,0,-34.589387,-58.4274681,2021-03-26
"2","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",7,0,-34.589387,-58.4274681,2021-03-26
"3","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",8,0,-34.589387,-58.4274681,2021-03-26
"4","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",9,0,-34.589387,-58.4274681,2021-03-26
"5","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",10,0,-34.589387,-58.4274681,2021-03-26
"6","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",11,0,-34.589387,-58.4274681,2021-03-26
"7","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",12,8.25,-34.589387,-58.4274681,2021-03-26
"8","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",13,15,-34.589387,-58.4274681,2021-03-26
"9","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",14,18,-34.589387,-58.4274681,2021-03-26
"10","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",15,21.75,-34.589387,-58.4274681,2021-03-26
"11","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",16,27,-34.589387,-58.4274681,2021-03-26
"12","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",17,28.5,-34.589387,-58.4274681,2021-03-26
"13","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",18,21.75,-34.589387,-58.4274681,2021-03-26
"14","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",19,12,-34.589387,-58.4274681,2021-03-26
"15","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",20,0,-34.589387,-58.4274681,2021-03-26
"16","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",21,0,-34.589387,-58.4274681,2021-03-26
"17","bBlue Deli &amp; Natural bar, Ciudad de Buenos Aires","lunes",22,0,-34.589387,-58.4274681,2021-03-26
