"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",6,0,-34.5695528,-58.444342,2021-03-28
"2","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",7,0,-34.5695528,-58.444342,2021-03-28
"3","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",8,0,-34.5695528,-58.444342,2021-03-28
"4","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",9,0,-34.5695528,-58.444342,2021-03-28
"5","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",10,0,-34.5695528,-58.444342,2021-03-28
"6","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",11,0,-34.5695528,-58.444342,2021-03-28
"7","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",12,7.5,-34.5695528,-58.444342,2021-03-28
"8","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",13,11.25,-34.5695528,-58.444342,2021-03-28
"9","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",14,15.75,-34.5695528,-58.444342,2021-03-28
"10","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",15,18,-34.5695528,-58.444342,2021-03-28
"11","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",16,18,-34.5695528,-58.444342,2021-03-28
"12","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",17,15.75,-34.5695528,-58.444342,2021-03-28
"13","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",18,13.5,-34.5695528,-58.444342,2021-03-28
"14","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",19,16.5,-34.5695528,-58.444342,2021-03-28
"15","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",20,28.5,-34.5695528,-58.444342,2021-03-28
"16","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",21,39.75,-34.5695528,-58.444342,2021-03-28
"17","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",22,33.75,-34.5695528,-58.444342,2021-03-28
"18","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","lunes",23,0,-34.5695528,-58.444342,2021-03-28
"19","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",6,0,-34.5695528,-58.444342,2021-03-28
"20","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",7,0,-34.5695528,-58.444342,2021-03-28
"21","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",8,0,-34.5695528,-58.444342,2021-03-28
"22","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",9,0,-34.5695528,-58.444342,2021-03-28
"23","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",10,0,-34.5695528,-58.444342,2021-03-28
"24","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",11,0,-34.5695528,-58.444342,2021-03-28
"25","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",12,18,-34.5695528,-58.444342,2021-03-28
"26","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",13,19.5,-34.5695528,-58.444342,2021-03-28
"27","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",14,16.5,-34.5695528,-58.444342,2021-03-28
"28","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",15,16.5,-34.5695528,-58.444342,2021-03-28
"29","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",16,17.25,-34.5695528,-58.444342,2021-03-28
"30","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",17,19.5,-34.5695528,-58.444342,2021-03-28
"31","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",18,21.75,-34.5695528,-58.444342,2021-03-28
"32","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",19,26.25,-34.5695528,-58.444342,2021-03-28
"33","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",20,31.5,-34.5695528,-58.444342,2021-03-28
"34","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",21,33.75,-34.5695528,-58.444342,2021-03-28
"35","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",22,31.5,-34.5695528,-58.444342,2021-03-28
"36","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","martes",23,0,-34.5695528,-58.444342,2021-03-28
"37","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","miercoles",6,0,-34.5695528,-58.444342,2021-03-28
"38","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","miercoles",7,0,-34.5695528,-58.444342,2021-03-28
"39","BOOM Pizza &amp; Burger, Ciudad de Buenos Aires","miercoles",8,0,-34.5695528,-58.444342,2021-03-28
