"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",6,0,-34.6039567,-58.3905586,2021-03-27
"2","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",7,0,-34.6039567,-58.3905586,2021-03-27
"3","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",8,0,-34.6039567,-58.3905586,2021-03-27
"4","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",9,0,-34.6039567,-58.3905586,2021-03-27
"5","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",10,0,-34.6039567,-58.3905586,2021-03-27
"6","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",11,16.5,-34.6039567,-58.3905586,2021-03-27
"7","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",12,27,-34.6039567,-58.3905586,2021-03-27
"8","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",13,34.5,-34.6039567,-58.3905586,2021-03-27
"9","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",14,34.5,-34.6039567,-58.3905586,2021-03-27
"10","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",15,27,-34.6039567,-58.3905586,2021-03-27
"11","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",16,17.25,-34.6039567,-58.3905586,2021-03-27
"12","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",17,9.75,-34.6039567,-58.3905586,2021-03-27
"13","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",18,9,-34.6039567,-58.3905586,2021-03-27
"14","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",19,15,-34.6039567,-58.3905586,2021-03-27
"15","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",20,25.5,-34.6039567,-58.3905586,2021-03-27
"16","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",21,33,-34.6039567,-58.3905586,2021-03-27
"17","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",22,31.5,-34.6039567,-58.3905586,2021-03-27
"18","Dean &amp; Dennys, Ciudad de Buenos Aires","lunes",23,22.5,-34.6039567,-58.3905586,2021-03-27
"19","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",6,0,-34.6039567,-58.3905586,2021-03-27
"20","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",7,0,-34.6039567,-58.3905586,2021-03-27
"21","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",8,0,-34.6039567,-58.3905586,2021-03-27
"22","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",9,0,-34.6039567,-58.3905586,2021-03-27
"23","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",10,0,-34.6039567,-58.3905586,2021-03-27
"24","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",11,9.75,-34.6039567,-58.3905586,2021-03-27
"25","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",12,16.5,-34.6039567,-58.3905586,2021-03-27
"26","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",13,23.25,-34.6039567,-58.3905586,2021-03-27
"27","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",14,26.25,-34.6039567,-58.3905586,2021-03-27
"28","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",15,25.5,-34.6039567,-58.3905586,2021-03-27
"29","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",16,21.75,-34.6039567,-58.3905586,2021-03-27
"30","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",17,17.25,-34.6039567,-58.3905586,2021-03-27
"31","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",18,16.5,-34.6039567,-58.3905586,2021-03-27
"32","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",19,19.5,-34.6039567,-58.3905586,2021-03-27
"33","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",20,23.25,-34.6039567,-58.3905586,2021-03-27
"34","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",21,25.5,-34.6039567,-58.3905586,2021-03-27
"35","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",22,24.75,-34.6039567,-58.3905586,2021-03-27
"36","Dean &amp; Dennys, Ciudad de Buenos Aires","martes",23,19.5,-34.6039567,-58.3905586,2021-03-27
"37","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",6,0,-34.6039567,-58.3905586,2021-03-27
"38","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",7,0,-34.6039567,-58.3905586,2021-03-27
"39","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",8,0,-34.6039567,-58.3905586,2021-03-27
"40","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",9,0,-34.6039567,-58.3905586,2021-03-27
"41","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",10,0,-34.6039567,-58.3905586,2021-03-27
"42","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",11,8.25,-34.6039567,-58.3905586,2021-03-27
"43","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",12,19.5,-34.6039567,-58.3905586,2021-03-27
"44","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",13,29.25,-34.6039567,-58.3905586,2021-03-27
"45","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",14,32.25,-34.6039567,-58.3905586,2021-03-27
"46","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",15,27.75,-34.6039567,-58.3905586,2021-03-27
"47","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",16,22.5,-34.6039567,-58.3905586,2021-03-27
"48","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",17,18.75,-34.6039567,-58.3905586,2021-03-27
"49","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",18,17.25,-34.6039567,-58.3905586,2021-03-27
"50","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",19,18.75,-34.6039567,-58.3905586,2021-03-27
"51","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",20,24,-34.6039567,-58.3905586,2021-03-27
"52","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",21,36,-34.6039567,-58.3905586,2021-03-27
"53","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",22,38.25,-34.6039567,-58.3905586,2021-03-27
"54","Dean &amp; Dennys, Ciudad de Buenos Aires","miercoles",23,23.25,-34.6039567,-58.3905586,2021-03-27
"55","Dean &amp; Dennys, Ciudad de Buenos Aires","jueves",6,0,-34.6039567,-58.3905586,2021-03-27
"56","Dean &amp; Dennys, Ciudad de Buenos Aires","jueves",7,0,-34.6039567,-58.3905586,2021-03-27
"57","Dean &amp; Dennys, Ciudad de Buenos Aires","jueves",8,0,-34.6039567,-58.3905586,2021-03-27
