"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",6,0,-34.5848086,-58.4369146,2021-03-26
"2","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",7,0,-34.5848086,-58.4369146,2021-03-26
"3","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",8,0,-34.5848086,-58.4369146,2021-03-26
"4","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",9,0,-34.5848086,-58.4369146,2021-03-26
"5","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",10,0,-34.5848086,-58.4369146,2021-03-26
"6","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",11,0,-34.5848086,-58.4369146,2021-03-26
"7","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",12,0,-34.5848086,-58.4369146,2021-03-26
"8","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",13,0,-34.5848086,-58.4369146,2021-03-26
"9","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",14,0,-34.5848086,-58.4369146,2021-03-26
"10","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",15,0,-34.5848086,-58.4369146,2021-03-26
"11","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",16,0,-34.5848086,-58.4369146,2021-03-26
"12","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",17,0,-34.5848086,-58.4369146,2021-03-26
"13","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",18,0,-34.5848086,-58.4369146,2021-03-26
"14","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",19,21.75,-34.5848086,-58.4369146,2021-03-26
"15","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",20,36,-34.5848086,-58.4369146,2021-03-26
"16","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",21,64.5,-34.5848086,-58.4369146,2021-03-26
"17","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",22,64.5,-34.5848086,-58.4369146,2021-03-26
"18","Schwartz &amp; Berg, Ciudad de Buenos Aires","martes",23,27.75,-34.5848086,-58.4369146,2021-03-26
"19","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",6,0,-34.5848086,-58.4369146,2021-03-26
"20","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",7,0,-34.5848086,-58.4369146,2021-03-26
"21","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",8,0,-34.5848086,-58.4369146,2021-03-26
"22","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",9,0,-34.5848086,-58.4369146,2021-03-26
"23","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",10,0,-34.5848086,-58.4369146,2021-03-26
"24","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",11,0,-34.5848086,-58.4369146,2021-03-26
"25","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",12,0,-34.5848086,-58.4369146,2021-03-26
"26","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",13,0,-34.5848086,-58.4369146,2021-03-26
"27","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",14,0,-34.5848086,-58.4369146,2021-03-26
"28","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",15,0,-34.5848086,-58.4369146,2021-03-26
"29","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",16,0,-34.5848086,-58.4369146,2021-03-26
"30","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",17,0,-34.5848086,-58.4369146,2021-03-26
"31","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",18,0,-34.5848086,-58.4369146,2021-03-26
"32","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",19,40.5,-34.5848086,-58.4369146,2021-03-26
"33","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",20,50.25,-34.5848086,-58.4369146,2021-03-26
"34","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",21,50.25,-34.5848086,-58.4369146,2021-03-26
"35","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",22,38.25,-34.5848086,-58.4369146,2021-03-26
"36","Schwartz &amp; Berg, Ciudad de Buenos Aires","miercoles",23,21.75,-34.5848086,-58.4369146,2021-03-26
"37","Schwartz &amp; Berg, Ciudad de Buenos Aires","jueves",6,0,-34.5848086,-58.4369146,2021-03-26
"38","Schwartz &amp; Berg, Ciudad de Buenos Aires","jueves",7,0,-34.5848086,-58.4369146,2021-03-26
"39","Schwartz &amp; Berg, Ciudad de Buenos Aires","jueves",8,0,-34.5848086,-58.4369146,2021-03-26
"40","Schwartz &amp; Berg, Ciudad de Buenos Aires","jueves",9,0,-34.5848086,-58.4369146,2021-03-26
"41","Schwartz &amp; Berg, Ciudad de Buenos Aires","jueves",10,0,-34.5848086,-58.4369146,2021-03-26
