"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",6,0,-34.5948014,-58.4234869,2021-03-28
"2","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",7,0,-34.5948014,-58.4234869,2021-03-28
"3","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",8,0,-34.5948014,-58.4234869,2021-03-28
"4","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",9,0,-34.5948014,-58.4234869,2021-03-28
"5","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",10,0,-34.5948014,-58.4234869,2021-03-28
"6","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",11,0,-34.5948014,-58.4234869,2021-03-28
"7","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",12,0,-34.5948014,-58.4234869,2021-03-28
"8","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",13,0,-34.5948014,-58.4234869,2021-03-28
"9","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",14,0,-34.5948014,-58.4234869,2021-03-28
"10","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",15,0,-34.5948014,-58.4234869,2021-03-28
"11","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",16,0,-34.5948014,-58.4234869,2021-03-28
"12","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",17,0,-34.5948014,-58.4234869,2021-03-28
"13","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",18,38.25,-34.5948014,-58.4234869,2021-03-28
"14","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",19,52.5,-34.5948014,-58.4234869,2021-03-28
"15","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",20,41.25,-34.5948014,-58.4234869,2021-03-28
"16","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",21,33,-34.5948014,-58.4234869,2021-03-28
"17","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",22,52.5,-34.5948014,-58.4234869,2021-03-28
"18","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","miercoles",23,27.75,-34.5948014,-58.4234869,2021-03-28
"19","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",6,0,-34.5948014,-58.4234869,2021-03-28
"20","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",7,0,-34.5948014,-58.4234869,2021-03-28
"21","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",8,0,-34.5948014,-58.4234869,2021-03-28
"22","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",9,0,-34.5948014,-58.4234869,2021-03-28
"23","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",10,0,-34.5948014,-58.4234869,2021-03-28
"24","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",11,0,-34.5948014,-58.4234869,2021-03-28
"25","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",12,0,-34.5948014,-58.4234869,2021-03-28
"26","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",13,0,-34.5948014,-58.4234869,2021-03-28
"27","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",14,0,-34.5948014,-58.4234869,2021-03-28
"28","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",15,0,-34.5948014,-58.4234869,2021-03-28
"29","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",16,0,-34.5948014,-58.4234869,2021-03-28
"30","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",17,0,-34.5948014,-58.4234869,2021-03-28
"31","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",18,13.5,-34.5948014,-58.4234869,2021-03-28
"32","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",19,27.75,-34.5948014,-58.4234869,2021-03-28
"33","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",20,33,-34.5948014,-58.4234869,2021-03-28
"34","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",21,33,-34.5948014,-58.4234869,2021-03-28
"35","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",22,38.25,-34.5948014,-58.4234869,2021-03-28
"36","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","jueves",23,36,-34.5948014,-58.4234869,2021-03-28
"37","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",6,0,-34.5948014,-58.4234869,2021-03-28
"38","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",7,0,-34.5948014,-58.4234869,2021-03-28
"39","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",8,0,-34.5948014,-58.4234869,2021-03-28
"40","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",9,0,-34.5948014,-58.4234869,2021-03-28
"41","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",10,0,-34.5948014,-58.4234869,2021-03-28
"42","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",11,0,-34.5948014,-58.4234869,2021-03-28
"43","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",12,0,-34.5948014,-58.4234869,2021-03-28
"44","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",13,0,-34.5948014,-58.4234869,2021-03-28
"45","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",14,0,-34.5948014,-58.4234869,2021-03-28
"46","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",15,0,-34.5948014,-58.4234869,2021-03-28
"47","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",16,0,-34.5948014,-58.4234869,2021-03-28
"48","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",17,0,-34.5948014,-58.4234869,2021-03-28
"49","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",18,0,-34.5948014,-58.4234869,2021-03-28
"50","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",19,16.5,-34.5948014,-58.4234869,2021-03-28
"51","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",20,33,-34.5948014,-58.4234869,2021-03-28
"52","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",21,63.75,-34.5948014,-58.4234869,2021-03-28
"53","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",22,75,-34.5948014,-58.4234869,2021-03-28
"54","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","viernes",23,46.5,-34.5948014,-58.4234869,2021-03-28
"55","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",0,16.5,-34.5948014,-58.4234869,2021-03-28
"56","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",6,0,-34.5948014,-58.4234869,2021-03-28
"57","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",7,0,-34.5948014,-58.4234869,2021-03-28
"58","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",8,0,-34.5948014,-58.4234869,2021-03-28
"59","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",9,0,-34.5948014,-58.4234869,2021-03-28
"60","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",10,0,-34.5948014,-58.4234869,2021-03-28
"61","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",11,0,-34.5948014,-58.4234869,2021-03-28
"62","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",12,0,-34.5948014,-58.4234869,2021-03-28
"63","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",13,0,-34.5948014,-58.4234869,2021-03-28
"64","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",14,0,-34.5948014,-58.4234869,2021-03-28
"65","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",15,0,-34.5948014,-58.4234869,2021-03-28
"66","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",16,0,-34.5948014,-58.4234869,2021-03-28
"67","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",17,0,-34.5948014,-58.4234869,2021-03-28
"68","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",18,0,-34.5948014,-58.4234869,2021-03-28
"69","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",19,21.75,-34.5948014,-58.4234869,2021-03-28
"70","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",20,36,-34.5948014,-58.4234869,2021-03-28
"71","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",21,49.5,-34.5948014,-58.4234869,2021-03-28
"72","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",22,57.75,-34.5948014,-58.4234869,2021-03-28
"73","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","sabado",23,49.5,-34.5948014,-58.4234869,2021-03-28
"74","Benavente Bar &amp; Cafe, Ciudad de Buenos Aires","domingo",0,36,-34.5948014,-58.4234869,2021-03-28
