"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",6,0,-34.5703426,-58.4452737,2021-03-27
"2","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",7,16.5,-34.5703426,-58.4452737,2021-03-27
"3","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",8,24.75,-34.5703426,-58.4452737,2021-03-27
"4","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",9,34.5,-34.5703426,-58.4452737,2021-03-27
"5","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",10,43.5,-34.5703426,-58.4452737,2021-03-27
"6","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",11,51.75,-34.5703426,-58.4452737,2021-03-27
"7","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",12,56.25,-34.5703426,-58.4452737,2021-03-27
"8","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",13,58.5,-34.5703426,-58.4452737,2021-03-27
"9","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",14,57,-34.5703426,-58.4452737,2021-03-27
"10","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",15,55.5,-34.5703426,-58.4452737,2021-03-27
"11","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",16,59.25,-34.5703426,-58.4452737,2021-03-27
"12","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",17,61.5,-34.5703426,-58.4452737,2021-03-27
"13","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",18,51,-34.5703426,-58.4452737,2021-03-27
"14","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",19,30,-34.5703426,-58.4452737,2021-03-27
"15","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",20,12.75,-34.5703426,-58.4452737,2021-03-27
"16","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",21,0,-34.5703426,-58.4452737,2021-03-27
"17","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",22,0,-34.5703426,-58.4452737,2021-03-27
"18","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","lunes",23,0,-34.5703426,-58.4452737,2021-03-27
"19","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",6,0,-34.5703426,-58.4452737,2021-03-27
"20","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",7,12,-34.5703426,-58.4452737,2021-03-27
"21","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",8,24,-34.5703426,-58.4452737,2021-03-27
"22","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",9,38.25,-34.5703426,-58.4452737,2021-03-27
"23","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",10,51.75,-34.5703426,-58.4452737,2021-03-27
"24","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",11,57.75,-34.5703426,-58.4452737,2021-03-27
"25","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",12,54.75,-34.5703426,-58.4452737,2021-03-27
"26","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",13,48,-34.5703426,-58.4452737,2021-03-27
"27","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",14,45.75,-34.5703426,-58.4452737,2021-03-27
"28","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",15,56.25,-34.5703426,-58.4452737,2021-03-27
"29","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",16,72.75,-34.5703426,-58.4452737,2021-03-27
"30","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",17,74.25,-34.5703426,-58.4452737,2021-03-27
"31","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",18,54,-34.5703426,-58.4452737,2021-03-27
"32","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",19,27,-34.5703426,-58.4452737,2021-03-27
"33","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",20,7.5,-34.5703426,-58.4452737,2021-03-27
"34","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",21,0,-34.5703426,-58.4452737,2021-03-27
"35","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",22,0,-34.5703426,-58.4452737,2021-03-27
"36","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","martes",23,0,-34.5703426,-58.4452737,2021-03-27
"37","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",6,0,-34.5703426,-58.4452737,2021-03-27
"38","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",7,14.25,-34.5703426,-58.4452737,2021-03-27
"39","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",8,24.75,-34.5703426,-58.4452737,2021-03-27
"40","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",9,37.5,-34.5703426,-58.4452737,2021-03-27
"41","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",10,51.75,-34.5703426,-58.4452737,2021-03-27
"42","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",11,63,-34.5703426,-58.4452737,2021-03-27
"43","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",12,68.25,-34.5703426,-58.4452737,2021-03-27
"44","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",13,65.25,-34.5703426,-58.4452737,2021-03-27
"45","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",14,57,-34.5703426,-58.4452737,2021-03-27
"46","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",15,51,-34.5703426,-58.4452737,2021-03-27
"47","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",16,52.5,-34.5703426,-58.4452737,2021-03-27
"48","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",17,58.5,-34.5703426,-58.4452737,2021-03-27
"49","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",18,54,-34.5703426,-58.4452737,2021-03-27
"50","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",19,36,-34.5703426,-58.4452737,2021-03-27
"51","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",20,16.5,-34.5703426,-58.4452737,2021-03-27
"52","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",21,0,-34.5703426,-58.4452737,2021-03-27
"53","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",22,0,-34.5703426,-58.4452737,2021-03-27
"54","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","miercoles",23,0,-34.5703426,-58.4452737,2021-03-27
"55","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",6,0,-34.5703426,-58.4452737,2021-03-27
"56","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",7,16.5,-34.5703426,-58.4452737,2021-03-27
"57","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",8,27.75,-34.5703426,-58.4452737,2021-03-27
"58","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",9,42.75,-34.5703426,-58.4452737,2021-03-27
"59","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",10,57,-34.5703426,-58.4452737,2021-03-27
"60","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",11,67.5,-34.5703426,-58.4452737,2021-03-27
"61","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",12,70.5,-34.5703426,-58.4452737,2021-03-27
"62","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",13,66,-34.5703426,-58.4452737,2021-03-27
"63","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",14,60.75,-34.5703426,-58.4452737,2021-03-27
"64","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",15,60,-34.5703426,-58.4452737,2021-03-27
"65","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",16,63.75,-34.5703426,-58.4452737,2021-03-27
"66","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",17,63.75,-34.5703426,-58.4452737,2021-03-27
"67","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",18,52.5,-34.5703426,-58.4452737,2021-03-27
"68","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",19,33.75,-34.5703426,-58.4452737,2021-03-27
"69","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",20,17.25,-34.5703426,-58.4452737,2021-03-27
"70","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",21,0,-34.5703426,-58.4452737,2021-03-27
"71","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",22,0,-34.5703426,-58.4452737,2021-03-27
"72","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","jueves",23,0,-34.5703426,-58.4452737,2021-03-27
"73","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",6,0,-34.5703426,-58.4452737,2021-03-27
"74","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",7,12,-34.5703426,-58.4452737,2021-03-27
"75","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",8,23.25,-34.5703426,-58.4452737,2021-03-27
"76","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",9,36.75,-34.5703426,-58.4452737,2021-03-27
"77","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",10,51.75,-34.5703426,-58.4452737,2021-03-27
"78","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",11,63.75,-34.5703426,-58.4452737,2021-03-27
"79","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",12,68.25,-34.5703426,-58.4452737,2021-03-27
"80","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",13,65.25,-34.5703426,-58.4452737,2021-03-27
"81","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",14,57.75,-34.5703426,-58.4452737,2021-03-27
"82","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",15,54,-34.5703426,-58.4452737,2021-03-27
"83","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",16,59.25,-34.5703426,-58.4452737,2021-03-27
"84","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",17,65.25,-34.5703426,-58.4452737,2021-03-27
"85","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",18,60,-34.5703426,-58.4452737,2021-03-27
"86","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",19,41.25,-34.5703426,-58.4452737,2021-03-27
"87","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",20,19.5,-34.5703426,-58.4452737,2021-03-27
"88","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",21,0,-34.5703426,-58.4452737,2021-03-27
"89","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",22,0,-34.5703426,-58.4452737,2021-03-27
"90","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","viernes",23,0,-34.5703426,-58.4452737,2021-03-27
"91","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",6,0,-34.5703426,-58.4452737,2021-03-27
"92","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",7,15.75,-34.5703426,-58.4452737,2021-03-27
"93","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",8,28.5,-34.5703426,-58.4452737,2021-03-27
"94","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",9,45,-34.5703426,-58.4452737,2021-03-27
"95","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",10,60.75,-34.5703426,-58.4452737,2021-03-27
"96","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",11,72,-34.5703426,-58.4452737,2021-03-27
"97","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",12,75,-34.5703426,-58.4452737,2021-03-27
"98","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",13,69,-34.5703426,-58.4452737,2021-03-27
"99","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",14,56.25,-34.5703426,-58.4452737,2021-03-27
"100","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",15,45,-34.5703426,-58.4452737,2021-03-27
"101","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",16,45,-34.5703426,-58.4452737,2021-03-27
"102","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",17,58.5,-34.5703426,-58.4452737,2021-03-27
"103","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",18,62.25,-34.5703426,-58.4452737,2021-03-27
"104","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",19,40.5,-34.5703426,-58.4452737,2021-03-27
"105","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",20,13.5,-34.5703426,-58.4452737,2021-03-27
"106","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",21,0,-34.5703426,-58.4452737,2021-03-27
"107","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",22,0,-34.5703426,-58.4452737,2021-03-27
"108","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","sabado",23,0,-34.5703426,-58.4452737,2021-03-27
"109","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",6,0,-34.5703426,-58.4452737,2021-03-27
"110","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",7,9,-34.5703426,-58.4452737,2021-03-27
"111","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",8,18,-34.5703426,-58.4452737,2021-03-27
"112","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",9,30.75,-34.5703426,-58.4452737,2021-03-27
"113","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",10,43.5,-34.5703426,-58.4452737,2021-03-27
"114","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",11,51.75,-34.5703426,-58.4452737,2021-03-27
"115","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",12,52.5,-34.5703426,-58.4452737,2021-03-27
"116","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",13,44.25,-34.5703426,-58.4452737,2021-03-27
"117","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",14,32.25,-34.5703426,-58.4452737,2021-03-27
"118","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",15,24,-34.5703426,-58.4452737,2021-03-27
"119","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",16,23.25,-34.5703426,-58.4452737,2021-03-27
"120","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",17,30,-34.5703426,-58.4452737,2021-03-27
"121","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",18,32.25,-34.5703426,-58.4452737,2021-03-27
"122","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",19,24.75,-34.5703426,-58.4452737,2021-03-27
"123","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",20,11.25,-34.5703426,-58.4452737,2021-03-27
"124","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",21,0,-34.5703426,-58.4452737,2021-03-27
"125","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",22,0,-34.5703426,-58.4452737,2021-03-27
"126","Ritz Confiteria &amp; Cafe, Ciudad de Buenos Aires","domingo",23,0,-34.5703426,-58.4452737,2021-03-27
