"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",6,0,-34.621083,-58.441843,2021-03-27
"2","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",7,1.5,-34.621083,-58.441843,2021-03-27
"3","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",8,3,-34.621083,-58.441843,2021-03-27
"4","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",9,3.75,-34.621083,-58.441843,2021-03-27
"5","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",10,4.5,-34.621083,-58.441843,2021-03-27
"6","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",11,10.5,-34.621083,-58.441843,2021-03-27
"7","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",12,27.75,-34.621083,-58.441843,2021-03-27
"8","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",13,46.5,-34.621083,-58.441843,2021-03-27
"9","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",14,45,-34.621083,-58.441843,2021-03-27
"10","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",15,27.75,-34.621083,-58.441843,2021-03-27
"11","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",16,17.25,-34.621083,-58.441843,2021-03-27
"12","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",17,17.25,-34.621083,-58.441843,2021-03-27
"13","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",18,20.25,-34.621083,-58.441843,2021-03-27
"14","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",19,22.5,-34.621083,-58.441843,2021-03-27
"15","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",20,21.75,-34.621083,-58.441843,2021-03-27
"16","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",21,18.75,-34.621083,-58.441843,2021-03-27
"17","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",22,13.5,-34.621083,-58.441843,2021-03-27
"18","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","lunes",23,0,-34.621083,-58.441843,2021-03-27
"19","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",6,0,-34.621083,-58.441843,2021-03-27
"20","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",7,3.75,-34.621083,-58.441843,2021-03-27
"21","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",8,5.25,-34.621083,-58.441843,2021-03-27
"22","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",9,9,-34.621083,-58.441843,2021-03-27
"23","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",10,13.5,-34.621083,-58.441843,2021-03-27
"24","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",11,21.75,-34.621083,-58.441843,2021-03-27
"25","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",12,31.5,-34.621083,-58.441843,2021-03-27
"26","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",13,38.25,-34.621083,-58.441843,2021-03-27
"27","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",14,39.75,-34.621083,-58.441843,2021-03-27
"28","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",15,33.75,-34.621083,-58.441843,2021-03-27
"29","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",16,27,-34.621083,-58.441843,2021-03-27
"30","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",17,23.25,-34.621083,-58.441843,2021-03-27
"31","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",18,21.75,-34.621083,-58.441843,2021-03-27
"32","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",19,23.25,-34.621083,-58.441843,2021-03-27
"33","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",20,23.25,-34.621083,-58.441843,2021-03-27
"34","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",21,21,-34.621083,-58.441843,2021-03-27
"35","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",22,15.75,-34.621083,-58.441843,2021-03-27
"36","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","martes",23,0,-34.621083,-58.441843,2021-03-27
"37","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",6,0,-34.621083,-58.441843,2021-03-27
"38","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",7,4.5,-34.621083,-58.441843,2021-03-27
"39","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",8,6.75,-34.621083,-58.441843,2021-03-27
"40","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",9,6.75,-34.621083,-58.441843,2021-03-27
"41","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",10,12,-34.621083,-58.441843,2021-03-27
"42","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",11,23.25,-34.621083,-58.441843,2021-03-27
"43","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",12,37.5,-34.621083,-58.441843,2021-03-27
"44","Harmony Pizza &amp; Cafe Restaurant, Ciudad de Buenos Aires","miercoles",13,48.75,-34.621083,-58.441843,2021-03-27
