"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",6,0,-34.5419454,-58.4702719,2021-03-29
"2","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",7,0.75,-34.5419454,-58.4702719,2021-03-29
"3","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",8,0.75,-34.5419454,-58.4702719,2021-03-29
"4","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",9,0.75,-34.5419454,-58.4702719,2021-03-29
"5","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",10,0.75,-34.5419454,-58.4702719,2021-03-29
"6","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",11,0.75,-34.5419454,-58.4702719,2021-03-29
"7","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",12,1.5,-34.5419454,-58.4702719,2021-03-29
"8","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",13,3,-34.5419454,-58.4702719,2021-03-29
"9","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",14,4.5,-34.5419454,-58.4702719,2021-03-29
"10","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",15,6,-34.5419454,-58.4702719,2021-03-29
"11","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",16,6.75,-34.5419454,-58.4702719,2021-03-29
"12","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",17,7.5,-34.5419454,-58.4702719,2021-03-29
"13","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",18,11.25,-34.5419454,-58.4702719,2021-03-29
"14","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",19,19.5,-34.5419454,-58.4702719,2021-03-29
"15","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",20,30,-34.5419454,-58.4702719,2021-03-29
"16","Gigi &amp; Pappy, Ciudad de Buenos Aires","lunes",21,33.75,-34.5419454,-58.4702719,2021-03-29
