"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",6,0,-34.5897227,-58.4175494,2021-03-28
"2","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",7,8.25,-34.5897227,-58.4175494,2021-03-28
"3","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",8,15.75,-34.5897227,-58.4175494,2021-03-28
"4","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",9,24.75,-34.5897227,-58.4175494,2021-03-28
"5","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",10,30.75,-34.5897227,-58.4175494,2021-03-28
"6","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",11,30,-34.5897227,-58.4175494,2021-03-28
"7","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",12,26.25,-34.5897227,-58.4175494,2021-03-28
"8","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",13,22.5,-34.5897227,-58.4175494,2021-03-28
"9","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",14,24,-34.5897227,-58.4175494,2021-03-28
"10","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",15,31.5,-34.5897227,-58.4175494,2021-03-28
"11","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",16,42,-34.5897227,-58.4175494,2021-03-28
"12","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",17,50.25,-34.5897227,-58.4175494,2021-03-28
"13","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",18,51.75,-34.5897227,-58.4175494,2021-03-28
"14","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",19,45.75,-34.5897227,-58.4175494,2021-03-28
"15","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",20,35.25,-34.5897227,-58.4175494,2021-03-28
"16","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",21,24,-34.5897227,-58.4175494,2021-03-28
"17","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",22,16.5,-34.5897227,-58.4175494,2021-03-28
"18","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","lunes",23,12,-34.5897227,-58.4175494,2021-03-28
"19","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",0,10.5,-34.5897227,-58.4175494,2021-03-28
"20","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",6,0,-34.5897227,-58.4175494,2021-03-28
"21","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",7,14.25,-34.5897227,-58.4175494,2021-03-28
"22","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",8,24,-34.5897227,-58.4175494,2021-03-28
"23","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",9,33,-34.5897227,-58.4175494,2021-03-28
"24","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",10,37.5,-34.5897227,-58.4175494,2021-03-28
"25","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",11,34.5,-34.5897227,-58.4175494,2021-03-28
"26","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",12,27,-34.5897227,-58.4175494,2021-03-28
"27","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",13,20.25,-34.5897227,-58.4175494,2021-03-28
"28","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",14,18.75,-34.5897227,-58.4175494,2021-03-28
"29","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",15,24,-34.5897227,-58.4175494,2021-03-28
"30","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",16,32.25,-34.5897227,-58.4175494,2021-03-28
"31","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",17,41.25,-34.5897227,-58.4175494,2021-03-28
"32","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",18,46.5,-34.5897227,-58.4175494,2021-03-28
"33","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",19,46.5,-34.5897227,-58.4175494,2021-03-28
"34","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",20,39.75,-34.5897227,-58.4175494,2021-03-28
"35","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",21,30,-34.5897227,-58.4175494,2021-03-28
"36","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",22,20.25,-34.5897227,-58.4175494,2021-03-28
"37","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","martes",23,12.75,-34.5897227,-58.4175494,2021-03-28
"38","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",0,7.5,-34.5897227,-58.4175494,2021-03-28
"39","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",6,0,-34.5897227,-58.4175494,2021-03-28
"40","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",7,12.75,-34.5897227,-58.4175494,2021-03-28
"41","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",8,21,-34.5897227,-58.4175494,2021-03-28
"42","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",9,30,-34.5897227,-58.4175494,2021-03-28
"43","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",10,35.25,-34.5897227,-58.4175494,2021-03-28
"44","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",11,33.75,-34.5897227,-58.4175494,2021-03-28
"45","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",12,28.5,-34.5897227,-58.4175494,2021-03-28
"46","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",13,22.5,-34.5897227,-58.4175494,2021-03-28
"47","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",14,21,-34.5897227,-58.4175494,2021-03-28
"48","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",15,24.75,-34.5897227,-58.4175494,2021-03-28
"49","Pepper's Deli &amp; Café, Ciudad de Buenos Aires","miercoles",16,33.75,-34.5897227,-58.4175494,2021-03-28
