"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",6,0,-34.5722756,-58.4315239,2021-03-29
"2","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",7,0,-34.5722756,-58.4315239,2021-03-29
"3","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",8,0,-34.5722756,-58.4315239,2021-03-29
"4","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",9,0,-34.5722756,-58.4315239,2021-03-29
"5","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",10,3,-34.5722756,-58.4315239,2021-03-29
"6","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",11,7.5,-34.5722756,-58.4315239,2021-03-29
"7","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",12,5.25,-34.5722756,-58.4315239,2021-03-29
"8","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",13,2.25,-34.5722756,-58.4315239,2021-03-29
"9","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",14,2.25,-34.5722756,-58.4315239,2021-03-29
"10","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",15,3,-34.5722756,-58.4315239,2021-03-29
"11","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",16,5.25,-34.5722756,-58.4315239,2021-03-29
"12","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",17,7.5,-34.5722756,-58.4315239,2021-03-29
"13","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",18,9,-34.5722756,-58.4315239,2021-03-29
"14","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",19,11.25,-34.5722756,-58.4315239,2021-03-29
"15","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",20,12.75,-34.5722756,-58.4315239,2021-03-29
"16","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",21,12.75,-34.5722756,-58.4315239,2021-03-29
"17","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",22,11.25,-34.5722756,-58.4315239,2021-03-29
"18","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","martes",23,8.25,-34.5722756,-58.4315239,2021-03-29
"19","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",0,5.25,-34.5722756,-58.4315239,2021-03-29
"20","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",6,0,-34.5722756,-58.4315239,2021-03-29
"21","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",7,0,-34.5722756,-58.4315239,2021-03-29
"22","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",8,0,-34.5722756,-58.4315239,2021-03-29
"23","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",9,0,-34.5722756,-58.4315239,2021-03-29
"24","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",10,0.75,-34.5722756,-58.4315239,2021-03-29
"25","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",11,2.25,-34.5722756,-58.4315239,2021-03-29
"26","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",12,4.5,-34.5722756,-58.4315239,2021-03-29
"27","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",13,6.75,-34.5722756,-58.4315239,2021-03-29
"28","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",14,9,-34.5722756,-58.4315239,2021-03-29
"29","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",15,9,-34.5722756,-58.4315239,2021-03-29
"30","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",16,8.25,-34.5722756,-58.4315239,2021-03-29
"31","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",17,7.5,-34.5722756,-58.4315239,2021-03-29
"32","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",18,9.75,-34.5722756,-58.4315239,2021-03-29
"33","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",19,15.75,-34.5722756,-58.4315239,2021-03-29
"34","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",20,19.5,-34.5722756,-58.4315239,2021-03-29
"35","Picar Es Humano &amp; Beber Es Divino, Ciudad de Buenos Aires","miercoles",21,18.75,-34.5722756,-58.4315239,2021-03-29
