"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",6,0,-34.5876559,-58.442329,2021-03-30
"2","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",7,0,-34.5876559,-58.442329,2021-03-30
"3","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",8,0,-34.5876559,-58.442329,2021-03-30
"4","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",9,0,-34.5876559,-58.442329,2021-03-30
"5","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",10,0,-34.5876559,-58.442329,2021-03-30
"6","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",11,0,-34.5876559,-58.442329,2021-03-30
"7","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",12,3.75,-34.5876559,-58.442329,2021-03-30
"8","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",13,4.5,-34.5876559,-58.442329,2021-03-30
"9","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",14,3.75,-34.5876559,-58.442329,2021-03-30
"10","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",15,3,-34.5876559,-58.442329,2021-03-30
"11","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",16,0,-34.5876559,-58.442329,2021-03-30
"12","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",17,0,-34.5876559,-58.442329,2021-03-30
"13","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",18,2.25,-34.5876559,-58.442329,2021-03-30
"14","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",19,12,-34.5876559,-58.442329,2021-03-30
"15","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",20,11.25,-34.5876559,-58.442329,2021-03-30
"16","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",21,11.25,-34.5876559,-58.442329,2021-03-30
"17","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",22,13.5,-34.5876559,-58.442329,2021-03-30
"18","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","lunes",23,11.25,-34.5876559,-58.442329,2021-03-30
"19","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",6,0,-34.5876559,-58.442329,2021-03-30
"20","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",7,0,-34.5876559,-58.442329,2021-03-30
"21","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",8,0,-34.5876559,-58.442329,2021-03-30
"22","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",9,0,-34.5876559,-58.442329,2021-03-30
"23","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",10,0,-34.5876559,-58.442329,2021-03-30
"24","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",11,0,-34.5876559,-58.442329,2021-03-30
"25","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",12,4.5,-34.5876559,-58.442329,2021-03-30
"26","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",13,5.25,-34.5876559,-58.442329,2021-03-30
"27","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",14,4.5,-34.5876559,-58.442329,2021-03-30
"28","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",15,3,-34.5876559,-58.442329,2021-03-30
"29","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",16,0,-34.5876559,-58.442329,2021-03-30
"30","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",17,0,-34.5876559,-58.442329,2021-03-30
"31","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",18,7.5,-34.5876559,-58.442329,2021-03-30
"32","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",19,17.25,-34.5876559,-58.442329,2021-03-30
"33","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",20,21.75,-34.5876559,-58.442329,2021-03-30
"34","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",21,24,-34.5876559,-58.442329,2021-03-30
"35","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",22,25.5,-34.5876559,-58.442329,2021-03-30
"36","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","martes",23,18.75,-34.5876559,-58.442329,2021-03-30
"37","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","miercoles",6,0,-34.5876559,-58.442329,2021-03-30
"38","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","miercoles",7,0,-34.5876559,-58.442329,2021-03-30
"39","Busters Beer &amp; Wraps, Ciudad de Buenos Aires","miercoles",8,0,-34.5876559,-58.442329,2021-03-30
