"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",6,0,-34.451668,-58.5291421,2021-03-30
"2","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",7,0,-34.451668,-58.5291421,2021-03-30
"3","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",8,0,-34.451668,-58.5291421,2021-03-30
"4","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",9,0,-34.451668,-58.5291421,2021-03-30
"5","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",10,0,-34.451668,-58.5291421,2021-03-30
"6","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",11,3.75,-34.451668,-58.5291421,2021-03-30
"7","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",12,8.25,-34.451668,-58.5291421,2021-03-30
"8","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",13,12,-34.451668,-58.5291421,2021-03-30
"9","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",14,14.25,-34.451668,-58.5291421,2021-03-30
"10","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",15,0,-34.451668,-58.5291421,2021-03-30
"11","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",16,0,-34.451668,-58.5291421,2021-03-30
"12","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",17,0,-34.451668,-58.5291421,2021-03-30
"13","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",18,0,-34.451668,-58.5291421,2021-03-30
"14","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",19,30,-34.451668,-58.5291421,2021-03-30
"15","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",20,42,-34.451668,-58.5291421,2021-03-30
"16","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",21,29.25,-34.451668,-58.5291421,2021-03-30
"17","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",22,35.25,-34.451668,-58.5291421,2021-03-30
"18","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","lunes",23,21.75,-34.451668,-58.5291421,2021-03-30
"19","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",6,0,-34.451668,-58.5291421,2021-03-30
"20","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",7,0,-34.451668,-58.5291421,2021-03-30
"21","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",8,0,-34.451668,-58.5291421,2021-03-30
"22","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",9,0,-34.451668,-58.5291421,2021-03-30
"23","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",10,0,-34.451668,-58.5291421,2021-03-30
"24","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",11,13.5,-34.451668,-58.5291421,2021-03-30
"25","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",12,15.75,-34.451668,-58.5291421,2021-03-30
"26","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",13,11.25,-34.451668,-58.5291421,2021-03-30
"27","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",14,6.75,-34.451668,-58.5291421,2021-03-30
"28","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",15,0,-34.451668,-58.5291421,2021-03-30
"29","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",16,0,-34.451668,-58.5291421,2021-03-30
"30","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",17,0,-34.451668,-58.5291421,2021-03-30
"31","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",18,0,-34.451668,-58.5291421,2021-03-30
"32","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",19,19.5,-34.451668,-58.5291421,2021-03-30
"33","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",20,17.25,-34.451668,-58.5291421,2021-03-30
"34","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",21,28.5,-34.451668,-58.5291421,2021-03-30
"35","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",22,19.5,-34.451668,-58.5291421,2021-03-30
"36","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","martes",23,0.75,-34.451668,-58.5291421,2021-03-30
"37","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","miercoles",6,0,-34.451668,-58.5291421,2021-03-30
"38","Siete Mares Sushi &amp; Deli, Ciudad de Buenos Aires","miercoles",7,0,-34.451668,-58.5291421,2021-03-30
