"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",6,0,-34.5800546,-58.4395869,2021-03-27
"2","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",7,0,-34.5800546,-58.4395869,2021-03-27
"3","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",8,0,-34.5800546,-58.4395869,2021-03-27
"4","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",9,0,-34.5800546,-58.4395869,2021-03-27
"5","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",10,0,-34.5800546,-58.4395869,2021-03-27
"6","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",11,43.5,-34.5800546,-58.4395869,2021-03-27
"7","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",12,67.5,-34.5800546,-58.4395869,2021-03-27
"8","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",13,57.75,-34.5800546,-58.4395869,2021-03-27
"9","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",14,39.75,-34.5800546,-58.4395869,2021-03-27
"10","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",15,35.25,-34.5800546,-58.4395869,2021-03-27
"11","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",16,31.5,-34.5800546,-58.4395869,2021-03-27
"12","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",17,26.25,-34.5800546,-58.4395869,2021-03-27
"13","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",18,19.5,-34.5800546,-58.4395869,2021-03-27
"14","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",19,12.75,-34.5800546,-58.4395869,2021-03-27
"15","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",20,0,-34.5800546,-58.4395869,2021-03-27
"16","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",21,0,-34.5800546,-58.4395869,2021-03-27
"17","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",22,0,-34.5800546,-58.4395869,2021-03-27
"18","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","lunes",23,0,-34.5800546,-58.4395869,2021-03-27
"19","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",6,0,-34.5800546,-58.4395869,2021-03-27
"20","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",7,0,-34.5800546,-58.4395869,2021-03-27
"21","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",8,0,-34.5800546,-58.4395869,2021-03-27
"22","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",9,0,-34.5800546,-58.4395869,2021-03-27
"23","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",10,0,-34.5800546,-58.4395869,2021-03-27
"24","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",11,43.5,-34.5800546,-58.4395869,2021-03-27
"25","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",12,67.5,-34.5800546,-58.4395869,2021-03-27
"26","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",13,75,-34.5800546,-58.4395869,2021-03-27
"27","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",14,61.5,-34.5800546,-58.4395869,2021-03-27
"28","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",15,38.25,-34.5800546,-58.4395869,2021-03-27
"29","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",16,24,-34.5800546,-58.4395869,2021-03-27
"30","Tomahawk Carnes &amp; Vinos, Ciudad de Buenos Aires","martes",17,22.5,-34.5800546,-58.4395869,2021-03-27
