"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"1","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",6,0,-34.5776282,-58.4116358,2021-03-27
"2","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",7,0,-34.5776282,-58.4116358,2021-03-27
"3","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",8,1.5,-34.5776282,-58.4116358,2021-03-27
"4","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",9,1.5,-34.5776282,-58.4116358,2021-03-27
"5","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",10,1.5,-34.5776282,-58.4116358,2021-03-27
"6","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",11,1.5,-34.5776282,-58.4116358,2021-03-27
"7","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",12,1.5,-34.5776282,-58.4116358,2021-03-27
"8","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",13,1.5,-34.5776282,-58.4116358,2021-03-27
"9","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",14,1.5,-34.5776282,-58.4116358,2021-03-27
"10","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",15,1.5,-34.5776282,-58.4116358,2021-03-27
"11","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",16,1.5,-34.5776282,-58.4116358,2021-03-27
"12","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",17,1.5,-34.5776282,-58.4116358,2021-03-27
"13","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",18,1.5,-34.5776282,-58.4116358,2021-03-27
"14","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",19,1.5,-34.5776282,-58.4116358,2021-03-27
"15","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",20,1.5,-34.5776282,-58.4116358,2021-03-27
"16","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",21,1.5,-34.5776282,-58.4116358,2021-03-27
"17","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",22,1.5,-34.5776282,-58.4116358,2021-03-27
"18","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","lunes",23,1.5,-34.5776282,-58.4116358,2021-03-27
"19","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",0,1.5,-34.5776282,-58.4116358,2021-03-27
"20","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",6,0,-34.5776282,-58.4116358,2021-03-27
"21","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",7,0,-34.5776282,-58.4116358,2021-03-27
"22","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",8,1.5,-34.5776282,-58.4116358,2021-03-27
"23","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",9,3,-34.5776282,-58.4116358,2021-03-27
"24","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",10,15,-34.5776282,-58.4116358,2021-03-27
"25","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",11,28.5,-34.5776282,-58.4116358,2021-03-27
"26","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",12,42,-34.5776282,-58.4116358,2021-03-27
"27","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",13,49.5,-34.5776282,-58.4116358,2021-03-27
"28","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",14,48,-34.5776282,-58.4116358,2021-03-27
"29","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",15,38.25,-34.5776282,-58.4116358,2021-03-27
"30","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",16,24.75,-34.5776282,-58.4116358,2021-03-27
"31","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",17,16.5,-34.5776282,-58.4116358,2021-03-27
"32","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",18,17.25,-34.5776282,-58.4116358,2021-03-27
"33","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",19,25.5,-34.5776282,-58.4116358,2021-03-27
"34","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",20,35.25,-34.5776282,-58.4116358,2021-03-27
"35","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",21,41.25,-34.5776282,-58.4116358,2021-03-27
"36","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",22,37.5,-34.5776282,-58.4116358,2021-03-27
"37","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","martes",23,25.5,-34.5776282,-58.4116358,2021-03-27
"38","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",0,12,-34.5776282,-58.4116358,2021-03-27
"39","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",6,0,-34.5776282,-58.4116358,2021-03-27
"40","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",7,0,-34.5776282,-58.4116358,2021-03-27
"41","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",8,7.5,-34.5776282,-58.4116358,2021-03-27
"42","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",9,17.25,-34.5776282,-58.4116358,2021-03-27
"43","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",10,26.25,-34.5776282,-58.4116358,2021-03-27
"44","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",11,32.25,-34.5776282,-58.4116358,2021-03-27
"45","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",12,35.25,-34.5776282,-58.4116358,2021-03-27
"46","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",13,33.75,-34.5776282,-58.4116358,2021-03-27
"47","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",14,28.5,-34.5776282,-58.4116358,2021-03-27
"48","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",15,21.75,-34.5776282,-58.4116358,2021-03-27
"49","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",16,17.25,-34.5776282,-58.4116358,2021-03-27
"50","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",17,15.75,-34.5776282,-58.4116358,2021-03-27
"51","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",18,21.75,-34.5776282,-58.4116358,2021-03-27
"52","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",19,31.5,-34.5776282,-58.4116358,2021-03-27
"53","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",20,42,-34.5776282,-58.4116358,2021-03-27
"54","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",21,43.5,-34.5776282,-58.4116358,2021-03-27
"55","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",22,33.75,-34.5776282,-58.4116358,2021-03-27
"56","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","miercoles",23,18.75,-34.5776282,-58.4116358,2021-03-27
"57","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",0,3.75,-34.5776282,-58.4116358,2021-03-27
"58","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",6,0,-34.5776282,-58.4116358,2021-03-27
"59","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",7,0,-34.5776282,-58.4116358,2021-03-27
"60","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",8,8.25,-34.5776282,-58.4116358,2021-03-27
"61","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",9,24.75,-34.5776282,-58.4116358,2021-03-27
"62","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",10,33,-34.5776282,-58.4116358,2021-03-27
"63","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",11,33.75,-34.5776282,-58.4116358,2021-03-27
"64","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",12,39,-34.5776282,-58.4116358,2021-03-27
"65","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",13,47.25,-34.5776282,-58.4116358,2021-03-27
"66","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",14,39,-34.5776282,-58.4116358,2021-03-27
"67","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",15,22.5,-34.5776282,-58.4116358,2021-03-27
"68","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",16,18.75,-34.5776282,-58.4116358,2021-03-27
"69","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",17,25.5,-34.5776282,-58.4116358,2021-03-27
"70","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",18,32.25,-34.5776282,-58.4116358,2021-03-27
"71","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",19,35.25,-34.5776282,-58.4116358,2021-03-27
"72","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",20,33.75,-34.5776282,-58.4116358,2021-03-27
"73","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",21,27.75,-34.5776282,-58.4116358,2021-03-27
"74","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",22,18.75,-34.5776282,-58.4116358,2021-03-27
"75","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","jueves",23,9,-34.5776282,-58.4116358,2021-03-27
"76","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",0,0.75,-34.5776282,-58.4116358,2021-03-27
"77","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",6,0,-34.5776282,-58.4116358,2021-03-27
"78","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",7,0,-34.5776282,-58.4116358,2021-03-27
"79","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",8,3,-34.5776282,-58.4116358,2021-03-27
"80","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",9,12.75,-34.5776282,-58.4116358,2021-03-27
"81","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",10,23.25,-34.5776282,-58.4116358,2021-03-27
"82","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",11,32.25,-34.5776282,-58.4116358,2021-03-27
"83","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",12,39.75,-34.5776282,-58.4116358,2021-03-27
"84","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",13,41.25,-34.5776282,-58.4116358,2021-03-27
"85","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",14,38.25,-34.5776282,-58.4116358,2021-03-27
"86","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",15,30.75,-34.5776282,-58.4116358,2021-03-27
"87","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",16,22.5,-34.5776282,-58.4116358,2021-03-27
"88","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",17,18,-34.5776282,-58.4116358,2021-03-27
"89","Bella Italia Cafe &amp; Bar, Ciudad de Buenos Aires","viernes",18,21.75,-34.5776282,-58.4116358,2021-03-27
