"","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
"40","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",0,13.5,-34.5886777,-58.4264635,2021-03-29
"41","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",1,6.75,-34.5886777,-58.4264635,2021-03-29
"42","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",2,2.25,-34.5886777,-58.4264635,2021-03-29
"43","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",6,0,-34.5886777,-58.4264635,2021-03-29
"44","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",7,0,-34.5886777,-58.4264635,2021-03-29
"45","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",8,0,-34.5886777,-58.4264635,2021-03-29
"46","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",9,4.5,-34.5886777,-58.4264635,2021-03-29
"47","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",10,6.75,-34.5886777,-58.4264635,2021-03-29
"48","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",11,8.25,-34.5886777,-58.4264635,2021-03-29
"49","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",12,9,-34.5886777,-58.4264635,2021-03-29
"50","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",13,8.25,-34.5886777,-58.4264635,2021-03-29
"51","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",14,8.25,-34.5886777,-58.4264635,2021-03-29
"52","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",15,9,-34.5886777,-58.4264635,2021-03-29
"53","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",16,12,-34.5886777,-58.4264635,2021-03-29
"54","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",17,16.5,-34.5886777,-58.4264635,2021-03-29
"55","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",18,20.25,-34.5886777,-58.4264635,2021-03-29
"56","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",19,24,-34.5886777,-58.4264635,2021-03-29
"57","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",20,27.75,-34.5886777,-58.4264635,2021-03-29
"58","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",21,32.25,-34.5886777,-58.4264635,2021-03-29
"59","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",22,34.5,-34.5886777,-58.4264635,2021-03-29
"60","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","miercoles",23,31.5,-34.5886777,-58.4264635,2021-03-29
"61","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",0,23.25,-34.5886777,-58.4264635,2021-03-29
"62","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",1,13.5,-34.5886777,-58.4264635,2021-03-29
"63","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",2,6,-34.5886777,-58.4264635,2021-03-29
"64","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",6,0,-34.5886777,-58.4264635,2021-03-29
"65","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",7,0,-34.5886777,-58.4264635,2021-03-29
"66","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",8,0,-34.5886777,-58.4264635,2021-03-29
"67","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",9,3.75,-34.5886777,-58.4264635,2021-03-29
"68","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",10,6,-34.5886777,-58.4264635,2021-03-29
"69","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",11,8.25,-34.5886777,-58.4264635,2021-03-29
"70","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",12,9,-34.5886777,-58.4264635,2021-03-29
"71","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",13,8.25,-34.5886777,-58.4264635,2021-03-29
"72","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",14,7.5,-34.5886777,-58.4264635,2021-03-29
"73","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",15,6.75,-34.5886777,-58.4264635,2021-03-29
"74","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",16,9,-34.5886777,-58.4264635,2021-03-29
"75","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",17,14.25,-34.5886777,-58.4264635,2021-03-29
"76","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",18,21.75,-34.5886777,-58.4264635,2021-03-29
"77","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",19,28.5,-34.5886777,-58.4264635,2021-03-29
"78","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",20,34.5,-34.5886777,-58.4264635,2021-03-29
"79","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",21,38.25,-34.5886777,-58.4264635,2021-03-29
"80","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",22,39,-34.5886777,-58.4264635,2021-03-29
"81","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","jueves",23,34.5,-34.5886777,-58.4264635,2021-03-29
"82","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",0,25.5,-34.5886777,-58.4264635,2021-03-29
"83","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",1,15,-34.5886777,-58.4264635,2021-03-29
"84","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",2,6.75,-34.5886777,-58.4264635,2021-03-29
"85","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",6,0,-34.5886777,-58.4264635,2021-03-29
"86","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",7,0,-34.5886777,-58.4264635,2021-03-29
"87","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",8,0,-34.5886777,-58.4264635,2021-03-29
"88","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",9,3.75,-34.5886777,-58.4264635,2021-03-29
"89","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",10,5.25,-34.5886777,-58.4264635,2021-03-29
"90","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",11,7.5,-34.5886777,-58.4264635,2021-03-29
"91","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",12,9,-34.5886777,-58.4264635,2021-03-29
"92","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",13,10.5,-34.5886777,-58.4264635,2021-03-29
"93","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",14,11.25,-34.5886777,-58.4264635,2021-03-29
"94","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",15,11.25,-34.5886777,-58.4264635,2021-03-29
"95","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",16,12.75,-34.5886777,-58.4264635,2021-03-29
"96","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",17,15.75,-34.5886777,-58.4264635,2021-03-29
"97","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",18,24.75,-34.5886777,-58.4264635,2021-03-29
"98","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",19,37.5,-34.5886777,-58.4264635,2021-03-29
"99","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",20,53.25,-34.5886777,-58.4264635,2021-03-29
"100","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",21,63.75,-34.5886777,-58.4264635,2021-03-29
"101","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",22,68.25,-34.5886777,-58.4264635,2021-03-29
"102","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","viernes",23,71.25,-34.5886777,-58.4264635,2021-03-29
"103","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",0,60,-34.5886777,-58.4264635,2021-03-29
"104","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",1,30.75,-34.5886777,-58.4264635,2021-03-29
"105","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",2,11.25,-34.5886777,-58.4264635,2021-03-29
"106","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",6,0,-34.5886777,-58.4264635,2021-03-29
"107","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",7,0,-34.5886777,-58.4264635,2021-03-29
"108","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",8,0,-34.5886777,-58.4264635,2021-03-29
"109","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",9,5.25,-34.5886777,-58.4264635,2021-03-29
"110","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",10,9.75,-34.5886777,-58.4264635,2021-03-29
"111","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",11,13.5,-34.5886777,-58.4264635,2021-03-29
"112","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",12,14.25,-34.5886777,-58.4264635,2021-03-29
"113","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",13,14.25,-34.5886777,-58.4264635,2021-03-29
"114","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",14,15.75,-34.5886777,-58.4264635,2021-03-29
"115","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",15,18.75,-34.5886777,-58.4264635,2021-03-29
"116","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",16,23.25,-34.5886777,-58.4264635,2021-03-29
"117","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",17,27,-34.5886777,-58.4264635,2021-03-29
"118","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",18,31.5,-34.5886777,-58.4264635,2021-03-29
"119","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",19,39,-34.5886777,-58.4264635,2021-03-29
"120","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",20,51,-34.5886777,-58.4264635,2021-03-29
"121","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",21,65.25,-34.5886777,-58.4264635,2021-03-29
"122","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",22,75,-34.5886777,-58.4264635,2021-03-29
"123","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","sabado",23,72,-34.5886777,-58.4264635,2021-03-29
"124","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",0,57.75,-34.5886777,-58.4264635,2021-03-29
"125","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",1,38.25,-34.5886777,-58.4264635,2021-03-29
"126","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",2,20.25,-34.5886777,-58.4264635,2021-03-29
"127","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",6,0,-34.5886777,-58.4264635,2021-03-29
"128","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",7,0,-34.5886777,-58.4264635,2021-03-29
"129","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",8,0,-34.5886777,-58.4264635,2021-03-29
"130","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",9,3.75,-34.5886777,-58.4264635,2021-03-29
"131","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",10,6.75,-34.5886777,-58.4264635,2021-03-29
"132","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",11,9.75,-34.5886777,-58.4264635,2021-03-29
"133","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",12,12.75,-34.5886777,-58.4264635,2021-03-29
"134","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",13,15,-34.5886777,-58.4264635,2021-03-29
"135","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",14,16.5,-34.5886777,-58.4264635,2021-03-29
"136","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",15,18,-34.5886777,-58.4264635,2021-03-29
"137","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",16,20.25,-34.5886777,-58.4264635,2021-03-29
"138","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",17,25.5,-34.5886777,-58.4264635,2021-03-29
"139","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",18,31.5,-34.5886777,-58.4264635,2021-03-29
"140","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",19,38.25,-34.5886777,-58.4264635,2021-03-29
"141","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",20,42,-34.5886777,-58.4264635,2021-03-29
"142","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",21,41.25,-34.5886777,-58.4264635,2021-03-29
"143","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",22,36.75,-34.5886777,-58.4264635,2021-03-29
"144","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","domingo",23,28.5,-34.5886777,-58.4264635,2021-03-29
"145","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","lunes",0,19.5,-34.5886777,-58.4264635,2021-03-29
"146","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","lunes",1,11.25,-34.5886777,-58.4264635,2021-03-29
"147","Sans Armenia Deli &amp; Drinks, Ciudad de Buenos Aires","lunes",2,6,-34.5886777,-58.4264635,2021-03-29
