"X","lugar","dia","hora","concurrencia","latitud","longitud","fecha.de.busqueda"
87,"A Mamma Liberata, Pinamar, Argentina","viernes",16,0,-37.1130854,-56.8627521,"2021-01-29"
88,"A Mamma Liberata, Pinamar, Argentina","viernes",17,0,-37.1130854,-56.8627521,"2021-01-29"
89,"A Mamma Liberata, Pinamar, Argentina","viernes",18,0,-37.1130854,-56.8627521,"2021-01-29"
90,"A Mamma Liberata, Pinamar, Argentina","viernes",19,0,-37.1130854,-56.8627521,"2021-01-29"
91,"A Mamma Liberata, Pinamar, Argentina","viernes",20,25.5,-37.1130854,-56.8627521,"2021-01-29"
92,"A Mamma Liberata, Pinamar, Argentina","viernes",21,51,-37.1130854,-56.8627521,"2021-01-29"
93,"A Mamma Liberata, Pinamar, Argentina","viernes",22,62.25,-37.1130854,-56.8627521,"2021-01-29"
94,"A Mamma Liberata, Pinamar, Argentina","viernes",23,45.75,-37.1130854,-56.8627521,"2021-01-29"
95,"A Mamma Liberata, Pinamar, Argentina","sabado",0,20.25,-37.1130854,-56.8627521,"2021-01-29"
96,"A Mamma Liberata, Pinamar, Argentina","sabado",6,0,-37.1130854,-56.8627521,"2021-01-29"
97,"A Mamma Liberata, Pinamar, Argentina","sabado",7,0,-37.1130854,-56.8627521,"2021-01-29"
98,"A Mamma Liberata, Pinamar, Argentina","sabado",8,0,-37.1130854,-56.8627521,"2021-01-29"
99,"A Mamma Liberata, Pinamar, Argentina","sabado",9,0,-37.1130854,-56.8627521,"2021-01-29"
100,"A Mamma Liberata, Pinamar, Argentina","sabado",10,0,-37.1130854,-56.8627521,"2021-01-29"
101,"A Mamma Liberata, Pinamar, Argentina","sabado",11,0,-37.1130854,-56.8627521,"2021-01-29"
102,"A Mamma Liberata, Pinamar, Argentina","sabado",12,10.5,-37.1130854,-56.8627521,"2021-01-29"
103,"A Mamma Liberata, Pinamar, Argentina","sabado",13,11.25,-37.1130854,-56.8627521,"2021-01-29"
104,"A Mamma Liberata, Pinamar, Argentina","sabado",14,5.25,-37.1130854,-56.8627521,"2021-01-29"
105,"A Mamma Liberata, Pinamar, Argentina","sabado",15,0,-37.1130854,-56.8627521,"2021-01-29"
106,"A Mamma Liberata, Pinamar, Argentina","sabado",16,0,-37.1130854,-56.8627521,"2021-01-29"
107,"A Mamma Liberata, Pinamar, Argentina","sabado",17,0,-37.1130854,-56.8627521,"2021-01-29"
108,"A Mamma Liberata, Pinamar, Argentina","sabado",18,0,-37.1130854,-56.8627521,"2021-01-29"
109,"A Mamma Liberata, Pinamar, Argentina","sabado",19,0,-37.1130854,-56.8627521,"2021-01-29"
110,"A Mamma Liberata, Pinamar, Argentina","sabado",20,37.5,-37.1130854,-56.8627521,"2021-01-29"
111,"A Mamma Liberata, Pinamar, Argentina","sabado",21,66.75,-37.1130854,-56.8627521,"2021-01-29"
112,"A Mamma Liberata, Pinamar, Argentina","sabado",22,75,-37.1130854,-56.8627521,"2021-01-29"
113,"A Mamma Liberata, Pinamar, Argentina","sabado",23,52.5,-37.1130854,-56.8627521,"2021-01-29"
114,"A Mamma Liberata, Pinamar, Argentina","domingo",0,24,-37.1130854,-56.8627521,"2021-01-29"
115,"A Mamma Liberata, Pinamar, Argentina","domingo",6,0,-37.1130854,-56.8627521,"2021-01-29"
116,"A Mamma Liberata, Pinamar, Argentina","domingo",7,0,-37.1130854,-56.8627521,"2021-01-29"
117,"A Mamma Liberata, Pinamar, Argentina","domingo",8,0,-37.1130854,-56.8627521,"2021-01-29"
118,"A Mamma Liberata, Pinamar, Argentina","domingo",9,0,-37.1130854,-56.8627521,"2021-01-29"
119,"A Mamma Liberata, Pinamar, Argentina","domingo",10,0,-37.1130854,-56.8627521,"2021-01-29"
120,"A Mamma Liberata, Pinamar, Argentina","domingo",11,0,-37.1130854,-56.8627521,"2021-01-29"
121,"A Mamma Liberata, Pinamar, Argentina","domingo",12,4.5,-37.1130854,-56.8627521,"2021-01-29"
122,"A Mamma Liberata, Pinamar, Argentina","domingo",13,12.75,-37.1130854,-56.8627521,"2021-01-29"
123,"A Mamma Liberata, Pinamar, Argentina","domingo",14,18,-37.1130854,-56.8627521,"2021-01-29"
124,"A Mamma Liberata, Pinamar, Argentina","domingo",15,0,-37.1130854,-56.8627521,"2021-01-29"
125,"A Mamma Liberata, Pinamar, Argentina","domingo",16,0,-37.1130854,-56.8627521,"2021-01-29"
126,"A Mamma Liberata, Pinamar, Argentina","domingo",17,0,-37.1130854,-56.8627521,"2021-01-29"
127,"A Mamma Liberata, Pinamar, Argentina","domingo",18,0,-37.1130854,-56.8627521,"2021-01-29"
128,"A Mamma Liberata, Pinamar, Argentina","domingo",19,0,-37.1130854,-56.8627521,"2021-01-29"
129,"A Mamma Liberata, Pinamar, Argentina","domingo",20,33.75,-37.1130854,-56.8627521,"2021-01-29"
130,"A Mamma Liberata, Pinamar, Argentina","domingo",21,48.75,-37.1130854,-56.8627521,"2021-01-29"
131,"A Mamma Liberata, Pinamar, Argentina","domingo",22,48.75,-37.1130854,-56.8627521,"2021-01-29"
132,"A Mamma Liberata, Pinamar, Argentina","domingo",23,34.5,-37.1130854,-56.8627521,"2021-01-29"
133,"A Mamma Liberata, Pinamar, Argentina","lunes",0,17.25,-37.1130854,-56.8627521,"2021-01-29"
1,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",6,0,-37.1109605,-56.86665,"2021-01-29"
2,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",7,0,-37.1109605,-56.86665,"2021-01-29"
3,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",8,0,-37.1109605,-56.86665,"2021-01-29"
4,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",9,0,-37.1109605,-56.86665,"2021-01-29"
5,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",10,0,-37.1109605,-56.86665,"2021-01-29"
6,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",11,0,-37.1109605,-56.86665,"2021-01-29"
7,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",12,16.5,-37.1109605,-56.86665,"2021-01-29"
8,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",13,27.75,-37.1109605,-56.86665,"2021-01-29"
9,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",14,26.25,-37.1109605,-56.86665,"2021-01-29"
10,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",15,0,-37.1109605,-56.86665,"2021-01-29"
11,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",16,0,-37.1109605,-56.86665,"2021-01-29"
12,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",17,0,-37.1109605,-56.86665,"2021-01-29"
13,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",18,0,-37.1109605,-56.86665,"2021-01-29"
14,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",19,12.75,-37.1109605,-56.86665,"2021-01-29"
15,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",20,31.5,-37.1109605,-56.86665,"2021-01-29"
16,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",21,35.25,-37.1109605,-56.86665,"2021-01-29"
17,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",22,18.75,-37.1109605,-56.86665,"2021-01-29"
18,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","lunes",23,0,-37.1109605,-56.86665,"2021-01-29"
19,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",6,0,-37.1109605,-56.86665,"2021-01-29"
20,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",7,0,-37.1109605,-56.86665,"2021-01-29"
21,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",8,0,-37.1109605,-56.86665,"2021-01-29"
22,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",9,0,-37.1109605,-56.86665,"2021-01-29"
23,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",10,0,-37.1109605,-56.86665,"2021-01-29"
24,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",11,0,-37.1109605,-56.86665,"2021-01-29"
25,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",12,27.75,-37.1109605,-56.86665,"2021-01-29"
26,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",13,30,-37.1109605,-56.86665,"2021-01-29"
27,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",14,16.5,-37.1109605,-56.86665,"2021-01-29"
28,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",15,0,-37.1109605,-56.86665,"2021-01-29"
29,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",16,0,-37.1109605,-56.86665,"2021-01-29"
30,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",17,0,-37.1109605,-56.86665,"2021-01-29"
31,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",18,0,-37.1109605,-56.86665,"2021-01-29"
32,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",19,24,-37.1109605,-56.86665,"2021-01-29"
33,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",20,37.5,-37.1109605,-56.86665,"2021-01-29"
34,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",21,41.25,-37.1109605,-56.86665,"2021-01-29"
35,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",22,31.5,-37.1109605,-56.86665,"2021-01-29"
36,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","martes",23,0,-37.1109605,-56.86665,"2021-01-29"
37,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",6,0,-37.1109605,-56.86665,"2021-01-29"
38,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",7,0,-37.1109605,-56.86665,"2021-01-29"
39,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",8,0,-37.1109605,-56.86665,"2021-01-29"
40,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",9,0,-37.1109605,-56.86665,"2021-01-29"
41,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",10,0,-37.1109605,-56.86665,"2021-01-29"
42,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",11,0,-37.1109605,-56.86665,"2021-01-29"
43,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",12,18.75,-37.1109605,-56.86665,"2021-01-29"
44,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",13,31.5,-37.1109605,-56.86665,"2021-01-29"
45,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",14,31.5,-37.1109605,-56.86665,"2021-01-29"
46,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",15,0,-37.1109605,-56.86665,"2021-01-29"
47,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",16,0,-37.1109605,-56.86665,"2021-01-29"
48,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",17,0,-37.1109605,-56.86665,"2021-01-29"
49,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",18,0,-37.1109605,-56.86665,"2021-01-29"
50,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",19,48.75,-37.1109605,-56.86665,"2021-01-29"
51,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",20,75,-37.1109605,-56.86665,"2021-01-29"
52,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",21,60,-37.1109605,-56.86665,"2021-01-29"
53,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",22,26.25,-37.1109605,-56.86665,"2021-01-29"
54,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","miercoles",23,0,-37.1109605,-56.86665,"2021-01-29"
55,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",6,0,-37.1109605,-56.86665,"2021-01-29"
56,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",7,0,-37.1109605,-56.86665,"2021-01-29"
57,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",8,0,-37.1109605,-56.86665,"2021-01-29"
58,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",9,0,-37.1109605,-56.86665,"2021-01-29"
59,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",10,0,-37.1109605,-56.86665,"2021-01-29"
60,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",11,0,-37.1109605,-56.86665,"2021-01-29"
61,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",12,26.25,-37.1109605,-56.86665,"2021-01-29"
62,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",13,31.5,-37.1109605,-56.86665,"2021-01-29"
63,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",14,26.25,-37.1109605,-56.86665,"2021-01-29"
64,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",15,0,-37.1109605,-56.86665,"2021-01-29"
65,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",16,0,-37.1109605,-56.86665,"2021-01-29"
66,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",17,0,-37.1109605,-56.86665,"2021-01-29"
67,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",18,0,-37.1109605,-56.86665,"2021-01-29"
68,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",19,18.75,-37.1109605,-56.86665,"2021-01-29"
69,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",20,31.5,-37.1109605,-56.86665,"2021-01-29"
70,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",21,33.75,-37.1109605,-56.86665,"2021-01-29"
71,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",22,24,-37.1109605,-56.86665,"2021-01-29"
72,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","jueves",23,0,-37.1109605,-56.86665,"2021-01-29"
73,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",6,0,-37.1109605,-56.86665,"2021-01-29"
74,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",7,0,-37.1109605,-56.86665,"2021-01-29"
75,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",8,0,-37.1109605,-56.86665,"2021-01-29"
76,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",9,0,-37.1109605,-56.86665,"2021-01-29"
77,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",10,0,-37.1109605,-56.86665,"2021-01-29"
78,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",11,0,-37.1109605,-56.86665,"2021-01-29"
79,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",12,24,-37.1109605,-56.86665,"2021-01-29"
80,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",13,30,-37.1109605,-56.86665,"2021-01-29"
81,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",14,27.75,-37.1109605,-56.86665,"2021-01-29"
82,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",15,0,-37.1109605,-56.86665,"2021-01-29"
83,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",16,0,-37.1109605,-56.86665,"2021-01-29"
84,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",17,0,-37.1109605,-56.86665,"2021-01-29"
85,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",18,0,-37.1109605,-56.86665,"2021-01-29"
86,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",19,20.25,-37.1109605,-56.86665,"2021-01-29"
87,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",20,50.25,-37.1109605,-56.86665,"2021-01-29"
88,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",21,65.25,-37.1109605,-56.86665,"2021-01-29"
89,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",22,46.5,-37.1109605,-56.86665,"2021-01-29"
90,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","viernes",23,0,-37.1109605,-56.86665,"2021-01-29"
91,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",6,0,-37.1109605,-56.86665,"2021-01-29"
92,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",7,0,-37.1109605,-56.86665,"2021-01-29"
93,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",8,0,-37.1109605,-56.86665,"2021-01-29"
94,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",9,0,-37.1109605,-56.86665,"2021-01-29"
95,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",10,0,-37.1109605,-56.86665,"2021-01-29"
96,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",11,0,-37.1109605,-56.86665,"2021-01-29"
97,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",12,27.75,-37.1109605,-56.86665,"2021-01-29"
98,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",13,60,-37.1109605,-56.86665,"2021-01-29"
99,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",14,54,-37.1109605,-56.86665,"2021-01-29"
100,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",15,0,-37.1109605,-56.86665,"2021-01-29"
101,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",16,0,-37.1109605,-56.86665,"2021-01-29"
102,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",17,0,-37.1109605,-56.86665,"2021-01-29"
103,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",18,0,-37.1109605,-56.86665,"2021-01-29"
104,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",19,37.5,-37.1109605,-56.86665,"2021-01-29"
105,"All Uso Nostro Comidas para llevar, Pinamar, Argentina","sabado",20,65.25,-37.1109605,-56.86665,"2021-01-29"
